rt1_1929,rt1_1930,rt1_1931,rt1_1932,rt1_1933,rt1_1934,rt1_1935,rt1_1936,rt1_1937,rt1_1938,rt1_1939,rt1_1940,rt1_1941,rt1_1942,rt1_1943,rt1_1944,rt1_1945,rt1_1946,rt1_1947,rt1_1948,rt1_1949,rt1_1950,rt1_1951,rt1_1952,rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002
142423,144104,244296,117901,103934,256344,45739.3,196601,57489.7,997904,318456,30934.4,39806.6,1.36769e+006,31794.4,51389,61248.4,17945.8,395659,192212,283617,227760,24918.3,28021.8,57810.1,46807.9,409695,188332,22946.1,49949.8,35627.6,60954.8,46498.2,377245,27993,94625.8,13408.2,14699,150773,73864.7,30714.3,38989.7,113319,35844.7,159030,122757,106899,24939.7,8337.32,21311.7,141586,59476,50723.9,15816.2,60840.4,27268.3,61277.5,26764,16726.7,22549.1,58238.1,17704,81787.5,12013.3,62016.8,34199,277982,49362.1,221503,46038.9,59914.5,40361.3,258754,109579
132974,85493,370826,38199.8,115123,290124,46118.7,277711,86666.4,496349,233554,10609.7,149800,1.25754e+006,47938.5,24604,98780.7,24729.5,309891,97670.2,206538,80007.9,29835.9,38583.8,75961.5,109298,1.03051e+006,27816.8,28341.7,50286.7,14613.2,61677.4,97293,392157,20200.1,51588,12508,36717,57143.7,70310.5,83094.8,43144.7,70854.1,38657.9,115202,112000,88298.8,20450.7,11298.1,24895.9,115600,38866.4,40519,39949.4,30795.7,31213.8,54262.7,16583.8,15861.4,40620.5,29804.6,29440.6,60703.9,13993.4,49057,25875.8,114614,94419.8,129310,75076.7,115156,42326.1,163802,111938
226188,78717.8,321148,22337.8,107163,354208,36556.9,693679,28388.4,717354,189358,16074.6,170511,1.18517e+006,154716,14272.2,102079,10804,159412,212669,130873,116763,66714.4,47523.4,125403,84165.1,460888,42586.9,5466.41,48948,28589.8,83067.7,159220,279115,21806.9,16644.5,13380.6,43640.2,78814.1,94936,94714.8,44920.2,29987.1,85683.1,81296.6,143165,39878.2,38491.6,5025.78,30444.2,75599.2,17426.3,56940.8,37837.9,47756.4,30752.6,18408.3,22246,28634.6,50839.6,54377.9,34558.6,26130.6,14456.5,46496.4,36421.2,139610,50391.2,133219,26202.3,105908,55361.1,238108,96222.8
121651,40854.3,324773,34016.9,88850.9,98779.9,37365.3,739245,69004.8,810828,311311,26991.9,302564,753407,155018,21177.7,148715,28778.2,147065,241009,100764,163822,95076.8,7959.26,130365,70045.6,609764,51658.6,4099.53,84832.5,18752.5,100847,62986.9,293359,18732.9,21578,41115.5,29177.6,110810,44342.5,45538.6,53103.2,17345.8,77000.7,134803,123916,49051.1,47642.9,7359.42,27409.9,87186.3,22312.7,28131.3,35449.7,71031.3,19354.7,12461.6,14175.3,22978.8,27120.5,36292.2,35088.9,21219.9,12307.3,47792.6,18023,102164,65319.6,112525,19010.4,24105.5,81127.5,537951,168836
92008,21097.9,118485,41169.4,119873,160269,65962.4,735496,124764,331790,481294,40096,151806,748809,404502,22163.6,78766.6,19953.9,70505.9,169671,70523.1,170566,57582.2,9310.32,152965,193249,811298,24601.3,7633.5,90267.6,16758.2,55967,89747.1,415771,22326.1,12286.1,57174.5,34280.3,232738,42002.4,34608.4,46473.5,58353.5,57137.7,237149,100991,11562.2,22456.9,10525.4,94910.5,78101.5,23605.4,57502.5,49782.7,43455.8,23139.3,21479.3,7441.17,31327.3,28823.1,41843.9,34083.4,31208.3,18942.7,29479,25974.1,253911,39743.8,100721,70124,17377,94347.1,443855,119516
74650.5,51982,109934,132318,169636,83019.9,56893.2,234746,377704,766430,246707,104632,146843,1.56671e+006,143967,15902,65498.9,57947.9,125249,127520,78104.7,134910,53966.3,8047.24,166120,225319,407767,22245.4,14583.7,208950,13749.3,198874,290802,143543,18477.8,18887.2,17243.6,13237.6,142874,34034.7,40652.5,148621,30555.9,66655.7,44908.6,103620,54574.2,4259.1,25964.7,61790.9,48997,36411.5,31584.7,86708.1,11457.3,16511,38490.9,7419.85,45806.7,33709.4,39984.2,14068.9,57889.9,22915.6,25105.2,24455.2,32064.5,18781.5,75116.9,50756.1,23455.6,195594,338644,116873
104036,18071.8,79859.8,287982,279089,146913,86451.3,354184,581608,152932,275007,80120.2,195718,1.40014e+006,111069,101203,46341,71717,56096.5,109933,97499.1,70554.3,113283,9782.43,86133.1,141391,581263,13503.5,16058.3,61575.8,49170.7,69824.6,429549,118985,11599.5,17426.3,14697.4,13655.6,82151.1,51156.7,34038.6,113519,46872.1,51828.9,36456.6,41598.5,75894.4,2959.56,20988,92371.2,41660.3,31470,39594.9,93351.9,5074.08,15648.3,17507.1,9946.45,41724.2,17875.5,23696.5,13598.7,52214.4,17823.8,15719.3,24270,16075.6,21437.2,26248.6,40999.1,18754.4,220573,162648,140716
45359.2,88507.9,98274.9,71184.6,151414,92007.5,107842,141300,364578,57627.9,303698,354581,93813.8,1.19477e+006,145613,145047,61101.6,45322.5,32599.1,166685,75066.8,116767,214653,3854.14,220346,103051,611261,41018.5,5252.5,94429.1,40091.7,77552.5,302340,112102,38769.1,17615.4,16005.6,6320.36,143359,38920.4,44091.3,99643.6,24759.6,73410.4,37044.6,70054,57351.9,6809.88,16706.3,123798,22497.3,23675.1,73696.1,98118.3,9702.29,47629.1,42241.1,7794.1,74031.8,49877.2,56473.9,28722.2,99367.3,36735.5,32515.5,22037.5,42850.4,30274.5,34958.3,49669.3,58701,155760,173608,98166.2
20539.3,219790,48520.4,86371.5,435688,148572,70077.7,264013,682605,89530.7,410683,138147,66628.9,1.12791e+006,67878.5,208514,63480.2,23506.7,67183.3,52995.5,121184,247652,45145.8,14321.9,428259,71910.7,452462,22752.5,10332.5,103481,76326.8,12499.8,105095,340499,39095.8,59495,23408.2,5785.4,61971.3,22806.4,50649.9,159717,25026.9,23301.5,22903.9,135364,36457.7,4433.03,14697.4,65915.4,38670.2,34751.2,75735.8,73844.3,21779.1,19265,19571.7,7609.12,68459.9,15754.4,41651.4,34274.4,54075.1,14962.6,71821.4,27939.1,32615.4,71819.7,18535.6,126275,82766.2,221014,139985,51186.8
100015,356763,50839.6,191228,215163,272215,120075,100189,335752,89297.7,230068,102076,138014,1.46417e+006,64509.9,313568,48348.3,48432.6,76788.6,47760,292791,77199,34600.5,17839,339199,123082,554871,21210.9,18749.4,39857,178724,23398.2,142261,243471,44032.6,51145,14030.8,5525.1,120586,46581.3,67555.8,163952,18284.7,33958.8,40086.6,141551,23741.5,6124.36,55080.3,82243.2,64973.4,29991.4,29532.7,70699.9,33107.4,29102.2,15069.1,16449.8,71613.3,29440.5,32568.2,10902,96026.6,15987.2,40854.5,72936.9,28917,42519.9,45398.3,129450,56497.8,245541,138869,32748.8
48782.3,496725,131119,381200,247833,350521,245415,81572.4,358736,73401.3,137457,43925,217414,1.09403e+006,67116.3,104701,93860.9,107024,61123.5,33688.8,165490,142564,55121,19519.1,237824,26763.1,492357,43995.3,9524.99,95669.3,95144.2,20609,262087,113594,83441,14500.8,11296.8,25362.1,88834,30188.4,175750,120824,40399.2,22704.8,50333.2,38388.6,27945,38967.5,25294.1,65787.8,41297,34047.3,31377.4,125295,29112.4,32959.2,29027,16906.4,35989.6,40832.2,9217.33,18646.8,81939.5,40239.9,28240.2,52449.6,36864.2,65726.7,35655.6,41905.8,103706,133249,159940,35667.9
278726,265518,140979,464628,433173,296637,283296,185642,139885,66709.5,274362,106317,67319.6,1.56351e+006,83151.8,128040,33426.9,98005.9,49250.5,102328,234921,79513.2,69223.2,18766.3,206971,60187,737993,36605.7,13144.2,88796.9,124197,17251.8,334500,100797,80289.5,23331.2,32367.3,17195.4,70064.8,35471.9,147949,138890,35918.8,15651.8,38326.7,41246.8,35087.6,33433.2,24105.8,56668,59914.3,31838.5,22197.4,129749,15697.6,55808.8,58864.8,10083.5,32318,32248,11054.6,21381.6,55477.9,39411.7,55934.1,69516.9,64622.3,36951.1,48520.9,61334.3,116412,39362.7,97124,36706.6
289672,296626,51331.9,556110,506872,142864,221110,57510.8,88106.6,52982.2,870812,58112,91873.3,1.63599e+006,87853.6,113371,47496.7,147186,63356.2,92948.9,138560,45714,127927,26030.1,143773,39012.1,522869,46595.7,11529,78166.6,109470,18318.2,456601,73476.7,77042.5,23907.5,37865.1,20131.4,26351.5,37301.4,69980,167544,38556.9,26325.8,51212.8,30432,29243.4,20376.5,12812.6,35484.4,33469.4,41320.3,21235.2,187379,9728.43,66243.8,41029.2,7569.86,41151.4,33878.3,12336.5,51396.4,32342.4,10506.9,65710,124230,45209.6,35330.1,59731.9,57112.9,118096,61709.9,57044.7,40525.2
165872,186937,55297.1,506727,138038,76335.4,171490,353767,181209,96632,585892,29847.1,111226,1.4913e+006,86825,89713.5,111290,67843.7,77809.5,92360.9,184948,68467.5,135425,18765.3,106971,97939,862308,46322.2,12786.9,34257.7,146578,19455.2,315881,50771,26465.4,74689.1,18267.8,28966.3,29547.7,95100.9,152793,134160,26508,21458.5,38400,18139.9,62543.8,30591.8,17988.5,27137,40338.2,29345.2,46028.9,106935,5241.42,70072.6,49084.2,12258.5,41497.4,60689.6,8231.21,73841.9,34151.5,32205.2,83570.9,115842,73310.5,47935.9,43657.6,58110.1,352949,36051.2,167932,70672.7
98489.8,63576.2,71895.6,500722,507365,91441.8,149646,586794,331578,197197,146211,19066.4,220440,1.29823e+006,85595.7,107959,86610.5,145342,133583,92643.7,76724.2,87780.5,184053,19126.9,69935.2,86473.8,402486,66649.4,11451,49244.3,144304,26617.3,393465,41865.7,19372.6,52609.6,44784.1,29772.8,11155,163957,98807,84190.3,30494.7,19110.2,45728.8,30763,59332.8,53554.6,13468.7,22457,54507.1,30444.8,135296,47349.1,8476.62,57829.1,22148.3,33481.9,25206.1,52893.9,25646.7,34834,61419.1,62793.6,49242,67401.8,134890,212027,30755.2,147867,472557,97518.3,173702,166797
97191.1,113116,196879,156446,903299,52027.8,166529,211616,354497,89869.1,241415,81394.4,105930,1.2824e+006,72046.8,139033,27406.7,81886.5,226642,169818,99075.7,143325,92164.7,8263.42,140593,80259.4,701790,183957,11694.4,20784,201650,69635.5,435347,32213.6,18784.3,44732.1,22672.4,35047.5,22259.6,85860.9,70954.1,61721.2,28467,21255.8,58033.5,39147.5,23927.8,94121.4,12724.2,61442.1,48685.8,20886.5,133512,40272.9,11279.6,42961.1,35780.2,28149.2,20355.7,55071.7,25342.3,38042.2,78100.1,43601.4,142172,58970.6,132238,164032,25167.1,201570,360163,69966.2,419863,341903
115604,109292,325227,255827,445350,57073.2,98378.5,131088,601665,83980.2,121621,109434,86930.6,731968,68701.5,148211,30043.9,117461,211295,286813,104537,43993.6,22353.1,9163.08,227574,163803,835379,259537,6075.54,34436.5,166805,175579,359034,15339.6,89288.8,49236.9,31991.5,43846.7,48335.5,48869.5,183761,45931.8,38902.9,52186.8,28235.5,55240.2,29413.8,66919.6,26860.1,30937.3,196583,10940,157103,28647.3,41142,39289.4,47499.6,42568.6,18532.8,48887.2,38165.8,41453.5,87572.9,25440.2,78056.4,58190.1,115623,111736,20264.3,231640,79780.3,186191,111960,187438
146405,221479,71648.1,79370.1,538287,59374.4,62837.2,105671,281883,89191.2,316817,129043,87526.5,1.19401e+006,38777.2,123984,20874.2,195867,85482.3,202282,133807,96802.5,11883.3,32536.2,150414,28060.8,1.18239e+006,73854.4,28697.1,17708,117739,87287.6,434702,15466.5,116327,31781.8,30233.6,113313,25056.6,27971.7,98027.3,60601.3,42578.6,75844.2,12941.4,55511,70152.3,40590.7,30691.8,28228.9,74266.9,21004.9,140040,30105.7,27517.1,28513.8,26180.8,65743.3,9943.87,84978.2,30449.3,6933.17,87575.5,17820.6,71299.3,14940.9,76917.8,123761,24964.8,129753,60207.1,75155.6,24675.2,31872.3
137478,52873.4,72948.6,23293.3,539657,35109.8,155919,88382.7,146845,215182,437619,305743,20011.9,1.57402e+006,27050.2,47869.3,17707.8,189399,28440.2,368615,522707,90023.1,19357.7,42549.6,119577,15538.5,454411,452279,37659.9,34184.7,38499.3,38850.8,420273,41962.8,118025,15756.2,20552.5,72163.3,86922,26850.3,80232,55136.4,20208.1,30314.1,56134.3,142993,24494.4,59440.5,66569.4,35335,53373,22793.6,76130.7,32174.9,34083.4,54599.6,29023.6,23245.7,9753.4,54994.9,21859.7,10367.7,25016.5,14332.4,68427.2,24219.2,113232,171280,27649.5,52416.6,139620,80657.6,30562.2,49067.8
78717.8,77165.1,33022.7,42194.6,330484,23009.7,134306,86076.2,259824,278119,228762,227207,33852.2,1.23979e+006,18214.3,58118.9,12278.4,212277,44666.5,187702,265699,159159,30013.2,70877.5,85762.7,27338.1,546841,219635,38790,38486.6,9123.9,45643.6,369393,52767.7,158692,29460.2,26891,34297.7,35223.9,65393.7,132129,54065.1,18065.1,74798.4,22719.7,179777,66084.3,26011.2,103943,21450.5,43374.5,26172.3,61719.2,22753,30870.9,32491.4,22986.1,16248.9,10159,32741.8,19975.1,3894.24,27673.1,18411.4,74301.1,40672.2,118138,85172.9,29010.6,61755.7,130887,49029.5,58999.9,116226
78084.9,66726.5,62850.3,75702.7,423380,28073.9,80692.1,108584,275444,362033,207222,84585.6,82373,1.22171e+006,23552.2,40365.5,20799.2,164775,109712,230776,151136,332802,135324,37276,60784.4,26446.5,239076,258382,42019.3,21021.1,15329.7,40704.2,183090,46630.9,343474,39091.8,47781.3,23653.7,59353.8,31866.2,87405.2,63451.3,36953.3,89044.9,14960.3,200232,46776.4,25327.2,142978,25051.6,43960.6,24302.4,80114,21782.3,56736.8,17480.1,29245.2,10369,17703.9,42491.8,12701.6,10068.5,18198.7,23202.9,50177.5,27061.6,202302,69903,42405.5,114388,162411,48975,79585.4,306467
78286,85416.1,54706.6,121510,297849,23185.2,104883,278371,369370,214467,180027,106982,40888.2,769598,120563,39283.3,3120.89,226981,100625,135702,252899,101255,60068.2,40767.3,13696.6,32239.8,379612,748865,28806,15060.5,8155.12,80816.7,455701,35149.8,158296,44078.2,69266.3,23595.7,37934.5,45695.5,65003.3,120421,46304.2,76193.8,8698.87,105789,64121.9,18313,121084,28444.9,49682.1,14111.9,72541.5,27939.6,96854.2,8150.34,14204.1,12181.3,22422,12841.5,19135.4,17380.9,14456.3,33379,22487.3,9531.75,118274,51706.8,57136.1,101996,83725.8,28473,34606.2,263814
136913,92432.1,140478,186888,190902,61400.7,73544.3,124265,573096,306905,274235,69125.2,17525.6,553585,524699,111648,3737.1,199535,83174.1,174218,305197,79515.3,37262.5,58461.3,16221.1,50502.8,278910,567950,27249.3,13480.2,13088.8,109666,539904,35977.5,121227,27862.5,157803,49026,36304.7,57948.4,53854.5,34674.3,23649.3,148073,22986.1,64540,37575.6,22166.7,166917,39031.9,90616.6,10180.6,66163.9,21053.7,131196,9074.31,17100.5,8716.71,26068.7,14751.4,12056.4,37821.5,42086.4,15076.1,36569.2,7396.79,76247.7,79243.2,58031.2,177295,110286,28795.4,59942.1,225005
78603.7,127159,140087,255782,99441.7,129642,94632.6,114048,175959,152704,891438,100399,20154.8,400157,753046,165949,10114.3,54133.4,103591,203201,145202,58788.7,85979,70580.8,16078.3,97938.4,182322,481978,23942.9,25152.4,11428.8,197220,211366,20558.5,151218,14349.5,95111.5,125957,24874,74191.7,185826,24595.6,133145,125891,16291.3,45757.7,26421.6,22570.1,163506,91260.6,146137,7757.86,32852.5,55868.5,112010,13302.9,5886.54,9934.1,39036.7,15648.1,5708.76,122140,37488.3,18754.1,44960.3,16442.4,55423.1,57630.1,87042.8,268959,129067,36337.6,56450.7,142894
43441.1,183606,171351,741633,172123,210956,102961,79413.8,107893,130173,271350,153775,28649.9,640675,639346,657627,11189.9,45862.7,29358.7,203639,145948,40342.6,81156.9,93206.5,29951.3,102134,139965,595712,19507.9,27630.2,13127.7,161044,327293,26980.9,156438,14400.4,99753.3,80048.1,34556.8,66152.1,235525,38151.7,94384.6,84836.7,21609,49120.8,19061.6,22172.6,151752,124222,99844.5,14110.4,13596.5,105296,45280.5,24493.5,7661.55,11063.2,78253.5,11667.8,10467.9,48392.7,55279.1,22474.6,29147.5,34826.6,82636.8,46197.6,63887.7,138691,180602,39808.9,118953,201491
35069.2,165741,114279,484518,110961,162351,120207,204380,62483.4,60900.4,131084,82749.8,46369.2,1.03865e+006,536120,265124,12994.6,102137,34351,141331,84952,79867.6,61512.8,45474.4,24587.5,82391.3,172140,472134,18540.5,32910.8,14718.4,125037,479940,25611.1,168874,9432.96,85876.7,90008,42992.7,44251,99213.7,57756.6,99995.8,31584.3,18329.7,68789.4,34037.6,28536.3,86997,27886.3,45618.7,12892.7,20124.1,41918.8,32834.5,18569.3,5657.62,12017,46667.1,7160.41,6242.39,50973.5,64654.2,12495.8,14011,30571.6,65650.2,32437.2,78055.9,85556.9,70663.3,69931.3,54224.1,36858.4
67298.4,303576,123433,562849,256043,94441.5,154881,375297,31648.5,78871.1,348651,59967.7,38754,827573,309618,229461,10733.4,63575,133652,278951,163732,83216.7,59245.8,29177.1,22942.5,63361.3,110920,372152,43338.6,31002.2,21154.5,151971,188067,10764.2,218691,11620.9,95963.8,66401.9,63113.8,60009.4,138186,33576.6,38936.4,27336.2,46018.7,70521.5,22312.6,32152.6,155890,34773,39464.9,6133.03,36898.6,36663.1,65920.1,16856.5,8352.53,26270.1,68720,6134.1,9824.25,52884.2,113166,32086.6,22905.3,20156.3,68551.5,34419.5,129563,109593,93059.5,107330,32917.2,51025.3
88781.6,425210,211793,209558,199796,93680.8,343296,176933,22717.2,256926,280662,12435.4,30423.2,1.16866e+006,261582,151503,15632.5,34627.6,247414,158840,412183,81517.4,45932.9,167706,8426.56,99446.5,143232,768971,17749.9,20631.3,48799.1,278699,203215,18427.7,61198.4,6489.05,121353,71079.4,141953,26521.8,116866,32581.1,33335.3,37917.6,35345,28161.1,39464.6,51867.5,87244.7,43176.5,50727.8,6322.59,79350.4,24740.1,40956.7,28970.7,10517.3,13836.2,91678.3,6541.53,13525.8,30002.3,60537.5,26571.6,26742.3,39785.8,48739.8,38081.9,128972,92082.2,79146.3,92743.6,22032.6,387225
124321,314272,416161,45994.1,269302,236087,883587,143062,28761.3,131338,94637.3,15882.8,47621.7,1.05835e+006,424480,314516,30797.6,14608.9,275411,136438,313383,144690,32746.4,44846,7093.58,140376,86881.9,595810,36422.9,20429.7,20910.2,184681,228785,13333.9,37266.7,29654.8,147232,45306.8,111052,40227.9,280510,14756.5,21036.2,19832,100964,39906,19540.6,53351.4,145530,27997.1,147737,23943.8,33474.5,15712.1,20939.4,72296.2,29060.1,13711.1,24824.2,11664.2,8781.33,15347.7,24545.8,29794,39763.7,62470.5,77387.5,29541.8,53243.3,30290.3,48446.3,66189.7,50902.4,455182
145569,152849,557277,29309.2,506964,194865,1.05035e+006,51449.2,43867.7,307330,33943.7,49165.9,49088.7,1.06733e+006,281772,153949,27017.2,13474.4,266361,90902.9,180286,158362,45706.8,49648.5,21710.7,81091.7,118538,538925,32018.5,4689.91,35991.2,125413,233033,10359.4,65001.8,62874,87352.9,91616.3,109205,34128.6,108712,34537.5,51276.1,25496.7,153881,44351.9,32326.4,27642.7,103623,49367.3,86853.7,23017.3,18469.7,22567.4,41960.4,81757.1,37474.2,14393,23549.9,17232,21349.7,26216.4,42554.8,12975.3,46513.8,70923.7,124222,122796,47462,22712.5,179321,76319.2,110381,362199
141054,171407,386229,65517.9,248233,155695,1.86083e+006,45365.9,51328.3,353120,25790.1,51429,74672.2,1.49266e+006,133792,176642,33750.8,17917.3,287953,100625,115790,383011,44608,31180.9,32480.7,80351.7,144941,405235,37893,4821.34,76430,160237,242586,23145.3,91457.6,55865.2,142014,107076,95714.8,27005.6,139574,35194.6,65793.3,21608.4,107970,26824.5,30760.5,55462.9,75684.3,62888.4,105508,14910.1,47166.6,21631.4,56759.8,49420.8,110660,19194,35052.4,14514.8,24364.5,86271.2,55227.6,41651.5,73213.4,91013.9,146397,92158,59722.4,44823,387020,110237,77085.4,149583
342882,110362,171441,181597,890600,79427.5,626403,11731.1,61144.8,292517,53346.6,221923,70934.4,982606,173920,66610,19505,25499.6,641864,87026.2,89413.9,63362,79300.3,51541.2,27936.6,58635.3,370068,433726,76013.1,19924.1,107463,166397,118224,9173.8,63792.8,156313,209132,30533.8,115404,17697.3,231365,59899.2,125991,33028.4,206304,15562.3,24296.6,58926.5,51220.8,101580,84614.9,20169.8,32840.5,10751.9,146978,76025.3,57698.5,24973.9,63414.2,22339.5,35684,101703,75798.6,19303.1,102251,91239.7,94584.5,53658.7,38100,53075.8,460953,101072,191163,161434
142141,94866.2,231783,143850,472874,199796,215365,34122.5,71296.8,96001.4,57250.1,119052,80732.3,1.23798e+006,152533,53023.6,10526.1,40544.4,315065,92232.6,211381,59950.7,53548.6,80523,29707.8,59420.6,184529,308007,154081,35261.7,237473,126199,50632.4,20644.6,79068.5,125316,226689,28687.5,147784,44442.2,127817,106318,113554,20864.1,51435.7,33123.3,73682.6,53475.2,52497.1,117111,78636.3,22049.2,11313.8,12188.9,60192.1,123185,38995.9,11409.5,27265.6,15645.4,44735.2,58935.3,53251,29352.3,86415.7,46837.5,36130.3,35591.5,50133.7,54545.8,307136,40796.5,144974,340156
174921,162542,61953.2,140973,340515,283261,697501,29946.5,50568.7,144337,120911,122919,32857.2,1.57349e+006,179868,48217.8,12963.6,50110.5,243565,67451.4,215311,66928.4,34000.1,125792,41967.3,95984.6,184261,367143,176500,19024.7,414383,30488.3,32618.4,32414.5,98952.3,254623,98623,36112.1,179405,12580.4,56983.6,83469.3,90907,30464.5,135405,53967.6,43397.4,46836.7,96049.6,130007,88319.8,6274.71,24546.9,34948.6,44219.8,62359.8,32754.6,8913.93,16686.8,14341.8,18409.9,49333.8,33146.5,21252.6,60795.1,52457.9,13693.3,82361.9,44761.1,32308.6,179668,12513.5,182558,201604
41455.6,316911,269657,97284.9,449162,206580,325675,39311.9,54089.7,98900.4,198536,282329,116498,1.86253e+006,197229,31522.5,21671.2,53258.9,324923,41013.8,180174,68309.1,20396.6,165714,25586.4,83824.5,201571,569033,177004,19508.9,407560,46204,81476.5,6646.88,164723,289316,64879.6,17568.2,143565,10126.4,65097.2,101827,25894.7,47346.7,60021.3,101352,25923,69102.2,72232.3,44477,93589.8,12168.7,20503.9,12984.3,71524.3,40963.9,24675.1,10345.4,9386.99,24418.8,23934.4,21567.9,25469.3,14504,71621.3,50852.3,11218.7,36000.1,50161.9,25133.6,87299.6,15787.5,124465,279550
46918.3,345951,187500,240974,464869,135935,174264,53415.9,54516,177945,120075,234469,139980,1.30642e+006,87015.5,73775.3,24791,42660,203982,32633.4,152177,97572.3,43991.5,188304,50909.5,49867,202726,470760,105558,28719.7,194066,43632.2,217267,8028.11,130420,195419,133072,19909.5,88823.8,13223.4,88297.9,115041,34814.5,15746.7,89485.6,163964,18431.4,69555,155542,58945.3,52749.2,21443.9,18861.3,13728.8,59598,41970.2,16408.7,15045.7,31449.5,42160.1,26908.4,19855.3,28558.5,10479.4,90064.9,76335.2,10937.3,33909.1,55546,24020.7,59896.3,24114.4,198871,322449
62398.5,138890,60881.8,64429.3,423940,129914,242721,49558,13736.3,328943,61393.4,129921,750434,1.23576e+006,216005,44811.8,57266.3,69764.3,33457.3,30761.4,153253,263804,38112.6,59982,34585.5,102033,212588,662512,86187.5,45704.6,159642,28712.2,66368,7737.34,176425,99399.6,200243,24842.7,83415.8,6610.94,109893,81987.2,43407,46161.8,41696.3,82304.4,34340.2,77982.2,39820.6,99162.3,44221.8,17576.3,35924.8,14553.5,42629.5,83391.3,29352.2,18910.6,29098.2,52707.1,36274,22017.9,90394.7,14113.6,51844.3,60593.3,7182.23,66018.9,50264.1,33999.6,81604.5,63648.3,134001,518435
46074.1,201908,31744.6,196397,647886,166557,304669,58112.9,18383.1,287076,54327.8,53898.1,456632,1.80966e+006,71743.7,24444.4,35650.4,56428.5,48779.9,61164.4,194979,113415,100005,45441.1,34606.8,158309,206979,553236,58962,58803.8,174163,20051.7,80820.1,16165.1,112655,111528,140075,54340.7,60725.2,11644.6,113932,117526,47451.9,29475.8,53329.4,39152.7,91506.8,81928,33871,161601,31540,23857.6,22462.8,9333.53,71648.5,31245.4,29110.5,28102.9,27558,52559.9,29575.3,31035.1,47925.3,22401.3,69296.3,34279.5,12646.7,51669.8,67282.4,20753.2,68996.4,71999.6,66800.6,142620
104336,384383,27263.8,85856.9,342783,105711,345827,97529.3,31441.2,196343,71182.6,44157.8,563014,1.50328e+006,33608,51912.8,53902.9,82880.7,50685.8,49040.5,84021.8,350905,91741.1,13966.7,103433,270183,277931,546860,37350.8,85285.7,33357.3,9039,102264,42089,52347.4,28027.9,68435.7,36869.8,218427,13346.3,73106.6,121017,50955.6,12061.4,72854.2,119651,39232.4,32285.4,57472.9,127599,13565.9,39401.9,43691.8,7750.93,32012.9,28659.5,15134.7,21294.6,28442.3,85089,32588.8,19207,55146.3,15899,44222.6,26079.3,36635.7,70257.2,31933.9,19924.3,36211.5,78655.9,40343.3,120457
297132,338404,44473.5,242650,522074,277424,119187,41173.7,30180.8,184515,47443.5,127843,503085,1.221e+006,30006.6,55834.7,34737.1,78341.1,50689.2,119550,151157,132119,161746,35831.1,163260,151700,301655,434253,89040.8,28090.8,44202.9,20721.5,162010,120065,81577.1,12771.3,73931.9,20276.4,191031,6834.75,35381.1,115400,93723.9,27934.2,98245.3,77849.5,75853.1,47049.5,61961.1,91094.4,21433.4,31043.4,98003.8,3500.56,39769.3,45911.9,10284.9,22712.1,23915,37639.4,68221.4,16770.5,47227.1,32413,7844.44,31006.3,14717.3,39652.8,22868.4,32432.9,73129.1,48071.4,14475.5,13509.4
440152,199116,44844.8,180923,475597,311895,236198,113075,34154.9,142873,28205.8,97637.5,532852,1.51365e+006,34559,81526.1,31432.9,46665.4,93385.9,135575,459249,131452,70503.7,49974.5,151748,155522,119480,590212,166826,21850.4,30084.2,28017.3,172933,127741,69030.5,13664.7,227061,13290.1,145067,12307.4,26086.3,79867.4,133000,73455.7,144003,55971.1,49522.9,61391.8,98871.8,54613.2,21929.7,71472.6,41508.5,4986.99,102728,29913.3,31392.4,11782.8,47049,35029.1,85536.3,27266.8,44271.1,20931.8,8875.52,43407.1,27284.4,54812.5,51022.3,11687,31331.9,91006.4,12206.1,19464.1
540197,149162,72145.7,128200,615762,370476,234321,79306.8,66021.3,132925,85910.3,53745.3,422718,1.30075e+006,38138.8,113534,9522.6,107804,102801,172101,288595,122217,61541.7,53441.3,66068.1,100748,111816,565169,138597,36192.2,48716.4,16942.6,119600,93978.4,53949.7,17526.7,194025,19356,80351,19510,36765.3,78622.2,75097.9,85529.1,208378,45365.8,66187.7,39135.5,126980,55732,27576.6,43738,67478.3,5828.61,70593.6,19487.3,30187.1,27008.6,36979.2,46878.3,70264.5,25214.5,30707.4,17054.6,13037.4,36298.5,29327.2,112772,33191.6,19882.5,9146.34,114226,12174.9,20705.1
