sbt1_1928,sbt1_1929,sbt1_1930,sbt1_1931,sbt1_1932,sbt1_1933,sbt1_1934,sbt1_1935,sbt1_1936,sbt1_1937,sbt1_1938,sbt1_1939,sbt1_1940,sbt1_1941,sbt1_1942,sbt1_1943,sbt1_1944,sbt1_1945,sbt1_1946,sbt1_1947,sbt1_1948,sbt1_1949,sbt1_1950,sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003
29270.6,27008.8,23600.7,20603.8,20093.9,20606.6,20534.6,19567.8,14849.9,12901.8,13124.9,11535.1,9291.98,7414.49,6419.36,6384.79,3377.2,4683.21,8883.95,11553.6,9643.35,7561.87,6483.35,6483.24,6710.98,7501.02,7905.01,6726.93,4836.7,2026.49,1543.23,1905.6,2856.14,3488.73,3324.55,3062.76,2334.07,1940.92,2168.13,2241.38,2017.85,2353.64,2547.31,2330.62,2100.25,1845.45,1982.03,2479.21,2528,2711.23,3046.33,2484.49,1999.75,1778.18,1559.75,1495.18,1388.31,1435.92,1482.13,1567.85,1716.07,1743.98,1848.43,2058.99,2327.98,2661.94,2862.12,2917.95,2981.3,2996.2,3122.83,3266.88,3573.46,3915.94,4035.24,4020.08
29979.6,27486.7,25796.4,23569,22630.5,22304.8,21404.6,20506.7,18638.4,17614.4,15794.4,9863.33,6049.76,5208.7,5007.59,4975.83,3167.26,4420.87,8309.46,10593.8,10486.3,9748.57,8483.54,7534.71,6627.31,6334.21,5319.63,3881.9,2958.4,2320,2031.17,2205.93,3527.79,4616.86,4614.16,4382.11,3120.19,2518.06,2535.78,2491.75,2384.15,2789.43,3061.09,3029.84,2931.32,2448.89,2335.56,2448.1,2368.41,2163.62,2034.44,1956.66,1784.69,1511.52,1389.05,1503.25,1410.52,1465.38,1542.87,1515.52,1525.09,1515.72,1588.39,1826.16,2162.33,2384.45,2523.42,2583.32,2627.34,2698.46,2829.23,3031.9,3372.58,3751.03,4009.95,4064.02
28780.2,25785.5,23354.3,21248.1,20912.2,20572.5,20212.1,19561.6,16372.4,13092.7,10350.7,6146.1,4329.66,4316.47,4501.82,4969.08,3253.14,3843.48,6605.31,8098.27,8013.33,8149.1,7487.34,6984.15,5399.03,4430.82,4258.59,3545.59,2617.8,3515.86,2918.38,2364.2,3448.42,4705.53,4891.95,4640.52,3774.58,3044.08,2522.4,2326.7,2289.88,2379.22,2423.92,2503.2,2527,2094.87,2031.39,2183.83,2303.08,2227.4,2016.14,2165.92,2357.72,2249.78,1955.48,1733.71,1573.75,1628.02,1655.52,1662.09,1669.11,1614.6,1700.56,1873.6,2291.39,2635.19,2655.92,2611.76,2574.18,2562.83,2630.7,2825.19,3071.33,3390.99,3665.45,3726.82
27299.9,24647.4,22238.2,20476.4,19876.1,19035.6,18409.9,17679.9,14044.8,10096.6,8447.67,5974.41,4393.62,4292.95,4189.04,4821.04,3492.61,4446.71,8234.24,10917,10940.4,10416.7,9123.81,8260.83,6128.24,5322.38,5927.74,5356.93,3261.47,3120.59,2583.07,1865.09,2434.6,3065.2,2832.9,2460.42,1687.39,1574.65,1489.33,1828.57,1810.56,2182.64,2519.16,2700.93,2663.51,2029.19,1712.78,1698.07,1684.46,1690.78,1705.62,1832.01,2104.66,1966.19,1680.34,1594.96,1386.33,1327.88,1311.41,1264.61,1366.66,1541.87,1717.19,2127.48,2566.43,2717.37,2739.31,2745.53,2813.19,2808.72,2889.86,3100.81,3209.17,3423.2,3727.88,3866.52
22736.3,20850.3,18736.3,16836.2,15562.2,13726.3,12537.6,12049.9,10024.9,8339.22,7490.48,5178,3793.7,3677.71,3948.78,4463.91,4059.1,5766.83,11183.7,15573.4,15321.7,12759,9797.05,8455.54,6023.77,5164.63,5899.52,5728.79,2692.66,1681.44,1405.98,2064.77,3081.5,4480.06,4341.95,3233.14,2122.96,1297.3,1184.64,1825.83,1909.47,2286.88,2588.43,2470.45,2337.99,2177.59,2054.98,1992.74,1777.17,1624.08,1679.95,1916.31,2038.18,1886.5,1741.59,1740.26,1593.36,1563.22,1559.23,1460.73,1480.51,1579.1,1677.86,1880.18,2121.84,2225.67,2291.64,2335.95,2427.79,2574.8,2797.27,3358.29,3850.45,4258.26,4754.77,4977.38
31235.9,29369.4,27371.4,25156.2,23610.5,21112.5,18883,17510.2,15925.9,13141.8,11594.3,10466.6,7529.2,4441.47,3723.74,4203.18,2627.84,3394.99,6624.52,9256.72,8963.31,7148.33,6050.8,6448.15,5877.82,5348.24,5474.83,4398.14,2290.98,2354.32,2223.36,1846.69,2234.09,2815.73,2734.56,2218.44,1887.51,1819.91,1631.74,2130.02,2301.46,2496.14,2706.47,2765.08,2759.25,2525.34,2442.1,2244.31,2253.87,2330.94,2385.75,2227.06,2014.63,1875.22,1757.59,1662.29,1316.42,1188.61,1174.22,1114.33,1255.72,1365.73,1419.35,1636.78,1885.62,1985.22,2070.52,2168.57,2353.29,2546.25,2794.02,3213.3,3527.95,4040.52,4774.32,5178.5
25120.2,22602.9,20495.4,18103,15893.5,15021.8,15174.1,15150,15276.8,15917.4,14854.7,12528.6,8029.48,4031.68,3231.19,3185.35,2823.19,3572.04,6293.17,7969.76,7465.35,6392.36,5313.43,5278.48,5536,5417.11,5257.62,4318.73,2538.1,1912.52,1747.17,1995.27,2291.07,2191.64,2106.85,1901.09,1759.45,1800.85,1642.13,2292.82,2416.12,3034.63,3622.61,3479.45,3351.14,2881.23,2599.87,2335.62,2265.54,2233.9,2196.13,2072.97,1921.43,1828.16,1803.12,1755.74,1532.93,1472.93,1493.5,1701.45,2027.74,1972.23,1883.46,1969.54,2075.34,2151.82,2330.14,2523.82,2918.93,3372.31,3765.57,4406.26,4808.92,5195.8,5882.39,6272.3
29715.3,26222.9,24704.5,22032.2,18389.7,16664.5,16777.8,17164.9,15900.8,15270.1,14550.6,11701.6,8948.13,5368,4019.98,4169.61,4009.74,4179.86,6487.68,8296.94,7800.62,6948.56,6249.18,7365.41,8632.8,8217.75,8149.49,7798.37,4576.98,3382.04,3194.45,2221.08,2241.24,2260.55,3024.87,2541.15,1956.55,2341.51,2267.87,2515.14,2524.33,3163.75,3763.9,3627.41,3436.17,3112.06,3222.56,3117.94,2910.99,2799.36,2460.18,1964.88,1864.9,2092.17,2235.01,2357.25,2319.05,2190.98,2191.08,2407.4,2786.4,2954.2,2987.34,3126.03,3318.23,3410.51,3515.84,3714.39,4056.66,4658.64,5459.76,6218.7,6569.01,6943.75,7510.74,7879.02
36285.9,33801.7,30899.9,26949.9,24664.5,24164.8,23322.8,22016.9,19686.3,17500.5,14444.2,10037.9,8014.92,6348.17,5283.99,4629.93,5001.1,5235.95,8630.07,11030.1,9037.77,6765.1,5492.21,5891.28,6340.13,5873.18,5626.82,4785.56,3326.97,3272.45,2644.09,2080.79,1505.8,1599.26,2338.12,2123.55,2098.35,3069.29,3413.32,3224.29,2568.04,2353.01,2312.18,2139.45,2152.82,2148.43,2200.19,2089.13,1782.39,1677.42,1419.25,1171.05,1343.14,1479.36,1597.25,1658.03,1740.84,1784.57,1816.14,2071.92,2435.61,2550.39,2553.28,2754.28,2984.23,3037.03,3155.42,3367.37,3624.44,3943.65,4632.05,5466.92,5864.98,6462.53,7184.42,7436.55
37607.9,35968.2,33324.6,28976.4,26280.7,25329,23178.1,21418.6,18412.1,15553.4,12987.9,8131.05,6019.73,3590.66,3663.69,4239.79,4473.11,4164.36,5829.58,7126.65,6066.88,4753.87,4324.24,4807.38,4961.8,4523.93,4159.86,3582.17,2204.35,1984.82,1135.26,1192.43,1514.12,1967.6,2185.5,1259.68,1339.43,1925,1744.26,1849.63,1497.18,1819.29,2052.91,1748.51,1600.56,1565.98,1819.66,1845.66,1659.35,1528.63,1140.21,774.284,1013.42,1003.59,981.309,871.353,886.6,941.789,968.407,1058.44,1273.13,1339.91,1329.6,1474.73,1620.59,1707.46,1795.9,1959.85,2161.83,2500.75,3102.69,3698.04,4091.17,4641.05,5315.17,5619.74
35353.7,33172.5,30386.2,28142.9,26427.4,24629.6,21875.1,19529,15790.5,13141.5,12335.7,8218.11,6436.06,4118.54,3346.8,4079.81,5303,4994.4,6524.78,8636.72,8801.3,7326.79,6347.4,6606.69,7399.02,7100.12,5858.72,4919.14,2787.89,3044.79,3004.11,2012.66,1235.51,865.121,1067.48,1402.37,2112.29,3311.86,3556.07,3243.49,2922.45,2770.31,2408.29,2721.13,3097.1,3037.92,3081.66,2493.07,2015.07,1860.35,1261.94,873.558,1004.27,857.882,782.526,881.767,1088.74,1222.38,1183.71,1319.91,1500.92,1535.66,1582.07,1755.35,1953.91,2056.68,2055.54,2145.6,2366.99,2720.73,3412.17,4159.94,4556.6,4809.73,5192.29,5442.67
30324,27774.9,24792.9,22865.6,22133.3,20419.3,18478.9,17802.2,14521.7,11167,9262.3,6616.93,5711.7,3374.21,2633.39,2433.53,3766.8,4531.6,6493.14,8023.95,7856.91,6996.35,6547.51,6913.31,7920.78,7989.17,7256.21,5778.86,2550.04,2411.91,2835.07,1959.22,1525.5,1440.39,1375.12,1781.65,2432.49,3049.22,3048.17,2887.43,2575.14,2421.05,2316.21,2450.94,2554.4,2685.61,2731.77,2290.25,1885.3,1640.23,1182.08,961.575,1233.17,1183.22,982.242,851.003,900.902,1054.05,1094.66,1318.27,1593.22,1615.58,1637.78,1801.38,2018.52,2219.04,2294.27,2332.33,2414.09,2627.27,3061.75,3528.88,3800.06,4141.77,4596.8,4730.93
30122.8,28071.9,25106.3,23037.9,22407.7,21254.6,19248.8,17802.8,15961.1,14245.2,13391.2,12445.7,10762.1,6388.99,4439.86,3556.77,4229.6,4213.23,4175.18,4171.64,4347.78,3582.84,3123.43,3563.36,4813.63,5744.62,5700.69,5394.65,3565.31,2701.02,2767.41,2262.74,2159.73,2194.9,1631.06,1810.53,2361.83,2722.15,2536.61,2447.86,3208.99,3855.17,3671.36,3577.75,3297.65,3036.04,2773.69,2194.4,1871.26,1819.58,1881.87,1707.16,1972.29,1989.25,1406.46,1034.51,901.651,908.662,1061.13,1241.88,1418.96,1455.22,1512.17,1686.3,1890.04,2133.93,2256.95,2385.1,2583.45,2963.21,3600.36,4040.62,4199.74,4336.49,4706.24,5031.52
31374.6,29036.4,25093.5,21683.3,21000.9,19825.8,18131.1,16829.5,14781.2,12555.4,12014,10767.4,8816.59,5958.63,3980.91,3295.8,3117.21,3221.45,3412.14,3069.99,3385.02,3268.05,2953.11,3855.82,4693.94,4945,5238.13,5579.46,4368.41,3438.73,3293.14,2873.08,2585.5,2392.75,2136.88,2207.7,2405.12,2251.89,1928.26,1955.04,2351.02,2692.2,2805.03,2986.76,2955.98,2610.1,1987.73,1617.22,1650.97,1587.17,1508.41,1320.82,1482.67,1472.95,995.179,981.922,1114.34,1178.36,1440.47,1661.53,1724.02,1671.27,1649.58,1748.49,1909.65,2062.2,2127.58,2174.8,2319.12,2577.24,2959.38,3349.49,3501.87,3694.97,4125.71,4416.6
29711.4,26589,23303.9,19900.9,18187.3,16608.2,14939.5,13522.9,13660.2,13771,13976.2,11937.4,9304.41,6336.76,4615.1,4092.14,3460.83,3314.71,3787.8,3312.69,3279.75,2977.58,2614.68,3390.78,3837.74,3748.16,3555.11,3636.54,3328.86,3009.7,3561.65,3110.83,2416.93,2029.05,1798.67,1875.64,2103.58,2308.1,2074.74,2082.59,2342.25,2749.61,2993.17,2852.75,2796.5,2565,2037.23,1965.74,2230.66,2126.81,1814.58,1560.09,1490.1,1353.11,963.302,903.982,1026.76,1137.88,1438.05,1668.38,1697.31,1744.35,1820.17,1915.35,2098.68,2266.14,2311.05,2317.84,2381.2,2549.86,2905.51,3341.22,3593.54,3755.89,4020.53,4361.71
32258.9,28564,26544.7,24291.7,21829.3,19813.6,17289.8,15421.4,16831.2,18099.8,17283.5,14738.8,11956,8818.98,7312.05,7028.51,5553.09,5040.69,4214.79,2435.92,2334.58,3264.08,3835.62,6207.94,7958.23,7685.72,6962.11,6320.69,4542.23,3473.27,4329.65,4774.09,4220.18,3585.85,3144.81,2967.06,2746.26,2593.91,2039.61,1815.64,2117.79,2480.98,2680.88,2603.61,2551.7,2256.92,1852.26,1907.02,1969.99,1831.18,1533.59,1301.45,1294.02,1145.72,915.878,961.644,1053.9,1448.02,1838.99,1788.16,1692.69,1599.04,1594.27,1670.23,1903.74,2130.24,2212.17,2281.5,2429.64,2645.44,3074.3,3707.16,4128.11,4402.64,4937.88,5620.7
34038.6,30508.3,29196.1,27786.4,25708.7,23541.1,19575.2,16493.9,15842.8,15877.1,16263.8,15250.8,14009.7,12773.5,10553.1,9611.48,7719.41,7633.9,8111.23,6418.36,4826.21,4292.13,4026.08,5997.21,7902.82,7493.55,6802.46,6058.49,4916.49,3704.78,4512.76,4846.14,4079.59,3585.7,2592.65,1981.07,1953.3,2242.31,2262.89,2240.91,2316.19,2384.41,2230.92,1907.3,1793.55,1788.31,1762.32,2015.3,2215.66,2121.16,1743.18,1338.79,1136.9,977.927,852.363,786.622,793.066,1051.71,1238.08,1115.46,1045.71,1032.82,1067.57,1188.73,1404.77,1608.96,1759.67,1891.89,2031.39,2240.18,2605.14,3144.89,3533.99,3824.17,4481.47,5061.2
37459.9,33550,31427,30379.1,29160.6,28231.3,27033.1,25433.8,21987,19425.3,18662,16269.7,15065.6,14515.5,12427.3,10649.4,8366.56,7602.7,7583.34,7310.16,5673.95,4117.25,3383.8,3659.83,3896.62,4093.07,3772.15,3339.69,3375.37,2684.56,2676.05,2361.47,2083.92,1515.71,1317.53,1571.4,1877.74,2135.99,2102.65,1963.47,2056.84,2213.58,2440.54,2247.26,1871.34,1857.25,1835.02,1909.12,1923.78,1742.03,1528.98,1357.25,1166.85,1042.56,1026.7,1012.58,972.783,1199.21,1325.17,1231.48,1248.55,1291.34,1350.03,1446.05,1567.66,1652.37,1731.48,1791.97,1909.71,2138.15,2443.32,3063.73,3661.27,4118.39,4741.52,5212.08
27344.3,23718.5,22162.1,21399.6,20017.5,18717.5,16612.6,13742.6,11322.8,11438.5,12439.1,10862.9,10305.1,10737.7,10489.2,8596.71,5069.41,5306.62,6698.94,6844.48,4562.16,2716.79,2249.5,2962.39,3232.53,3260.65,2883.65,2257.64,1954.75,1761.11,2171.85,1840.22,1667.03,1244.9,1202.93,1665.71,1861.78,2056.78,1957.51,2082.99,2720.79,3093.67,3134.4,3033.44,2535.1,2212.69,2082.57,1846.43,1672.77,1490.9,1395.52,1367.18,1183.04,1187.45,1192.89,1067.53,939.145,961.652,992.348,964.334,1037.39,1117.26,1212.29,1361.67,1489.75,1573.42,1730.67,1865.85,1989.14,2169.4,2484.8,3029.54,3543.34,4099.22,4788.46,5232.92
20794.1,18555.7,17385.5,16510.8,14345.9,12121.6,10903.8,9878.64,10063.1,10937.1,10466.5,7759.95,6473.96,6350.72,6139.31,6895.71,5515.31,6744.63,7061.89,6226.64,3973.53,2608.86,2320.38,2399.27,2303.83,2871.12,2601.42,2315.28,3003.9,2764.92,3936.02,4553.6,3963.57,2285.52,1248.1,1332.07,1706.25,2081.07,2043.18,2102.72,2611.85,3031.96,3266.14,3041.55,2351.42,2061.14,1902.24,1907.7,1933.77,1915.07,1739.17,1504.77,1304.81,1231.73,1219.04,995.883,946.103,1082.48,1049.47,1107.74,1320.88,1520.95,1716.3,1898.77,2095.47,2220.36,2463.64,2737.94,2861.3,2960.66,3153.92,3529.02,4025.89,4664.81,5238.92,5613.73
28886.5,26438.7,25052.7,23870,21200.3,17450.5,14800.9,11482.4,9497.33,11023.5,12381.7,9859.91,8583.95,7774.86,7556.75,9544,8839.36,12739.5,13695,12108.7,11285.1,9418.79,7130.22,5057.68,4244.8,4301.68,4515.36,4678.97,5251.59,4971.23,5534.19,5615.12,4169.83,2605.85,1650.53,2222.14,2826.07,2776.03,2433.21,2392.17,2777.84,3177.69,3379.64,3247.89,2975.25,2720.94,2450.58,2200.1,1913.1,1859.67,1803.73,1680.25,1513.43,1331.98,1237.05,1079.61,1077.99,1155.72,1046.57,1031.56,1148.79,1224.59,1259.32,1271.24,1357.21,1457.93,1618.5,1815.44,2108.71,2420.62,2647.58,2985.96,3311.62,3976.33,4748.99,5032.78
38703.8,36648.9,34352.3,32012.6,29822.8,24519.3,19246.7,12250.3,8697.92,10130.3,10534.3,9142.67,7759.73,6454.3,6452.95,6908.38,3323.95,3891.28,4957.37,5141.45,4357.48,4179.4,3614.8,2631.91,2041.33,1945.2,2260.2,2697.17,3232.86,3053.4,2661.91,1938.88,1547.12,1694.58,1821.65,2839.83,4008.83,3811.93,3218.81,2890.87,2970.28,2988.8,3357.68,4104.74,4118.94,3668.52,3131.65,2602.6,2383.02,2424.9,2338.28,2086.62,1849.22,1611.31,1363.51,1131.4,1190.89,1324.46,1202.66,1270.08,1498.81,1750.05,2029.91,2214.44,2366.74,2439.7,2566.82,2716.03,2895.32,3130.33,3488.73,3878.42,4252.65,4708.11,5014.42,5168.77
35068.7,32807.9,29537.5,26964.5,25697.2,21234,16491.4,10992.8,8513.01,9745.48,9874.85,7949.28,6421.62,5542.33,5479.56,5568.72,4536.11,4720.68,6128.63,5951.23,4689.96,4458.57,3859.73,2860.13,2517.26,2729.49,3194.98,3484.64,3169.38,2576.87,2117.1,1808.98,1305.71,1038.62,1321.62,2092.88,2547.34,2302.22,2138.02,2089.41,2232.16,2199.71,2396.41,2558.12,2462.58,2450.25,2371.52,2001.03,1722.54,1705.88,1617.92,1479.12,1426.51,1258.04,1046.43,954.274,1006.95,1080.54,993.158,951.526,1025.92,1130.75,1259.17,1398.26,1543.64,1693.89,1846.22,1944.82,2170.84,2487.29,2803.37,3075.81,3417.09,3846.52,4036.36,4192.06
34227.3,32238,29391.5,27215.2,26121.8,22446.4,18178.4,14150.5,11377.9,10968,9947.43,7790.11,5887.23,4863.23,4531.19,4961.52,5386.05,4404.59,4939.57,4675.52,3387.32,3283.42,2789.3,2851.85,2969.99,3268.55,3750.16,3768.48,3442.46,3078.47,2607.06,2303.54,2156.94,1163.81,1232.85,2062.72,2757.86,2316.79,1952.91,2101.5,1692.05,1841.25,2456.14,2334.73,2245.33,2323.38,2237.48,2053.19,1921.98,1920.22,1779.94,1615.42,1595.78,1603.8,1245.69,1079.36,1063.33,1262.76,1433.37,1394.3,1468.55,1544.67,1587.83,1625.25,1687.21,1790.77,1953.23,2125.75,2297.04,2505.68,2787,3028.17,3363.95,3836.77,4001.35,4153.14
30390.7,28494.7,26174.5,24019.1,21913.8,17979.4,14039,10831.5,8283.38,6629.83,5128.66,4137.01,3951.13,4640.25,4648.66,5632.12,5334.1,3575.66,3435.95,2734.83,2175.1,2922,1981,1860.54,2194.28,2575.57,2982.97,2698.29,2263.27,1585.07,1716.33,1553.74,1345.23,1010.53,1042.17,1652.97,2326.41,1778.18,1393.2,1650.15,1345.72,1584.28,2059.41,1912.04,1669.92,1684.74,1492.51,1330.23,1273.37,1405,1260.31,1025.81,997.453,989.974,796.962,732.377,659.329,664.628,674.466,699.807,870.723,983.042,1052.63,1141.2,1226.66,1296.88,1516.59,1834.1,2097.01,2376.06,2631.03,2837.03,3043.18,3354.13,3593.72,4101.71
34510.7,32212.4,29421.8,26430.7,24617,23116.8,20893,18141.9,15359,13483.4,11110.6,8296.9,5865.72,4384.22,4125.78,4296.19,3957.98,2820.87,2946.48,3277.57,2755.93,3849.88,4107.41,4887.55,5376.34,4677.71,4584.9,4377.87,3800.55,3030.72,3524.28,3278.7,2877.79,2895.08,2381.62,2831.61,3542.17,2865.62,2356.72,2758.77,2314.94,3183.35,4266.06,4006.94,3432.87,2824.57,1880.25,1372.71,1329.95,1846.82,2029.33,1966.78,1973.89,1779.04,1442.21,1336.12,1244.92,1254.26,1289.64,1352.23,1557.19,1645.8,1903.89,2196.3,2299.29,2415.65,2629.31,3004.04,3422.29,3875.91,4323.07,4506.3,4632.58,4856.59,4961.29,5317.56
38123,35340.7,33081,30642.5,28735.2,27883.1,26881.9,24080.5,19835.4,16620.2,12152.8,8933.49,8619.91,7619.83,8354.52,9451.96,5440.76,2287.22,2312.36,1977.12,964.301,1757.51,2457.26,4244.15,4943.43,4602.62,4670.78,4409.4,4354.74,2722.93,3498.68,2655,1993.13,2332.37,1734.07,2353.61,3232.41,3019.06,2791.96,2880.72,2444.55,2347.04,2673.31,2785.28,2588.8,2510.75,2211.75,1877.48,1809.4,2029.01,1986.82,1851.35,1807.75,1559.18,1279.8,1133.24,990.574,957.849,965.557,1120.07,1422.26,1599.75,1834.72,2077.31,2205.7,2383.87,2525.6,2716.85,2950.8,3093.46,3312.62,3468.57,3542.48,3816.9,4023.85,4647.52
32764.5,30658.6,28196.5,26256.7,24739.9,23757.6,22381.3,18970.3,15402.2,12029.1,6106.26,4378.81,5050.9,5962.68,7901.45,8188.91,5322.75,3536.16,3224.18,2636.4,914.96,1652.04,2270.79,3432.31,4132.78,3806.67,3695.06,3089.95,3208.08,3158.15,4745.58,4322.15,2949.56,2673.68,1953.56,2644.32,3577.04,3359.46,3095.67,3506.28,2906.68,2762.4,3326.23,3521.56,3552.8,3514.81,3271.74,2923.12,2804.39,2864.89,2865.77,2506.1,2129.75,1912.2,1752.61,1541.85,1502.34,1587.63,1540.95,1628.2,1792.83,1791.73,1797.08,1882.67,1954.11,2193.98,2503.74,2756.8,2939.64,3008.56,3082.5,3126.05,3155.61,3314.15,3486.23,4006.77
38598.7,36066.6,34310.5,33310.4,32848,31787.9,29617.7,27946.6,27016.7,25552.4,21421.8,17997.8,16835.6,15623,13391.5,10439.6,8170.36,6004.08,4484.71,3687.9,951.418,1684.71,2377.86,4013.67,5187.68,4347.29,3855.28,3934.85,3946.56,3705.08,3492.11,2252.15,1703.97,2412.8,2866.39,3671.26,4141.66,3782.03,3725.18,4325.98,4259.37,4575.65,5300.57,5020.09,4688.06,4392.95,4105.65,3876.12,3818.79,3701.46,3629.1,3282.66,2665.62,2350.12,2127.51,1979.82,1896.26,1846.16,1795.07,1996.15,2287.3,2319.78,2410.38,2676.06,2959.75,3218.05,3600.95,3981.16,4175.27,4210.5,4257.47,4494.02,4706.72,5256.24,5782.54,6447.55
31578.1,28733.8,27548.8,26319.7,24928.5,23694,21369.9,19250.8,17377.1,15210.2,12198.9,10064.1,9724.67,9062.24,7500.16,6343.12,5846.99,5601.89,4839.88,4299.19,1404.2,1291.14,1878.44,3049.75,3963.61,3452.55,3589,3880.08,5410.83,6512.75,6026.37,3300.57,1559.19,1787.68,1829.88,2417.26,2583.81,2383.95,2679.81,3386.46,3409,3568.05,3741.75,3162.88,3070.98,3113.27,3042.52,3113.32,3120.65,2792.99,2414.2,1841.6,1264.75,1320.07,1365.3,1317.59,1266.7,1266.71,1234.53,1432.08,1757.03,1839.81,1977.94,2234.77,2475.77,2768.53,3186.69,3436.31,3629.26,3799.32,3871.83,4062.78,4386.14,5236.22,6017.7,6938.68
28360.6,25532.8,24705.9,24181.8,24127.6,23785,24196,23063.4,19532.5,17288.6,15632.9,14298,13302,11596.3,10170.6,8313.35,7276.15,5257.56,3440.17,2902.13,1173.91,2278.44,3420.42,6215.52,8502.73,7391.92,6324.66,5607.58,4458.02,3664.17,3354.4,2298.35,1863.33,2751.34,3160.64,4161.43,4698.13,4438.93,4400.12,4602.69,4494.25,4557.79,4476.78,4026.57,3787.29,3533.97,3097.08,2781.03,2737,2648.28,2225.51,2034.08,1661.58,1485.68,1474.7,1397.41,1440.8,1419.48,1247.81,1324.35,1639.1,2048.15,2410.24,2956.38,3621.53,3960.45,4332.51,4555.91,4611.11,4754.25,4772.38,5057.39,5616.81,6344.74,7013.6,8425.03
26898.1,23517.4,22440.6,21786.6,21542,20480.1,20168.5,18988.8,14771.6,12325,11662.8,11071,10025.4,8303.77,7296.97,6569.89,6470.94,6075.92,4826.36,3662.2,1977.22,2687.63,3491.22,4673.23,5696.06,5345.38,4556.14,3511.48,2196.76,1687.23,1847.95,1174.71,1092.25,1516.36,1965.34,2664.97,2562.3,2500.4,2600.81,2902.97,3227.33,2700.22,2159.32,1836.75,1573.16,1587.44,1828.67,1882.6,1796.22,1486.01,1042.99,1131.41,1144.1,1149.81,857.986,656.141,716.623,815.898,970.704,1296.61,1655.45,2037.13,2439.07,2865.18,3348.66,3737.22,4056.27,4172.21,4268.06,4558.02,4674.57,5360.75,6289.7,7031.91,7800.92,9001.24
28842,25838.8,24472.9,23352.7,22834.9,22222,22013.7,18659.2,14091.9,12609.9,11931.8,10941.3,10895.9,8937.29,7186.65,6826.01,5162.32,4108.96,3841.91,3942.42,2150.82,2178.08,3217.3,4214.32,4747.88,4912.5,4755.93,4418.31,2960.82,2135.02,2541.06,1961.76,2133.3,2067.92,2439.58,2862.15,2652.28,2531.23,2375.35,2200.7,2219.81,2145.74,2281.7,2042.67,1668.77,1644.09,2014.92,2370.44,2414.41,1976.67,1323.77,1232.03,1206.85,1388.41,1301.73,960.127,893.852,985.308,1142.65,1575.98,1968.68,2125.13,2313.83,2602.77,2924.22,3214.31,3420.72,3435.91,3462.48,3695.55,3857.21,4542.17,5461.32,6157.29,6823.05,7770.78
27880.1,25248.8,23791.2,22260.9,21263.6,20665.8,20039.6,16032.6,11401.1,9830.2,9156.46,8213.69,7956,7874.64,7828.7,8426.61,6926.24,4845.64,3748.04,3809.43,1755.88,2999.12,4192.45,8086.72,11895.5,11638.7,10691.3,9703.53,6803.67,5216.61,5507.95,4655.43,4201.99,4338.76,4672.11,3953.65,2641.31,2453.13,2499.2,2294.95,2079.04,2268.24,2348.39,1950.51,1747.69,1828.19,2103.61,2177.73,1996.94,1689.17,1297.8,1164.42,1088.21,1171.53,1197.51,937.984,896.355,990.956,1306.06,1690.87,1934.51,2091.49,2165,2350.6,2569.17,2719.76,2805.06,2781.26,2881.8,3312.07,3627.23,4418.23,5433.68,6119.1,6766.4,7728.1
32376.6,29830.3,28485.2,27067.5,26070.3,24598.1,23402.8,21397.2,18504.4,15399.3,13122.8,11530.3,10518.6,11549.1,12555.9,12252.5,10565.2,7725.2,6015.43,5107.93,1549.65,2538.75,3424.46,6712.8,9867.16,9854,9637.01,9125.18,6183.02,3944.72,3814.7,3298.92,3209.1,3562.53,4144.38,3994.32,2993.57,2581.51,2460.38,1848.06,1403.29,1292.99,1312.61,1245.13,1319.47,1434.55,1585.67,1520.75,1268.36,1113.48,1069.43,1076.96,1097.72,1164.08,1181.29,935.405,726.513,675.998,793.895,911.825,1004.88,1125.84,1234.52,1426.66,1691.26,1969.96,2106.62,2110.63,2104.75,2279.11,2493.3,2740.44,3082.63,3356.77,3546.49,3973.95
