rt1_1929,rt1_1930,rt1_1931,rt1_1932,rt1_1933,rt1_1934,rt1_1935,rt1_1936,rt1_1937,rt1_1938,rt1_1939,rt1_1940,rt1_1941,rt1_1942,rt1_1943,rt1_1944,rt1_1945,rt1_1946,rt1_1947,rt1_1948,rt1_1949,rt1_1950,rt1_1951,rt1_1952,rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011
13183.9,332137,138810,137618,37355.1,162733,74754.1,53792.6,146178,45643.9,77991.1,69076.7,216801,55637.4,160466,63849.7,216155,425606,185805,115180,25580.4,225962,8875.79,74883,64283.1,421375,46879.7,6523.19,65924.2,189746,63921.5,369230,31816.9,24106.8,31124.2,59491.2,29267.7,200949,31111.9,56926.1,73661,37062.8,22969.8,34724,47231.3,95783.5,29826.6,33336.4,15147,34791.9,76866,122454,13745.2,17739.6,35337.5,4845.62,17795.1,19183.3,11519.8,40280.3,22252.7,5805.58,20003.7,30675.6,7322.56,26770.7,28635.5,24286.8,15420.2,55153.3,45771.1,46791.8,38416.8,43100.2,107395,38578.7,14647.9,31125.5,92976.5,77498.3,172614,214659,129128
29926.7,215286,421997,193684,17383.3,162085,98179.1,116603,125826,86004,153530,38273.1,107703,41191.3,147052,85119.7,335794,303887,161199,177549,33645.5,147432,17781.5,82013.5,44686.4,322885,59379.3,37627.8,41237.8,304419,104545,168033,14495.7,27690.4,23477.4,91738.4,78084.1,81676.5,23614.4,47721.4,62624.6,35519.9,20802.4,20424,51323.7,131698,24135.2,41866.8,23295.9,51802.5,46882.6,86184.5,8298.61,9779.54,100291,13586.8,21821.6,11412.7,16127.9,32190.3,24643.6,7139.18,21618.9,46273.4,8992.22,41694,22836.6,23567.3,13388.9,62932.1,56855,34804.8,32330.5,27731.2,87865.8,34827.6,29819.9,17426.9,126751,44054,84851.7,115865,264239
29089.3,138312,421781,109032,43968.2,282531,514232,63087.3,73521.3,49620.4,116051,24551.1,96478.6,57602,155801,61858.2,182881,377134,344510,204879,41651.2,191125,22013.4,77540.8,20406.5,182224,62540,35005.9,29765.6,267563,170165,140373,21263.7,23442.4,20922.7,52094.4,75985.6,77030.3,56391.6,36195.7,117343,21582.1,16062.7,9901.53,41223,260762,23581,56217.4,29605,46599.4,50960.2,50816.8,34563.1,7098.91,106017,9967.75,12711.2,8530.07,22812.1,18223.1,15445.4,16352.9,30057.5,51740.4,13970.7,17119.3,18358,23529.6,17889.3,25512.1,57545.2,38815.2,43093.8,15227.2,106461,33448,38487.7,27182.3,77532.7,55999,93482.7,165768,151086
21411.7,88087.5,157672,111612,46048.7,386414,203688,31136.1,27044.1,37460.3,175233,15357.1,88194.1,114658,122792,161659,107726,244860,271238,297571,52063.8,288789,35901.9,110450,36820.8,111490,43154.2,44322.4,17836.3,307292,143654,104690,42747.3,27302.9,22953.4,44819.4,73179.1,51369.7,115283,26880.1,137195,20560.2,41165.3,6846.83,24932.4,139158,28598,43629.1,28694.7,32443.3,63917.5,45405.6,35052,9199.94,89237.6,3431.68,10030.1,8102.22,19164.1,20502.9,20343.9,13115.5,44837.7,58579,10017.6,18485.9,23996.6,29004.5,8514.16,21397,74318.8,48959.1,56173.7,21887.7,75221.6,14242.7,28304.3,24555.3,41959.5,43538.1,76819.2,55570.4,168790
28595.5,87622,65205.7,144476,55520.4,486744,229264,40698.9,41379.4,37290.4,95937.5,16162.5,136614,248694,286808,149411,51044.4,230816,238758,271376,107248,519117,29059.8,68315.8,73800.1,222991,32845,34098.6,27350.5,184928,260487,70811.5,33236.3,35353.8,33185.2,39371.9,49101,80711.1,72139.6,73820.1,142638,30595.6,51164.5,11283.2,28481.6,189841,13226.9,75266.6,58950.5,13416.1,31929.6,47928.3,35089.9,13181.4,87356.9,9842.51,17747.7,13635.8,64363.6,15198,14712.4,33449.9,70278,49274,24056,22216.6,22509.2,76566.3,15424.1,10578.5,111670,110188,113826,38706.5,167090,55902,110705,26195.9,46467.3,122076,172299,70303.7,148288
45363.2,63990,87629.6,121541,73449.4,307080,252485,60861.7,30829,25279.5,48710.9,49442.1,74542.8,399532,161470,142508,111964,322280,229803,164652,67187.3,283230,29422.1,108894,35970.3,218878,33232,22886.8,45168.1,282658,448702,50359.9,52979.3,25581.8,20320.4,68856.9,67473.9,80926.5,88876.6,50728.5,138536,58769.6,30027.2,25632.1,11374.2,93694.5,54193.4,42582.8,120390,18179,33648.5,60749.9,72093.5,7695.6,37634.6,7733.69,16752.5,34577.4,26114.1,13319.9,10815.7,13836.6,56447.4,36073.5,10035,47517.9,16116.8,45377.8,27149.7,10032.3,138956,60458.2,159306,49626.7,180649,69749.7,156941,38195.9,45947.2,184945,96602.7,76711.5,99334.2
82709.3,62665.8,179188,187883,74653.3,165712,476345,28489.2,36473.1,66476.3,94188.7,75370.3,85469.2,223228,248500,93847.5,90954.8,405200,192922,298755,21714,231254,53960.8,246300,33298.4,316456,27662.7,40087.2,84501.1,94603,306397,45826.2,34347.9,37597.5,17761.5,96186.7,212259,71336.6,97761.5,53561.4,66249.6,55588.3,25869.5,52954.9,24284.8,53458.3,89899.7,34161.3,78895.5,37437.4,120582,30226.9,40668.6,9506.72,51234,7328.79,34609.4,29064.4,16999.5,13238.2,17752.7,9275.6,39044.5,44526.4,21983.2,61241.7,19150.4,31858.3,20770.9,16830.1,68590.9,56779.6,85941.5,31172.9,99001.9,90464.7,103425,59795.4,57758.7,229310,90681.3,139542,63794.1
91919,45217.1,177608,226630,51306.9,149552,230697,48713.1,18930.7,38992.2,101271,75513.7,67582.7,206848,261689,247817,171126,103763,76746.4,514588,63282.5,258403,91806.6,102899,38963.9,274122,20540.7,36886.5,60846.5,45685,403749,43699.4,22662.9,24256.9,17534.7,84997.8,147741,94953.8,84597.2,124840,39376.6,60498.9,29689.1,133336,10237.9,45056.8,87673.6,14778.7,120968,106732,104449,17883.8,45027.8,6396.3,42677.5,10917.5,52194.7,14801.9,11832.1,12304.5,27825.1,7917.38,69979.9,44283,22529.8,77634.9,30890.8,41218.1,25517.7,17441.4,133754,41198.1,67117.4,26580.4,70986.8,71660,150191,109175,277091,182383,100385,238024,59201.5
146435,73254.6,137133,150440,43834.9,204971,344442,51434.2,26231.6,49607.8,44568.1,55622.7,80908.8,156707,630778,171751,40749.5,70678,40889.1,741859,109132,357151,88717.5,74096.2,39614.4,205465,15494.2,66068.3,60149.1,45212.4,370573,44743.8,66268.2,55596.8,15961.1,75374.3,106724,58298,162564,130500,20651.3,33111.6,17288.3,195733,13321.9,55195.1,122902,36641.5,45930.1,54552.1,43880.2,36822.3,135190,8472.96,30168.2,20588,65351.2,29062,23793.4,32521.3,67359,9964.22,63112.8,30666.5,33698.6,60039.9,21055.7,60574.9,44039.8,22983.2,146944,63470.3,72253.5,25500.5,63353.3,120734,59805.2,69654.6,415547,145845,208438,390783,52174.8
201969,180587,245316,144155,26437.8,206794,192584,26400.3,101084,25088.1,48756.5,61313.1,117573,129798,910809,144443,39081.3,63972.7,65844.8,499833,52722.3,192048,84274.8,110414,58932.2,111185,37026.9,95417,75274.4,85941.7,184897,28284.2,28328.1,133742,16161.7,60286.4,95433.9,45259.4,113271,150796,45506.9,37239.5,20487.4,118979,5969.01,24359.9,41547.5,30291.9,47331,85629,32715.3,57459,81585.5,10877.2,36607.7,24675.2,54290.7,19811.4,22658.4,50257,76733.8,18301.1,64996.2,25064.7,23677.3,73758.4,22052.4,69730.8,66868.1,39952.8,82064.7,85647.1,117803,56223,91796.7,62368.3,64727.3,103699,195355,90689.7,109752,236549,58732.1
141616,403370,125225,137085,40337.9,134651,133909,22598.9,102513,47292.7,50005.4,27593,106562,169277,568710,99127.9,35158.5,148189,28018.5,377439,68951.3,296583,60730.8,181617,90748.3,92099,29389.9,56686.1,138813,63393.4,142768,53473,35830.1,43253.9,29126,37447.6,76205.3,72617.4,81650.1,38191,40381,27585.8,48412.5,146677,6778.52,17351.5,18311.2,51252.4,34975.7,114155,32013.4,62851.2,59991.1,12528.7,41397.9,13193.1,43485.7,10359.4,49208.1,13976.5,20919.4,7515.35,42663.8,36039.8,14913.7,45131.8,31457.3,66009.4,44102.3,17017.7,33129.4,38195.7,71087.8,59173.9,189082,22507.9,45290.7,57633.9,139893,28438.5,29885.5,81673.6,64520.4
199152,225451,103320,87376.1,50336.9,171166,139562,24355,102359,54803.9,105642,31405.4,131623,84580.7,467635,127816,58357.5,236842,68702.4,365708,121763,385820,126178,112653,68675.3,132832,37824.5,76793.4,91970.9,51727.6,121523,31568.7,56243.6,64339.6,49792.9,109963,40191.7,41534.3,197659,59019.8,124609,30658.7,30734.7,109390,12705.2,34460.9,42110,53695.7,42022.4,52263.8,26010.5,108855,79048.1,10670.8,54552.3,16094.3,50772.5,23938.2,105131,17683.8,12606.1,14330,91795.5,52225.7,28023.4,64101.7,48442.4,128641,46153.1,58311.9,49777.4,44977,77283.7,73401,332732,27281.7,88953.8,91628.5,189493,41101.5,54241,130905,179837
272985,72508.5,166685,57978,61633.7,44350.9,91294.5,61272.1,106880,43243.5,121361,50306.7,190592,75053.7,432948,61044.8,72660,458589,51282.3,175408,282707,94712.4,455163,73990.8,50725.8,369756,38515.5,66121.6,140565,105990,91926,34345.4,53703.6,31919.5,76017.5,58436.5,31696.3,33986.7,83828.7,37180.9,74848,47689.6,19823.4,153037,9349.25,16223.8,56750.2,39275,37562.9,104265,15110.9,70823.6,79237.8,20963.6,41311,14056.5,26383.2,26333.1,55954.4,22323.7,30672,15336.3,37372.1,99863.2,15876.2,76752,45344.2,45326.5,20307.3,40570.1,55913.3,18187,23424.9,144001,136299,32908.7,32357.4,117275,68565,24132.2,23710.2,82305.1,65754.1
150363,128715,89838.4,59380.1,72442.1,47962.4,175084,31774,112331,74134.6,214346,13724.6,125224,69836.5,385598,76664.6,109069,733389,58029.2,103724,121191,95122.5,431491,120348,32222,262738,121607,45131.3,137823,69949.1,110502,77272.2,126676,18864.1,55373.6,56112.2,31359.1,38149.2,93829.2,31798,62126,45150.3,40863.5,123991,11729.5,22660.4,70813.5,44633.4,41918.6,66291.8,24780.2,87654.7,71254.5,22511.6,31091.7,22260,25124.9,13131.5,66951.2,25684.4,26623.5,26859.9,29552.2,96777.9,15762.3,41039.3,76097.1,28363,23256.9,24869.9,48250.9,25265.4,26397.1,150030,82872.2,60054.8,47457.3,47348.8,81576,32509.4,19758.5,75095.5,21068.9
180638,110355,164798,47544.7,61421.1,39417.5,157001,50519.9,90016.1,135890,27126.7,33622.1,81249,113954,711044,54171.7,57779.1,375158,69596,92692.9,150482,80118.2,339881,354752,84432.4,197417,177633,46682.9,63126.7,38795.8,240858,136926,122219,15184.8,53901.3,57169.7,45280.1,71083.7,138126,15569.5,42867.6,36144.3,90040.6,216325,20070.2,22869.9,37277.9,28034.8,50914.1,165276,26162.9,91510,74733.5,19852.8,45730.4,25888,22078.9,50835.3,85090.2,76291.5,27763.7,47196.2,75427,142356,44437.4,72332.1,193416,22846.7,51540.6,139063,23459,77513.7,40668.2,225508,73478.3,112015,88131.9,44475.4,100849,64212.7,23985.7,55273.1,54763.7
146622,117391,218787,50416.8,29106.1,36542.8,74013.4,50315.5,175609,85087.7,51166.7,52377.8,79626.9,63311.4,912254,53274.1,101485,496884,58548.3,112470,487654,74211.2,250148,277419,102649,55183.2,127488,72025.9,59859,42404.9,154516,153444,326795,11832.5,35365.5,58688.7,54221.9,61293.1,110925,16771.6,52256.9,37731.2,89035.6,233078,23971.1,20728.5,38857.7,36651.2,82285.9,123951,25333.1,45884.5,86815.4,41498.4,43099,20056.8,29291.3,120993,106999,80339.8,22356.7,43144.9,108252,127699,46773.8,61324.9,140603,35818.6,59865.2,152628,44839.5,90251.7,16574.8,83763.5,98191.7,73858.4,56265.8,58857.4,201111,44330.2,43282.3,52664.9,81285.4
509696,103850,64774.6,28504.7,40526.9,54938.4,48997.2,79084.5,162040,64375.6,79161.8,71590.3,62118.3,175101,378709,66143.2,68896.4,505026,112566,48214.2,282804,47758.7,322476,354557,112060,72030,107933,162922,97277.3,30636.9,72226.8,175609,283767,64785.6,16411.3,45321.3,28376.1,54534.9,100610,29668.6,53605.3,102613,39820.8,115047,25398.4,64512.2,48433.9,37632.5,72473.3,107962,31154.6,36579.6,99327.5,49882.2,43345.8,13664.1,14819.8,44969.8,104405,89645.1,16165.1,28684.9,95682.5,71316.9,35438.4,57910.7,102630,69185.6,64892.1,110395,164332,32107.2,10080.5,106472,74323.2,76823.5,50331,104697,260654,88306,36631.8,108490,127411
403398,107466,58500.6,45795.9,60707.3,81458.6,19296.9,128638,139828,52391.6,49336,170252,48091.9,170226,287415,55890.7,39157,312494,159360,38518.9,269324,32582.1,110539,430225,77481.7,82412.4,137342,164616,83890.9,28543.4,77271.6,121294,259186,93602.6,30812.6,64752.3,26426.7,40273.1,44870.2,83425,38911.7,77983.4,29555.1,83889.7,40466.3,140848,30071.5,32102.8,53459.1,131511,66611.7,38284.2,59840.1,95601.7,34623,18801.4,6989.04,19897.2,122815,58815.3,27544.7,48674.1,138965,54772.8,44443.9,59805.7,99687.5,70501.1,72205.2,220185,67822.4,24425,17526.3,130324,89807.1,55109.8,66589,81051.5,165869,119864,29885.1,51159.2,138305
232231,59519.9,72513.8,40977,53783.8,127782,11061.1,73955,75265.9,60903.5,46452.6,131974,77172.5,245919,473917,70517.3,30250,430992,243183,26095.1,229369,24822.6,68212,263362,123911,76819.2,244672,226975,196563,22459.8,61610.5,127943,271708,115658,41649.4,56161.9,79668.4,48759.1,46695.2,110143,31941.3,88941.8,33356.7,69057.8,38339.6,151013,59011.9,44022.7,28523.1,198740,52195.1,19256.6,78131.6,79791.5,34971.3,9213.06,13307.5,27180.9,89589.6,39583.4,19336.3,54877.4,45628.6,41368,28655.7,28473.6,109146,36236.1,74417.9,157730,55193.9,26963.2,21431.9,179381,75328.1,88548.7,53342.1,125834,48833.7,66973.2,36750.7,35875.6,169488
187969,60211.2,240935,79412.9,70830.9,76627.3,23415.8,76829.7,160894,81546.5,65883.5,77905.7,81797.6,339194,710123,79804.8,56464.1,317246,124445,19804,319284,43846,64337.9,365317,124218,90318.4,236075,253801,183314,41372.5,132467,167964,172855,88612.3,38870.1,39228,107805,26582.1,34753.7,138813,56829.9,100275,28879.7,49859.3,54473.5,102316,104869,48117.1,28779.9,62991.1,56631.8,43381.6,52873.2,92630,17339.2,7679.87,6174.13,22797.6,59128.9,30295.8,19039,26121.7,56612.5,19111.1,17962.2,20325.2,63714.3,16483.5,56597.8,115845,22099.8,29422.5,25024.4,129274,48221.9,40384.4,38141.1,172360,51469.5,64991.5,20105.7,38163.3,122589
63251.4,45005.2,227824,61225.5,92448.7,76898.5,31835.7,68835.7,48844.8,23437.1,90764.9,116931,52802.4,349059,402719,64976.8,32239,468738,70373.2,26548.6,201263,57234.5,87772,608530,78881.3,68049.8,128240,212804,145465,38597.9,176540,169830,122385,40545.4,39313.9,51273.7,142024,26974.7,44532.9,107133,90493.7,56719.3,28681.6,51326.1,49416.6,194549,105214,51620.7,24060.2,60591.4,73239.9,48648.9,30615.8,50594.4,13919,4961.57,9595.81,17749,57743.4,19534.8,40250.7,19872.2,37495.9,8659.24,14978,31488.8,71489.9,17420.5,43304.4,70922,18666.7,42284.7,39881.4,100468,63795.6,24446.2,55659,129422,24893.3,67330.7,35002,90221.1,113926
61428.7,79792.4,109655,69261.8,44665,87552.3,30351,51925.8,52569.9,47476.5,91502.3,109875,52357.5,547087,609140,57624.5,34860.5,472818,91179.3,11841.9,201076,56531.3,177774,407953,93648.1,115966,153613,155968,78075.8,45110.8,156439,226129,112782,27750.9,34512.5,63910.2,119359,78501.8,51664,166408,72177.5,31816.6,27588.9,147272,42893.7,111264,90754,55831.8,12469.5,33460.9,139543,52583.4,29315.9,28459.2,22389.2,8065.72,7506.9,18446.4,105342,24806.2,25548.4,22133.3,23226.8,28608.2,28815.5,38096.7,49724.6,20588.4,37399.4,53650.6,19650.5,92231,57275.6,64063.7,124223,32658.9,41397.4,82937.6,58488.4,107487,65803.5,101962,367279
57635,91495.7,120902,108629,39445.7,102612,82657.8,47698.3,76665.3,31277.5,212712,118945,37367.4,484564,322360,52663.7,38483,470299,102434,13849.2,142914,50991.4,263501,440046,62803.7,229772,97163.1,194469,186260,23135.3,124907,129306,101605,34014.7,39776.7,91538.4,166134,117513,28184.8,63793.7,65290.5,38977.1,24233.8,129987,33965.3,66744.5,85360.9,62902.1,30854.9,30516.7,95772.1,84518.6,23486.8,40614.5,15421,7890.09,11966.4,7707.18,108789,35872.2,11926,38394.7,17109.1,36117.4,26076.7,20022.9,124984,20903.1,51940.8,46551.2,21302.8,102476,31571.9,58001,269042,63068.4,18633.4,62682.1,78614.2,68507.4,95454.7,62332.7,170517
50703.8,70531.7,66705.3,103386,56989.5,86546.8,101795,40571,53956.9,65159,112936,66770.4,50395.9,343814,174220,34925.5,20072.4,561354,102975,28626.4,75550.4,40907.6,200740,555970,98741,414283,97206.1,96600.6,104262,20445.9,119667,111970,67720.6,34195.3,30687.1,68260.5,229085,109200,29132.7,104762,87311.4,31590.2,37203,44874.6,48257.2,89800.8,146768,60081.1,35784.3,30194.6,105024,144499,33043.1,42614,7041.16,8333.67,17315.3,14117.4,96405.9,68363.1,16817.7,66600.4,12825,35203.1,27681.5,39867.2,49417.1,27169.8,62932.2,41272.6,26000.2,91541.1,22376.4,95848.1,343229,54487.6,48648.1,108961,121786,90728.1,117173,43809,151586
44484.9,65162.1,61881.2,116866,129908,116713,96053.9,58841.1,45729.4,141307,53910.2,68456.6,81624.5,432696,163285,46655.8,10800.1,393433,83298.3,28517.2,96055.6,28739.2,311686,532890,150391,225140,47475.8,76177.1,191138,15911.4,131940,281399,57944.1,12105.1,34918.9,72912.5,158265,68361.5,36932.6,83028.9,66583.3,40143.1,45279.4,71557.3,41888.7,75692.8,146572,56399.9,31280.9,38808.6,117110,55655.8,50710.2,15766.1,9514.53,14324.5,11154,18877.3,124851,30385.5,12217.4,34910.1,7040.03,29703.2,16469.6,34049.4,50452.5,13552.8,62836.8,26031.1,30934.2,33798.3,9659.05,80128.2,336922,26573.6,65452.8,47670.1,80660.5,123091,125030,78951,98473.5
51783.8,137130,29815.7,141386,199829,109890,165201,168887,64033,183880,51887.6,42812.3,66801,358224,310750,40355.7,20226.5,414029,39766.4,33929.9,74546,34610.7,358524,519959,90983,56609.9,69651.6,42177,106532,22810.8,115158,204860,190200,12593.6,27105.6,99260.6,103006,89939.2,61580.7,84164.6,114514,21372.6,99801.6,79273.8,39299,76850.9,141310,64712.7,28793.8,48994.8,66540.4,111190,30158.5,35965.9,12736.2,24959.6,16313.1,11534.3,80468.9,20617.1,5825.72,66611.8,16522,28934.4,39594.7,31020.1,28451.8,11825.2,45244.2,65579.9,26828.2,30445,15562.4,168955,327843,36850.2,83570,150389,82124.2,82119.7,114306,79199.4,97387.1
63794.5,78349.9,33370,289206,156584,189673,163331,186499,130281,62653.1,140150,39735.9,106172,244110,161436,55290.4,53120.1,317542,37230.8,16131.2,151555,38118.1,654662,351256,39184.5,91044,50896.1,35479.3,72808,32052.2,121034,189488,276688,25992.2,30507.5,118656,52902.7,38199.6,85940.3,38102.1,125386,56953.3,135506,86575.8,27858.5,119304,158345,38765.2,21670.3,65932.9,120171,112203,21074.4,41749.6,34484.3,41311.3,20011.8,22110.9,79272,156360,9537.09,127389,22405.1,99286,79252.1,46399.1,71342.7,40969.5,101606,113842,34604.1,49674.4,35220.7,225254,698076,48630.8,80845.6,96618,68381.1,170159,203876,58990.7,33219.3
28397,32024.9,25570.4,229686,265500,117337,113033,119477,138178,85316.5,110551,42879.2,113451,286105,189738,50654.3,66498.3,168410,45574.8,40470.3,104363,30597.1,1.1077e+006,180074,33045.7,72060.1,40930.6,25385.2,143915,27221.3,113732,108226,242064,29207,39642.7,103758,34965.6,56035.8,146223,36278,99137.7,84627.2,109024,56851.1,25610,85206.5,120486,34667.1,15580.4,51368.2,40448.2,71424,46927.8,44081.2,52974.4,34767.7,31570,58820.5,60504.2,68501,9105.06,68609.1,30077,83201.8,35135.4,26887.4,49782.1,42234.2,88869.1,103459,64483.3,38311.3,45127.6,124406,447187,33950.8,65938.4,66879.4,33360.9,231860,497168,31468.8,34583.2
21498.2,52817.2,12326,241898,252882,162799,93234.2,192806,60675.6,79611.1,128364,155783,49838.4,157963,128205,61534,59119.4,142439,34453,91012.7,114344,33322.8,991270,113531,46079.3,74631,22014,67694.9,169891,55947.5,112131,62989.7,157824,19616.7,38464.3,43285.1,26143,47871.8,250873,37170.5,128098,121612,57797.2,27560.1,14439.4,80683.6,76766.9,33042.9,13371,24321.6,37437.1,110651,49672,57323.9,36801.8,53469.2,37264.4,31705,99412.3,78019.8,8041.9,84275.2,20504.7,85616.4,37185.3,44771.7,31380.3,75134.3,130067,105971,98564.2,40502.7,71957.3,84876.1,530477,22197.4,42341.1,28225.8,45651.5,178518,712945,45004.4,32962.5
38394.5,36684.1,26450.9,140635,121254,217895,77907.6,242608,100469,82885.3,154804,144716,33742.9,84201.8,85449.2,48962.2,94532.8,171773,21823.3,117855,123765,38984.8,488574,176138,18638.9,39397.6,29790.2,195886,179122,62477.7,129240,38649.7,139627,36564.3,46719.3,33606.9,37633.8,31864.7,287287,58835.2,34679,80884,92446,27756.6,31450.8,70935.2,42609.1,38309.7,39748.6,31755.1,125486,73515.7,61176.1,17617.5,54956.2,38935.1,68439.1,19858.4,41232.7,143824,23305.8,108239,17163.2,67151.1,51800.1,62190.9,23825.9,88447.5,219016,41266.5,54032.8,53864.5,106670,38976.6,271215,21553.1,65909.7,34473.1,54466,263073,567636,26715.2,21649.6
46035.4,37678.9,15845.9,122258,112787,325452,61076.2,174451,95477.1,70009.9,273539,121860,44553.1,53233.2,198343,92760.6,79547.2,205052,34166.2,115056,36033.3,21215.2,499462,231208,22138.5,42041.2,46257.4,471810,97348.4,42170.9,99406.7,38599.9,325294,31386.4,43685.6,57264.8,101457,58495.3,115503,14552.6,117331,70565.9,91933.6,37779.9,18918,76151,72775.9,38767.4,65792.2,34748.5,64899.3,90636.4,69305.5,38653.9,35365.9,23094.6,83464.5,44909.6,52583.1,171536,23303.3,33709.3,20833.9,19130.5,55882,118178,13234.6,69483,159839,54629.1,39265.8,95735,26025.9,34741.7,192514,28854.8,50756.3,24980,47326.5,137678,163692,14536.4,42860.2
175557,81947.9,20875,131898,117927,282635,65141.5,225602,116837,49606.5,137228,156228,98914.8,86669,198435,70681.7,104431,330605,33479.9,55749.9,63506.3,20915.2,638588,186266,25626.6,30972.9,38232,445605,68159.9,80350.7,133408,68962.2,124030,42650.8,10712.4,68408.1,192568,55887,189669,15301.2,84226.5,88834.7,84728.3,52665.5,31154.5,49803,60551.2,31768,54470,21619.1,121313,57865,86390.4,43026.2,30678.8,24906.4,88780.4,55230.7,140213,205872,23802.9,68616.1,56999.1,37176.5,29391,140714,63436.7,120960,131763,141006,39441.2,135210,64167.7,57761.8,455724,42593.1,48528.6,44245.8,21231.5,70000,148497,15494.2,63668
91936.1,83030.4,33081.8,111656,37542.1,190230,150166,162916,240109,118561,188201,92694.7,159358,25940.5,334794,102385,44762.9,119172,57138.2,448053,86391.5,20155.6,381632,365532,16130.3,106658,74881.4,314658,111812,69834.7,121431,50117.4,249961,87931.6,14910.5,58793,155956,110309,108077,8745.62,119031,88518,119262,67463.9,49198,76105.2,90476.7,18016.3,54679.7,16692.9,68792.9,69335.2,80731.3,32771.1,39100.5,28515.1,55044.4,66962.1,118487,91994.5,24509.9,44373.1,65573,19578.2,19433.5,226369,117261,105624,42445.5,121988,84958.4,65387.1,48000.8,44542.2,57150.7,54051.9,99355.8,72710.9,17356.5,50448.5,181495,12418.8,63263.4
141451,90352.9,134651,203112,133625,391522,117208,102432,268117,67607,327662,56232.4,149111,36006.3,260172,25158.3,78367.2,49171.2,62139,241105,118980,111550,398517,482888,25727.4,130870,75430,172361,223895,158994,76882.2,61341,226340,72756.1,42532,112879,116577,75094.2,60196.6,21309.1,133333,45623.8,48419.9,153745,52668.5,84303.6,85827.8,14081.9,104622,12030.9,16437.2,87696,85959.4,41404.9,24989.1,24954.2,32556.7,34829.8,93430.7,29380.5,54360.3,14960.1,57285.9,25157.8,19671.1,95443.1,100610,28120,24261.6,128261,124269,110447,32615.7,44442.3,63796.7,19596.1,128902,43946.2,22451.1,34763.3,229638,49481.1,123552
82810,130518,273229,152893,93186.7,415659,195563,69865.7,474812,46186.6,175436,51384,236476,36685.3,142107,36483.7,58064.8,168980,37033.5,322404,110688,155093,175465,394691,53484.4,252392,47018,207665,125998,241551,121283,34762.5,101752,56950.3,53301.1,127368,62010.4,89599.4,30215.9,35281.6,96613.1,44366.7,30081,250702,120830,26328.5,42684.2,13431.9,61374.1,48954.8,14781.1,92091.1,75799.4,25894.4,32984.3,33683.8,31520.7,14553.3,195750,34005.5,44429.2,22345.4,50030.5,39072.6,43880.5,80272,67228.2,69736.9,26525.3,187891,181706,126847,40599.1,106262,75401.9,58618.3,59533.8,153892,27598.2,62386.2,244072,58307.3,101627
44822.8,58449.5,72278.7,32609.2,127051,322500,147038,70456,342443,59800,64630.1,76894.5,337406,40281.6,86891.5,43175.9,84591.7,117728,33198.7,384600,136509,280198,134026,216447,49488.1,231233,75027.7,175254,53746.2,125828,222778,57778.6,52354,31336.5,26679,227208,47409.7,71402,36476.8,18380.1,99570.6,39489.1,23916,70908.4,66594.6,12813.3,77617.2,29251.5,51855.5,44608.5,20748.4,27917.1,95367.7,17980.9,33544.2,15896.2,33646.9,12434.2,132489,105631,49905.9,28652.9,106845,51547.6,71328.7,72445,77128.1,49853.5,16262,184248,211833,159633,94080.9,278539,61607.2,61337.9,136427,96819.9,41677.3,74709.7,450038,47080.5,73161.6
65427.8,67875.6,174345,16636.5,113184,211957,262254,128849,521594,77439.7,71258.5,35255.1,109614,104968,90405.3,93546.7,89340.9,187460,17270,446071,137454,203481,209166,156280,69168.6,80098.3,57331.4,217545,44437.3,160883,118300,42428,40374.4,82430.6,37010.9,368891,36497.4,42464.9,26602.1,20271.8,163766,41220.3,19764.9,36691.4,125565,23512.5,202902,26763,24902.3,46053.8,30528.8,65258.8,45892.3,17526.9,31439.8,17739.7,30297,20253.2,92393.7,37060.8,67341.6,22704.2,238249,49316.9,102822,52071.8,76772.3,34544.2,49093.7,181202,69338.7,97353,224916,105058,123090,276554,158049,112138,67566.2,38559.3,276935,56021.6,52824.2
