ro_gr1,h_gr1,m_gs1,m_gs2,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,SSB1,f
106109,0.822994,0.199888,0.199888,58133.9,681113,0.389653,0.735, 12411, 4040.38, 878.92, 0.395379,0.136158,8.04068e-005,7086.3,387.337
130747,0.688049,0.199888,0.199888,74726.1,104.62,0.454998,0.735, 15292.8, 5555.76, 957.335, 0.28911,0.075742,3.86583e-005,13171.9,395.598
131488,0.723215,0.199888,0.199888,70703.8,8471.02,0.426357,0.735, 15379.4, 5432.48, 997.384, 0.314171,0.0713275,4.14223e-005,12292.8,393.137
131502,0.84928,0.199888,0.199888,71131.6,9.36713,0.401945,0.735, 15381, 4895.82, 1112.17, 0.420118,0.0930918,4.59323e-005,11484.3,402.199
123517,0.960753,0.199888,0.199888,67793.1,290.595,0.396121,0.735, 14447, 4138.93, 1132.48, 0.550899,0.137862,4.85521e-005,12426.9,391.549
128805,0.857368,0.199888,0.199888,71025.6,1.20244,0.458735,0.735, 15065.7, 4761.73, 1096.19, 0.428092,0.102547,4.48771e-005,11476.8,395.381
145378,0.8082,0.199888,0.199888,68614.3,16261.8,0.414349,0.735, 17004, 5604.82, 1189.7, 0.38217,0.1028,5.06092e-005,10895,392.876
139420,0.786094,0.199888,0.199888,61994.1,12.2285,0.425468,0.735, 16307.2, 5474.43, 1119.89, 0.363281,0.104109,6.57652e-005,8587.43,398.162
108513,0.9486,0.199888,0.199888,67041.4,1.16354,0.401816,0.735, 12692.2, 3682.18, 986.671, 0.533899,0.101418,5.58436e-005,10611.8,392.951
120559,0.919047,0.199888,0.199888,70521.3,87.9499,0.391919,0.735, 14101.1, 4212.31, 1073.77, 0.495864,0.0851828,5.06541e-005,8428.14,394.174
100997,0.893982,0.199888,0.199888,68992.4,345.787,0.41619,0.735, 11813, 3612.97, 883.429, 0.466681,0.0747081,4.31334e-005,9616.29,395.256
86003.4,0.858996,0.199888,0.199888,57060.5,5.2146,0.434307,0.735, 10059.3, 3174.87, 732.84, 0.429719,0.0966754,6.78152e-005,6074.58,403.376
84312.7,0.954844,0.199888,0.199888,60762.7,20476.9,0.395158,0.735, 9861.59, 2842.69, 769.92, 0.542523,0.0836184,5.90966e-005,7041.17,396.121
99377.4,0.759822,0.199888,0.199888,66951.2,39751.9,0.441193,0.735, 11623.6, 3986.63, 780.013, 0.342003,0.0711389,4.53662e-005,7435.16,400.939
106660,0.856887,0.199888,0.199888,69318.9,2.04529,0.427277,0.735, 12475.4, 3944.7, 907.385, 0.427612,0.0912468,4.0735e-005,9334.74,386.013
91575.7,0.892574,0.199888,0.199888,62767.1,3069.42,0.424755,0.735, 10711.1, 3280.21, 800.198, 0.465113,0.13433,5.52823e-005,7803.81,386.312
79741.2,0.95438,0.199888,0.199888,54848.2,13225.1,0.467691,0.735, 9326.89, 2689.85, 727.943, 0.541875,0.168213,8.77632e-005,5312.38,380.586
88655.5,0.862361,0.199888,0.199888,60476.4,10259,0.504738,0.735, 10369.5, 3263.1, 757.385, 0.433107,0.167842,7.82091e-005,6445.08,374.222
