rt1_1929,rt1_1930,rt1_1931,rt1_1932,rt1_1933,rt1_1934,rt1_1935,rt1_1936,rt1_1937,rt1_1938,rt1_1939,rt1_1940,rt1_1941,rt1_1942,rt1_1943,rt1_1944,rt1_1945,rt1_1946,rt1_1947,rt1_1948,rt1_1949,rt1_1950,rt1_1951,rt1_1952,rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002
8436.24,23167.4,35595.1,12374.8,13788.3,24734,132850,900763,229141,39670.4,25016.6,23817.2,338875,46430.5,55743.9,54997.9,80045.5,459169,60640.2,513699,117854,23646.3,24549,168279,199202,110478,186229,17176.1,39876.8,65986.7,41517.6,39330.9,49833.5,194684,193262,115453,12179.4,16594,39295.2,136568,30637.2,19157.8,211663,25717.7,23306.6,22004.8,93346.7,109802,37140.3,99291.8,27676.9,36133.4,5881.42,48299.9,11455,15211.3,13967,29567.9,5389.62,21167.9,15627.6,26080.9,6115.74,27523.6,6071.5,22288.3,18186.1,15463.4,7890.92,20372.1,6300.76,124114,52170.7,5132.52
13415.2,19490.2,50758.7,16698.2,20394.6,111081,181296,382069,174641,33638.5,20578,14452,573965,70951.5,154313,32363.6,77522,446768,69034.9,671317,110956,45171.1,52044.1,101420,150240,70474.6,286166,25562.5,67193.7,30971.3,79665,29385,28223.8,121059,181059,141040,42958.9,16767.9,48198,88666.3,19275,19357.4,139581,58372.8,28341,23091.6,43795.8,69503.5,76976.8,75031.8,41629.5,82423.3,4713.95,24369.8,22961.9,10403.6,46542.9,31616.6,8135.96,10787.7,20386.6,35662.5,7450.1,23647.6,28208.5,7988.11,33247.9,38187.4,22212.8,14867.6,8649.3,155977,117896,6380.28
29982.4,16686.5,24147.5,37032.9,25709,117472,460757,258386,91081.3,42656.1,6647.86,29042.8,220191,50509.7,98711.4,116164,36488.7,533729,105759,539217,63864.7,28218,59217.8,119261,214271,105538,84217.7,23903.7,50870.2,87280.8,114781,51290.5,22329.7,80087.3,173598,220759,62904.8,19760.8,21179.7,74720.7,5510.5,90466,123897,21620.6,49001.2,13574.3,92631.2,50663.3,113043,35297.3,88485.2,52230.2,3566.03,76771.9,18237.7,11859.3,22199.5,56099.3,14636.7,30275.6,7923.32,35985.4,8845.68,18045.3,45967.9,8235.87,68802.8,14131.1,15699.4,13264.9,10128.9,143512,296881,18801.1
25824.8,13641.1,29467.2,43639.9,65730.1,125066,302109,202399,159940,20618,6300.89,56239.3,135546,28701,70520.3,306506,30125.7,199580,45025.5,323709,249068,24262.6,43944,101924,441802,67886.6,80762.1,19418.9,63027.3,45267.5,224590,103394,26835.8,80176.9,335872,37645.9,50922.9,24790.3,35514.6,61366.1,7337.92,109333,168906,33175.1,51781.6,11284.5,28688.8,42209.9,106831,43647.6,35256,65246.4,10304.4,27555.6,21554,23247.2,21545.2,58929.6,25386.2,25644,11684.3,79869.4,9759.99,12959.5,60154.4,13605.1,43893.1,11699.8,9431.54,15699.3,27640.4,140799,508427,29647.5
21314.5,19285.5,19634.6,24739.5,50554.9,60207.2,182754,110553,584966,7674.33,5876.66,79719.5,135491,70843.4,104416,243238,19886.6,91352.4,34434.1,504362,285802,39762.3,121706,119090,236148,23774.5,103217,17935.6,31021.7,65187.8,126350,302501,69505.5,56614.1,190998,75721.7,25979.4,98229.7,12608.1,45475.3,10067.8,108244,137474,16516,71764.5,17664.5,36465.1,86359.1,80358.2,29347.3,24853.2,107377,8354.34,35488.7,65279.4,12170.7,19632.8,33192.8,53718.4,22936.8,29056.9,38633.5,11484.5,22443.6,36878.6,8387.93,111967,21569.8,15328.5,9151.6,26511,588418,197718,22288.1
22289,28264.4,30747.9,30363.4,63223.2,252092,248652,63213.9,248565,5948.34,3882.6,79728.5,86497.1,47506.6,427709,45287.9,26228.9,88072.2,52189.4,802720,152383,87872.9,64174.5,133383,69574.3,60088.4,62927.3,51354,18939.3,128494,77982.4,185054,210834,42967.3,146669,102900,9660.18,87820,12986.8,188018,6216.6,51757,91646.4,19903.6,169701,22513.8,30054.4,120057,24307.7,34724.6,47077.9,38659.6,31940.5,15229.7,69975.5,9192.32,48413.5,24498.5,9230.15,89746.2,31688.6,26405.2,24412.8,22586.7,80230.7,4398.61,27099.7,59381.8,30012.7,9610.84,51220.2,236702,110973,45859.3
44560.8,63058.5,15679.2,43355.1,48617.6,167245,131261,122706,336905,7276,26362.4,52177.5,92693.1,40944.8,230778,32024.9,72752.8,216754,36144.6,681485,153873,80510,25114.6,113184,65207.9,185373,88557.9,84255.4,14397.3,86631.4,57673.4,332477,31867.5,91624.4,229861,150303,16652.1,39522.5,10910.1,94227.3,19306.3,19103.7,150492,20692.8,134556,89875.9,20651.7,102014,16430.6,55302.5,23472.2,11608.7,36785.3,29337.6,80490.7,15757.9,40551.6,11579.1,32972.7,57096,35352.6,43334.4,23607.4,37864.4,129063,7485.71,62400,108104,58697.5,12651.7,115555,339801,77447.5,95794.8
104141,36467.4,57154.4,22964.7,40470.2,55895,173643,47340.8,707066,13335.2,18788,38896.1,32691.4,65031.9,148924,42387.9,64981.9,99152.6,21307.9,775106,229151,53585.7,24171,199731,101608,344943,79137.6,170650,22761.8,62269,56706.3,421717,84149.6,85953,177134,49386,61574.9,28981.9,11230.6,58363,57134.4,26046.4,209438,31593.3,99047.7,34747.3,15774.3,124785,16940.1,87957.3,33347.3,16734.7,14837.2,38030.7,79895.1,17706.4,50334.4,17174.8,19184,61903.3,72805.8,106672,9978.3,93497,136962,10414.7,96410.5,108754,16827.1,17702.5,119558,166291,257831,61068.2
232116,89553.2,63325,19986,38299.1,71779.1,59894.6,26833.1,799542,4707.44,16103.9,25666.9,73407.3,94359,133762,40975.4,51121.3,124762,17980.8,708660,221051,62297.4,56556.3,184575,47202.5,129878,74934.3,201039,54537.8,105911,65226.7,333541,37207.7,48223.2,179819,85546.7,57496.4,9254.99,56088.9,34591,65527.6,57923.9,204918,38613.1,122639,59233.1,15464.6,83163.8,21195.2,95248,40094.1,38258,9248.61,62121.5,57476.2,13013.8,83288.4,20470.9,11189.7,60762.3,77558.3,76251.4,34529.7,64948.6,126953,13475.4,152749,104265,6271.73,18379.6,110034,99058.4,146651,75234.8
332991,105656,72733,43056.4,71985,40742,53331.1,117463,1.15072e+006,4908.77,40779.1,101713,28745.1,28232.4,171306,46269.3,160902,109215,19278.7,470506,55546.7,86272.9,34243.9,210240,117304,123725,141855,41508.7,208519,51346,66148.1,119970,20590.7,131541,239931,122563,93376.5,11460.8,25091.7,52396,46489.3,60053.2,288149,58536.4,47659.9,60686.7,20372.8,55700.1,37264.9,120963,59072.3,36257.2,10004.6,74233.1,18898.3,17815.5,64942.9,9294.03,38339.5,48946.4,111995,54020.3,100963,50351.3,56310,43639,152926,143798,9116.8,17449.7,23477.9,154832,114456,47552.4
180702,49901.9,87383,168308,104547,15712.1,199568,98865.7,261017,3107.36,294360,47450.6,57049.6,29844.5,121594,60982.7,90881.3,31293,20528.4,641990,84460.1,67128.9,14326.2,330695,55435.4,159361,125970,45070.9,128579,171403,215666,103832,13258,174867,106259,68038,192204,22948.1,35515.7,86933,18612.3,23725.7,125575,53697,16486.1,67388,115774,45975.4,80296.4,116140,37900.6,62715.4,5202.5,48661.4,35486.2,17972.1,52282.2,10012.7,40654.3,54800.6,159209,38288.6,194608,37102.3,58225.5,58093.4,151073,125405,11193.8,17402.9,51268.2,303102,159474,41005.3
130096,37319.5,75756.5,169210,35736.6,51538.8,241522,180554,231626,5400.62,631036,122132,78093.6,38349.5,45934.5,72072.4,129644,62294.9,31815.5,622920,69199.5,89374.7,8178.65,523061,49291.3,152876,66857.6,48133.4,225872,106085,287588,197027,11958.6,90614.2,88142.1,75169.5,105926,30541.5,59762.5,84490.2,7111.84,36507.3,115130,67015.1,38068.6,31056,179703,45996.4,76338.1,73253.4,57232.2,43928.3,6223.24,30209.5,34943.1,26570.3,14338.5,8306.81,39418.5,73504.3,82049.7,23942.5,112465,43967.6,45762.8,22603.6,214924,61364.7,9124.81,12793.9,31552.4,302958,98318.3,43609.3
183106,48439.5,61517.8,191799,77346.7,86366.9,220610,80485.1,166117,5854.39,399966,91504,142042,28134.5,99359.9,47105.3,92364,60120.5,37296,708720,92512.9,77938.9,13780.1,167782,64305.1,189759,109445,94455,37647.7,122510,175151,468323,22598.7,141068,121264,42189.3,221528,20485.3,37013.1,228665,8524.27,56955.1,131155,92000.2,30885.5,42899.9,154239,75815.4,173618,51123.9,83461.7,60372.3,5438.92,22574.7,40897.7,37237.3,25376.7,8317.48,45028.9,83421.4,73259.5,50929.6,73067.2,71424.5,80547.9,42560.1,158127,49694.5,23175.6,55292,64169.9,424907,76360.3,41548.2
112893,37883.4,116662,71346.4,62024.3,204060,160801,66478.2,134639,6617.9,222073,250522,179666,25402,131707,34400.3,60740.7,85152.7,60753.8,409285,81780.5,33749.1,20318.8,110120,138074,141202,49195.3,213047,215541,78537.7,154757,151947,14250.8,89308.4,68901.5,121392,294170,21477.4,19309.2,326652,12202.2,67938.9,94414.4,95336.3,30668.5,75801.6,121448,114334,102630,73646,86929.5,39939.3,8449.75,34034.9,21213.9,89747,12368.8,21184.3,34056.3,90156.4,63634.8,79685.4,87920.5,111626,110790,76187.2,118218,43701.3,36702.3,75182.3,72537.2,421570,66808,35666.5
208728,10743.9,123636,21749.8,95913.4,50029.6,177352,101890,194125,47243.8,446020,137715,77560.4,36524.1,62548.8,117084,163757,87989.5,34256.5,1.13569e+006,57668.7,92203.3,10554,75022,166478,82625.6,81672.7,559638,217524,98875.4,35396.8,58342.7,33095.9,112691,22351.1,54528.3,412827,27827.1,34058.3,209338,8661.96,25210.6,67525.4,36732.5,30317.8,86326.6,151201,241395,70836.1,78184,44823.3,58247.7,6943.72,21484.2,15938.2,95183.3,7422.89,22593.8,56272.7,53320,36924.4,154451,76698.3,62909.8,65247.3,37145.4,119933,26592.7,32009.5,89111.7,45141.3,456954,116162,124328
158408,21517.6,144662,55690.3,129659,58917.2,151843,110953,258080,64369,333015,304177,32995.5,32806.2,106851,201901,233688,34334.4,50399.8,1.44999e+006,76935.5,96951.7,14253.4,54868.2,231608,89501.3,86392.1,342859,93540.7,125331,52826.5,73678.8,11481.4,277667,60696.8,38988.5,341142,22657.7,34016,232156,11538.5,36852.3,53030.2,59442.2,35418.2,33158.6,149785,266787,78456.4,56303.2,42655,29110.1,10992.6,18965.6,24591,80817.6,7328.53,56454.7,91036.7,52779.1,40844.6,127514,114692,46658.3,54735.4,95228.7,63010.3,27601.4,39027.5,112264,40515.8,290425,59971.1,227255
102474,27939.1,98861.8,45766.6,173938,120375,170868,49916.1,191406,45226.3,668602,132527,19983.4,124913,110037,381242,106108,16440.5,47110.6,1.04376e+006,132679,54540.5,24579.7,38419.8,321298,61014.7,81060.5,287548,64916.5,114723,151423,80339.2,29864.5,135503,60928.9,29924.1,512042,21611.8,28568.8,194208,22581.3,52760.9,38583,38556.9,40875.2,53628.1,69018,285632,116493,69509.5,36073.4,36968.2,14441.6,22452.5,37342.5,32481,9948.39,42466.3,84291.8,81920.4,59407.8,139829,119624,55179.4,40693.8,128138,76642.4,58196.4,46078.6,190336,57475.4,268914,104259,147476
40015.6,41608.8,41356.8,23069.5,105634,143725,61998.8,90199.2,529751,93894.3,233086,66322.9,57634.8,177910,90512.5,248535,64307.1,25204.3,48708.4,692129,495543,69939,32759.6,47703.9,77414.8,111048,130489,393380,140768,45573,199981,43775.3,31830.8,19032.8,69016.3,50843.6,495975,51984.1,39259.5,32709.1,41287.6,68034.6,58208,67098,36928.9,71238,14429.5,97682.4,120559,84550.2,54460.1,80385.8,21880.7,13734,29321.2,22000,9056.23,31543.1,35302.3,32904.3,23579.5,31801.4,98019.8,55968,36600.9,80950.1,60308.2,137227,13858.7,163064,36365.4,187517,144862,190460
54918.8,31535.9,96639.9,9742.12,52085,241007,62071.5,51152.6,286520,105979,369418,151978,316064,554812,77558.5,219971,24128.8,106950,31408.3,178400,621184,42640.7,58074.9,42758,74894,218573,192267,395598,26248.1,33757.5,241855,51221.1,56265.2,28381.2,87676,26727.5,388815,108560,84753.8,28528.7,31625.4,26489.2,51765.6,82226,94637.2,39900.2,20758.7,68546,163384,55330.2,46410.3,22938.2,26797.5,26955.8,33480.2,20731.3,8266.27,26226.9,24958.3,137364,16257.1,30735.8,37486.9,23065,180236,95244,97382.4,22501.1,7899.69,63868.4,23708.2,170970,49343,53315.6
44723.9,66492.8,298845,22759.5,172178,273361,230394,26796.5,194370,109268,700789,69096.7,222315,132012,412665,213325,24462.9,39214.4,12793.2,109092,305730,45284,52693.2,86710.6,304667,39384,123854,123892,71109,32359.7,139663,37354.1,112250,34848.1,48230.8,39487,305918,32474.6,249560,71003.2,30608.4,14222.5,54754.8,53202.7,169507,33095.9,38067.7,61406.5,92409.3,16787.8,75536.9,30198.1,37200.2,31890.7,35283.4,7009.38,15221.9,45772.8,57526.7,52538.7,7090.37,28387.2,29007.7,43278.4,111615,99210.9,71544.4,13589.6,16936.3,50721.3,25109.4,71824.9,78814.5,112309
14985,37741.1,231584,46184.3,129550,116167,151158,55548.9,52755.5,101213,212546,25437,317659,113329,382640,74782.2,42083.3,69532.8,16336.9,55204.7,333237,138067,21881.6,59339.1,513136,52809,106440,41600,151999,80886,127903,113197,161219,23410.8,27775.8,68094.3,88926.2,100572,162952,31905.7,28638.6,20704.1,29442.7,75887.6,162293,27639,62344.6,51481.9,132816,17236.6,87080.6,36000.7,53383.4,21563,45627.3,7474.36,11657.4,71827.1,21396.1,58389.6,15938.5,15716.3,54507.5,43211,149004,121356,48242.4,13207.3,43776.5,70945.5,22567.6,48711.7,56770.2,110841
12154.5,64347.6,136486,36672.7,129404,318032,450584,79787,50061.5,39504.2,166362,77360.4,234622,112173,597207,41587.8,91767.7,56884.2,20460.2,27448.2,186274,86085.7,40893.9,51682.9,936694,223063,79630,85665.7,44260.7,122657,91888.3,63267.1,105546,40314.5,24492.9,162738,138256,114771,213679,38415.3,34107.7,57184.7,21542.9,43566.6,109412,12789.3,84709.4,114530,65455.8,18564.6,61740.5,28038.4,46741.1,63934,31448.4,10187.3,8400.28,60299.1,43018.6,19971.8,18311.5,21800.7,57934.5,35702.6,145112,177048,56330.8,15960.3,31166.8,37183.2,20312.4,78890.9,56566.9,111562
11767,70834,269768,53508.3,146052,107702,174332,92092.5,70405.4,74997,159002,328435,280532,88053.3,629972,30749.1,53546.4,69246.3,27933.4,39634.4,162164,63299.3,70142.9,138791,334877,262100,115137,240221,49789.4,203905,44888.1,71772.8,152814,66086.7,42116.7,110190,366721,62899,98901.4,38806.2,94943.9,42733.1,22647,25510.2,133825,14332.4,69488.7,90206.2,79630.1,38373,41214.2,27316.9,62027.2,52233.1,23424,15206.4,5045.24,106704,66941.5,14008.2,8534.55,63847.4,50720.1,34501.2,111252,165810,30268,30924.1,13111.7,53452.9,25290.5,122627,87265.8,293205
11101,43361,276263,32143.8,246953,260147,197291,117170,60806.8,39829.8,133210,787688,917826,85808.8,162961,41720.8,66872.8,102273,52642.8,46873.8,60520.2,86309.2,69536,340434,137700,147529,146084,229150,51259.9,146459,77473.8,37186.1,168310,75297.9,36060.6,95481.7,233119,81810.2,43324.5,33945.8,110134,59020.4,11433.4,25960.5,92793.3,30454.9,101348,75153.2,59663.3,32494.2,33158.1,16593.1,29752.5,99918.4,17585.5,27555.3,6511.53,93806.6,50540.2,7672.14,8916.24,27630.6,55599.3,25002.9,201235,53188.6,26591.3,34251.5,11850.1,18456.3,30299.1,205908,38628.4,129660
31577.3,136035,97734.1,188550,197142,193543,205937,86408.6,60482.8,54448.6,146296,878534,660370,112736,187345,39584.5,75470.7,114289,46773.7,361864,53822.9,123020,156208,121585,161169,42492.2,249424,269116,39992.1,272679,82752.2,45859.5,58906,114383,152667,45824.7,182426,82472.5,54042.2,69876.8,96344.1,30097,20060.7,54206.8,52179.5,22915.3,95385.5,30537.7,59814.3,82664.7,12892,19412.2,36482.7,49324,31439.6,15057.6,10987.5,75679.7,38434,18642,5660.67,22278.7,101846,31698.7,99846.3,103109,12088,56661.7,38575,27249.3,43974.4,187499,20321.2,103233
58244,132727,144589,82350.1,142651,184088,243624,133690,28930.4,261495,102471,544874,450862,154016,78824.4,60947,107388,160632,45921.7,203475,37018.6,152785,43457.9,237168,68472.9,69034.1,295064,203297,70145.1,268432,21065.8,47661.8,121802,86642.3,167292,74323,71887.4,114155,84766.1,24195.2,202567,27064.5,10137.3,84597.9,117939,41171.3,68489.8,47926,147204,42715.8,17302.2,14347,21790.1,44037,36652.5,10790.3,14843.4,45357.1,77084.8,17767.4,9576.88,7884.6,37288.3,56924.2,29213.5,41863,15300.6,49592.8,15049.3,64567.5,19948.1,120906,22164.6,136357
110085,116347,260592,47684.1,162013,127952,66612.4,87117.1,75517.5,71315,116536,222903,1.26171e+006,221293,37634.4,40876.4,133322,225603,181050,50241.6,77783.8,126114,201324,89287.6,87038,74257.2,491019,183716,56484.2,50670.5,37956.5,116469,72569.7,81597.2,104435,110654,108838,106416,130006,23398.8,121407,13465.1,10640.6,151467,76857.6,32559.1,60773.8,44727.4,87652.3,39889.4,18315,22135.2,16815.8,29372,13778.2,15522.9,22677.3,39016.3,31161.7,21946.8,19271.1,2569.11,45759.1,55067.8,48618.2,41630.7,24919.1,20601.9,15409.3,94468.1,21096.8,26917.7,41750.5,117991
75889.9,208754,252533,41862.9,104244,291497,77768.3,332276,81020.8,64846.7,406330,98502.2,865425,441896,60384.2,6936.8,283812,140670,157944,14269.6,161616,238077,238275,90184.2,74918.4,48924.7,192268,199705,61611.8,73947.1,66893.9,125414,53229,73806.7,72045.8,76950.9,179236,151825,97143.4,17133.1,110736,6065.68,11249.7,147985,63067.2,40741.8,35698.4,43131,47558.3,45488.1,42558.2,16969.1,37945.8,56701.7,6876.57,29091.7,26660.3,11150.2,18507.9,42659.9,20753.4,9680.1,49583.7,93546.9,60057.7,34706.5,14668.5,42294.8,23603.3,34547.9,47550.2,27245.5,61027.6,38518.3
44708.6,156433,95138.7,152754,148706,272813,95838.6,383014,72128.4,49666.6,578069,155861,336233,344130,71991.2,18814,197666,84855.6,340787,39336.7,181266,65523.9,199664,151180,79532.7,18096,139404,206357,95695.6,89096.1,34144.3,96455.7,34621.3,38395.3,72013.7,84921.9,167607,94058.1,119140,31992.2,48116.2,3623.44,11288.4,116442,27041.7,65838.5,47432.1,45269.2,66072.1,63832.7,25186.1,14545.6,70357.6,38750.3,4637.78,27695.1,20828.4,10490.2,12018.4,30543.9,23850.5,7859.84,61905.1,27978.1,19773.1,63421.9,9107.03,82219.4,9127.85,27748.1,37865.1,40022.5,96965.7,64153.9
47586,127284,40034.3,86806.6,274852,98492.8,55489,170336,70508.1,43264.2,118274,238451,583060,546409,258743,26149.4,92625.6,68780.4,201313,76339.2,236297,120295,230907,22460.7,94178.7,30535.7,77401.6,286066,198855,161069,14396.5,106145,36331.8,42968.6,74806,132695,171740,143001,47063.4,23081.2,48992.7,10515.9,12203.6,131727,26736.6,41504.2,55694.3,97484.6,81428.2,44627,44142.9,13978.7,73370.8,30484.5,10482.4,13432.6,39898.4,11276.7,13212.7,16748.2,18377.2,6523,40052.5,23427.2,17395.9,64095,21018.5,48223.9,9856.97,62962.4,14925.7,35489.4,92456.2,143957
42450.1,46957.5,26619.1,187523,330131,156723,38239.4,59258.6,118145,51473.3,270116,322866,589881,1.02519e+006,58021.3,60379.7,166868,71383.5,124042,32509.9,210821,294237,246845,41893.8,51067.2,53313.3,82250.2,159488,157838,382200,21602.8,50729.7,37345.7,46293.3,56122.8,99546.3,254054,72250.3,61319.6,42792.5,44218.6,7059.44,13654.8,115773,68654.3,29311.2,38375.3,65119.9,118189,20903.6,34713.5,20564.1,88330.6,54744.2,6472.43,14288.3,43455,7741.39,26392.2,12676.9,25440.2,7692.39,52934.8,33576.7,33796,63188.8,51870.6,32298.1,21468.8,71752.8,36073.5,31647.5,62774.8,144849
62690.2,22435.2,60256.7,244414,303452,257711,83356.1,76363.1,134857,28402.6,125231,241748,295976,784767,60000.2,98230.2,363745,142953,267710,45582,83099.9,156153,124449,37228.3,30014.4,157323,44246.8,157102,103102,68876.9,35285.4,70318.2,61559.2,48289.9,174076,46583.4,251143,99466.2,34340.5,23532,177133,5421.17,8302.82,68600,61083.2,30212.8,94635.6,42695.2,59574.4,16004.3,33467.8,14160.4,47610.2,54397,6677,22658.3,23106.2,5052.04,18620.2,15374,14539.2,4569,19608.4,10111.5,20598.6,57845,58116.4,26433.1,26068.9,53055.2,18625.9,21680.2,187001,214766
100024,31967.9,88122,213270,272514,251663,62327.6,29583.8,203563,42485.4,68385.4,150032,211522,462739,222488,95770.7,257666,106810,405228,38649.8,27709.4,108811,238668,25200,53136.3,153743,62458.4,200191,78277.7,128225,45177.2,104020,53598.7,21375.6,75928.6,51830.6,155975,110918,37544.3,19511.7,148014,12656.9,7601.58,46072.8,76242.2,20553.3,65724.3,41701,48254.6,23104.6,13943.4,16336,35293.1,56893.2,33633.9,16021.4,24092.7,5082.18,10455.1,9152.29,20658,5251.82,23073.2,15027.3,8438.47,40295.6,33230.6,35411.9,21503.7,53280.6,29225.8,59846.5,79535,218353
52378.8,52978.6,109835,361449,181271,421103,50251.9,26064.7,323785,31097.1,43367.7,68112,267112,448739,194112,86990,184865,80258.9,355151,65199.2,29766.8,74017.5,333027,26505.6,50911,78170.6,119158,166459,83371.3,96606.4,106503,123343,63885.1,45043.1,50878.8,40770.6,44974.2,128385,47594.7,16992.7,373205,7152.75,14836.9,22571.1,59918.1,47874.5,71181.7,23344.3,56712.1,52716.5,14778.4,20261.6,49704.9,39365.2,62383.1,14582.7,30109.5,8506.66,15004.1,8632.49,25194.7,12291.8,17301.7,26185.9,13844.9,16862.9,75324.9,66835.6,20923.2,65110.3,33688.5,114327,131908,177643
48610,79365.6,175223,236486,448559,160520,147737,26349.7,50388,55622.5,69643.4,65561.7,739046,270789,86261.4,95901,281221,107764,291813,31925.9,60122.5,145615,94384,23448.1,37827.7,93059.4,66473,202320,81146.1,73943.3,220677,74623.9,53038.3,26906,80096.1,44248.4,53694.6,83465.5,54375.8,18548.3,298454,9687,26560.5,27309.7,22823.6,50788.5,36777.2,44368.5,72114,58754,8700.35,26762.5,52006.5,31571,43309.4,19771.6,25548.7,7204.34,24822.8,5463.24,29175.2,5977.45,12048.9,36635.5,13107.4,40433.3,50267.4,25346.2,24517.6,70742.8,9736.32,50786.1,106784,268954
77997.7,53366.6,113825,97353.1,377477,113610,188121,45999.1,36039.5,69034,89074.3,90936.1,636056,314490,37386.5,384750,62514.7,65720,227218,81261.6,118678,124362,108156,63483.9,78588.8,37486,276948,57990.8,79649.1,119394,88931.6,53447.5,82989.8,30068.6,30430.2,98808,70378.1,110848,83754,43112.1,270860,22281.2,26003,19815.9,38819.9,26989.9,45010.2,118621,69724.7,52416.3,10284.1,28368.3,59343.1,25370.8,46514.2,22434.1,59933.1,14361.5,44986,19977.3,55361.1,9971.44,43327.4,75614.3,15984.6,85729.7,68122.5,66295.1,60547.3,78968.8,39059,83308.7,167926,323919
67107.9,109988,209790,262821,163947,83299.8,111198,93861.7,70272.1,55354,47439.4,52909.7,910451,97423,138551,287577,25997.5,105626,193300,102183,139690,99903.5,105962,21912.6,84930.5,42669,67780.6,188393,190129,252192,59672.1,49491.4,55102.1,27490.8,35082.7,91204.9,78215.9,71323,143983,35186.5,93152.4,20500.5,36727.2,26991.4,32533.9,36202.8,125065,116276,72972.8,27073.4,25400.4,16405.1,73170.4,10477.7,32529.5,57092.1,19420.9,21476.6,37100.2,31257.8,16784.2,16668,30767.7,65808.5,8788.81,56358.5,106391,58234.7,59607.6,131556,28449.4,28923.5,135650,414091
92019.2,210984,253805,271506,82969.2,94575.7,187282,42339.6,102991,35609.2,99427,69079.3,1.35715e+006,126658,131439,128058,41196.3,109852,210317,113246,201562,53329.1,152806,37912,33760.4,31585.8,58609.2,381214,186914,86307.1,104512,72462.3,85264.4,28969.3,54696.9,16754.7,81824.2,94230.5,155452,196876,42132.8,38514.6,37363.1,22321.4,28867.9,50004.9,180823,61336,82318.1,72615.5,15795,26506.9,27432.9,24970,82611.3,20678.7,22264.9,16274.2,47148.3,27283.5,15872.5,25864.9,47076,47800.5,15741.7,56845.4,88119.2,38478,106487,131007,55841.9,34218,103420,195777
62371.7,112020,374763,82932.5,35038.4,66627.9,296036,36642.9,206751,66249.1,53433.1,42463.7,849756,386255,54375,132734,26087.1,296461,258163,102009,185970,16782.4,106775,41343.8,85158.4,52787.2,57519.5,134097,152922,17717.6,370790,78308.7,128817,58636.3,160910,28808.1,63586.1,52386.1,35337.3,86497.5,51432,47134.7,26900.2,93661.8,52189.9,63648.7,36818.3,35626.9,78904.7,159030,9428.57,38500.7,25974.7,27082,60798.6,31371.9,11450.2,16578.6,34469.1,69832.3,19662.5,15285.6,44550.6,25272.2,14794.1,47555.8,102251,13457.1,77767.1,56409.6,42174.7,41179.7,155923,68969
33827.3,68192.8,381262,186118,36667.3,170819,219015,32020.2,51444.2,70374.3,96633,91410.7,727030,69629.4,62081.8,112405,26582.3,416836,159734,189748,256812,68335.4,111604,49751.5,47085.7,10008.1,67874.5,152675,318172,21228.6,131394,71223,81314.3,80743.6,112440,17805.8,88755.8,78059.6,105949,90714,34631.1,18871.9,16925.3,103018,36203.3,96270.2,56763.7,19698.7,79830.1,100555,20627.7,20734.7,13741,33581,56555.2,16528.9,32699.9,13774.6,20185.2,21442.8,31651.2,11367.4,33097.1,23487,8787.31,16059.1,80718.6,9408.12,89658.5,20129.2,48530.4,20287.7,27234.8,102547
42900,56717,314514,53614,33519.2,118805,467734,20506.1,72852.2,178271,57753.2,45383.1,394638,90297.2,144627,91883.9,36640.7,119485,287198,642691,64848.4,65138.9,110744,45300.4,97747.9,11932.1,140505,162150,92398.9,54328,62666.3,173186,18210.1,95460.7,374312,13631,73070.7,47239.9,56208.4,127654,29515.2,26332,20222.2,55679.5,43006.4,70549,38465.5,14895.3,84414.6,91636.6,40289.3,20147.3,22887.9,17864.9,100429,15165.7,55412.2,4978.47,27476.8,45912.9,17857.2,4539.77,27105.3,19856.9,11554,18832.7,42574,31503.7,64210.2,42556.9,37681.3,9050.42,6466.57,186469
94525.2,50211.9,310157,53174.8,115559,205995,195064,84539.5,57297.4,98248.8,71711.4,21962.4,837841,82378,161447,66455.3,45049.5,164176,197719,301419,52455.9,30512.7,177159,191579,40478.1,9161.68,191636,106043,66782.4,136843,62200.6,104935,33767.3,113424,215506,36949.3,85495.6,121255,36631.3,155295,20426.1,25393,37785,109037,44082.6,64481.5,81623.3,9934.09,49796.1,162238,51910.7,19132.2,20253.2,21275.1,51269.3,14876.3,58304.7,18252.4,15393.9,57459.7,10723.6,5361.45,26460,45692.8,26412.5,20817.9,20092.1,15168.9,63726,63304.7,58151,24740.6,14959.4,225012
