rt1_1929,rt1_1930,rt1_1931,rt1_1932,rt1_1933,rt1_1934,rt1_1935,rt1_1936,rt1_1937,rt1_1938,rt1_1939,rt1_1940,rt1_1941,rt1_1942,rt1_1943,rt1_1944,rt1_1945,rt1_1946,rt1_1947,rt1_1948,rt1_1949,rt1_1950,rt1_1951,rt1_1952,rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011
95338.4,20699.7,43297.2,186593,41919.1,143653,395639,235000,51761.2,19941.6,371349,161208,47725.8,159219,145335,13107.8,48047.6,177883,69227.4,239042,27770.2,305398,100771,129427,84923.3,755683,99160.1,94356.3,49223,31968.4,21516.8,45597.8,32135.2,267403,69942.2,15340.5,149433,105296,70796.5,78791.5,126160,4247.92,1594.15,90409.3,44261,130880,36548.5,87660.4,7281.89,29364.8,74533.5,49884.5,43091.9,5041.94,35400.6,19370.4,12496.7,16464.9,11540.3,38519,23753.9,26633.5,21488.3,10576.9,15511.9,36953.5,80819.6,16400.4,22048.8,39620,74968.1,29709,24844.3,35328.1,19406.6,179788,29604.2,184211,50677.4,69194.9,13484.4,39560.9,60209.5
34981.5,55091.1,40056.8,234005,85152.9,77688,373896,79309,82301,38428.4,364612,104644,144049,243750,394597,10656.7,73278.1,48442.9,48786.7,714633,21899.3,170150,68086.3,70571.1,65793,336640,81207.9,67594.6,59118.8,64669.6,27426.6,46759.3,23415.8,447506,122561,10789.9,68577.3,91058.1,107625,63785.5,282378,5117.58,4780.19,49031.5,29145.6,53174.6,104330,70872.6,54489.7,26467.5,46387.4,15764.2,47922.2,5855.21,69011,58025,18046.2,17288.2,15718.4,16209,26504.5,46684.4,26060.3,10652.1,58427.1,49956.4,57393.1,24669.3,10895.2,47435.4,91610.5,37835.8,65211.1,51226.2,33726.6,172483,80578.3,123198,88738.8,66133.5,45938.9,51483.6,93429.1
45835.3,54391.4,59710,216660,133846,38539.2,223489,29151.5,162681,46909.7,275185,74865.1,100787,246168,459702,72869.9,34968.9,30106,67205.4,225873,37226.8,345428,60676.1,96259.8,69275.3,287268,103744,60640.5,18433.1,201619,59644.7,60928.9,59039.8,302098,50780,8703.89,113204,100668,126687,88962.4,230980,4930.02,6455.22,39707.2,13661.5,98792.8,97112,68974.4,77224.1,15969,43016.1,21584,73495.3,10227.2,118520,31415,32291.6,15398.2,15933.3,38668.1,98664.8,52017.6,16541.6,15371.7,29009.8,44929.4,105786,19169.7,29821.7,28238.7,95481.4,46018.6,77358.4,60100.4,69363.1,406978,101093,99889.9,130721,111600,40144.5,73404,75441.7
45075.3,89727,114617,270330,129693,85220.8,211425,18235.5,86194.6,56321.6,545480,53146.7,62821.9,84129.1,633494,118325,29094.1,123101,32106.1,152129,82582.4,109478,55406.2,66131.4,222918,361422,89382.5,93798.1,88847.4,283981,95060.5,52096.2,66532.5,395383,29649.8,18582.1,248455,77672.8,39716,167625,273416,8094,7368.6,32527.9,9362.86,68387.4,125857,111224,109634,14023.5,73794.3,18071.8,81223.1,16160,72609,18745.3,77119.5,13661.4,41433.2,22613.2,42060,126924,21064.5,68064.5,20885.4,63178.1,187142,18151,56961.4,82483.8,168160,47960.4,99628.9,132702,55437.9,441111,205894,77688.6,197718,132505,63424,140940,100938
184010,56547.5,27379,147750,180654,32897.3,111969,58524.7,79407.3,183053,250753,47458,170787,96555,494792,102561,55973,65568.1,91532,87201.2,295244,54636.9,26843.8,77100,384387,151738,37438.3,109247,179671,230227,113908,24321.1,23824.3,370587,101355,30981.5,141060,115479,37538.4,35564.9,196727,8448.38,11938.9,23313,20224.4,56037,104284,234509,33055.4,21691.1,112819,88613.4,22735.9,15291,42233.7,61021.3,99053.6,14076.9,37879.5,41217.2,54411.3,182941,7740.18,191826,44468.2,37114.9,83415.4,36663,58038.6,83437.5,158496,107125,77708.1,139383,43149.1,391990,244548,50587.7,485872,67756.9,77535.1,206181,76873.9
267145,32678.5,22955.5,94907.2,180776,80057,94139.5,130529,98225.9,309933,224935,66176.8,266038,176217,641406,145785,74719.3,58627.6,51853.5,101574,166003,176655,31388.8,68233,299759,176592,54264.2,178529,214836,225719,75406,23336.4,20414.3,240819,157769,35811.8,160083,69656.7,39981.4,39802.6,312870,17119.5,4631.51,22647.9,20707.9,65941,106084,159014,37892.3,12205.6,50292.4,149511,17073.8,27383.6,25516.8,22130.8,126860,40916.6,49850.8,27725.7,80410.8,89911.8,10972.7,130691,72557.9,67798.3,92242.3,19624.2,94998.2,62433.2,392895,149436,218128,62516.9,59312.5,119494,249355,44648.2,596737,157131,77564,219630,103909
75541.9,56916,23079.2,95323.3,147709,76438.9,97765,141950,116991,100615,594402,51437.8,455945,173826,446112,225546,48005.2,99587.9,37532.3,40811.1,178396,36008.3,23775.2,132125,356817,237599,75783.2,104183,95359.1,354092,57371,84517.9,18578.1,205418,151438,49510.5,48107.7,83421.5,63401.8,35902.3,230999,8218.93,7117.43,29442.2,37417.1,45629.4,125841,112222,24486,10737.5,90628.3,98070.7,10143.2,34981.6,42084.2,22993.7,145710,29390.8,120675,12833.2,50511.3,52459.9,13839,145315,213261,64131.5,75867.1,24427.5,61329.2,31473.1,672651,82549.2,186963,38871.9,23075.6,112600,198706,48683.7,424949,78350.2,49518.6,79038.9,97710.4
81646.1,53958.8,21148.1,63245.4,129423,114610,145689,112927,47736.4,85158.4,437579,108059,171339,34618.5,484812,462207,32002.7,73730.4,105898,90745.9,127430,59790.3,27425.3,109355,715418,134830,136289,199738,61827.3,57134.4,65227.1,81356.5,9318.42,103958,389809,121119,13724.8,97697,62938,34672.7,80567.2,8270.9,8130.95,26421.8,41406.5,61091.7,178356,72831.6,49219.4,11454.2,75121,57655.4,9139.71,24833.3,61876.6,50036.5,37636,8450.8,31542.9,2003.86,31401.9,29903.1,13534.4,65817.4,95487.2,15842.8,73494,27486.4,33137,6787.3,222663,69598.3,126208,13367.3,29521.6,60442.9,142334,50030.3,113132,35007.6,18269.9,48292.6,139611
908752,92288.1,21053.5,188913,165917,220794,147705,37926.3,63254.6,46996.6,524134,29444.1,96476.7,169449,95084.4,517037,23816.6,69545,269619,72132.4,217025,57408.8,23524.6,74702.2,65734.4,403642,185153,289131,21464.9,103530,140989,82073.5,10295.8,133637,277650,225116,32398.8,66016.2,37615.7,19975,24460.2,19339.5,33664.2,19811.9,100482,53910.5,111197,66930,11068.8,10035.2,104413,67456.9,14828.8,29133.4,48608.7,60674.4,62717.5,26448.9,30682.9,3696.07,54366.4,16844.3,44503.3,182729,69187.2,70516.7,133152,66134.8,106829,11858.8,245688,214361,207710,51673.7,39116.7,44592.7,247816,53723.3,180826,37397,19571.3,110960,141072
423791,100359,42869.5,147825,79440.7,187793,133621,65874,68389.6,73509.4,136666,15826.1,128409,183941,178551,203897,49062.5,106115,539691,232607,283657,55199.1,86217.5,67900.7,31117.3,495131,147901,243735,27670.2,137256,75406.2,32948.2,18007.9,142780,282427,92477.9,11498.4,92995.8,28901.8,26088.9,9206.14,22125.7,22970.6,25595.7,97518,65858,196370,34384.8,9713.59,23732.3,65896.8,57654.8,20860.6,15769.1,85364.2,23170.5,75328.7,26235,34628,5250.84,27363.4,15538.1,31537.4,135305,60007,70346.4,56871.2,80890.8,43069.9,12792.3,214268,72039.6,145965,29910.3,58593.7,52789.8,373465,49735.9,75973,35851.8,28450.3,117771,127000
197538,106342,42309.3,74434.3,161186,174581,211823,137785,76542.5,128501,99795.5,14543.1,74229.3,373983,97624.4,297619,100387,85038.8,687847,114634,302782,104191,108324,133405,44953,636602,108801,169707,19955.4,55991.3,76244.2,27203.7,32555.6,246498,271540,55871.9,23168.3,75024.7,97969.7,9165.53,20219.4,28212.6,29973.6,12979.8,61461.4,106559,113150,38704.8,9342.92,33180,46162.5,50111.5,24705.1,20781.2,67160.5,37865.7,71448.6,22470.6,21784.7,10806.3,13480,10919.1,33554.6,66974,40505.5,80857,25044.1,51626.9,47168,8245.54,114895,49695.1,134372,24260.1,87199.1,27151.9,373166,41523,54505.7,24713.9,24096.5,192609,129971
429610,76610.7,48567.4,30112.1,140630,82141.7,193582,132745,83576.9,109220,100986,50361,37839,180637,226716,266802,85387.6,241774,53224.6,51860.8,438283,308061,102439,270506,34820.4,99348.2,159098,305365,28715,47247.9,122039,28742.3,99652.5,576848,70996.9,37702.1,72559.6,28784,123505,10264.3,46024.7,16465.3,60714.3,15796.7,37137.5,110623,130902,71675.2,5306.55,27401.4,58214.8,86463.8,34781.3,36417.1,49126.7,21547,48568.9,71322.3,14598.4,19148.1,18796.2,9922.96,81500.6,21766,77454.7,95385.8,27454.8,62797.6,19354.2,33697.4,48512,77662.3,345513,41884.4,104674,48877,484153,44275.4,31658,23311.3,34013.4,462139,116759
355852,247074,57700.6,25341.4,40595.6,23420.6,163138,88262.3,230167,64286.3,159447,36267.5,66037,43588.3,544351,161440,57992.1,160740,67983.3,168878,298543,318507,138266,100638,24995.3,92152.3,119090,229376,62866.9,49919.7,205152,48025.8,69786.3,158673,22852.6,70157.7,131226,21239.3,103539,19714.6,52745.2,14765.8,77389.1,27223.4,31042,99214.9,73834,47093.6,10454,34126.2,23323.4,63344.1,52948.5,64743.7,30382.2,20237.1,29514.4,21080.3,17939.7,27064.6,9993.45,18705.7,66386.3,14792.9,80769.5,123129,24437.8,58341.1,15699.9,58990.8,20427.6,77597.4,390887,76104.1,110165,39492.8,129867,21387.4,44109.3,21498.5,49896,345885,61306.2
226021,132724,84018,131556,47056.4,48232.8,108353,108451,90380.2,70254.6,179053,27286.7,88045.4,46699.5,125348,146410,62612.9,42184.3,167168,105409,304374,127770,244880,49393.4,42578.4,111125,339011,174479,43981.5,13521.4,114519,48759.2,58420.1,251331,36891.3,182025,37235.2,7980.62,145174,23502.2,32568.8,36027.4,22740,90340.9,65779,54339.8,65472.8,104263,9441.14,31813,27085.7,37780.3,75721.8,19218.7,84082,17422.3,16900.6,22578.3,16836.2,15878.5,37511.7,12719.7,43235.9,21353.4,36143,62954.7,40286.1,41385.6,13425.5,88587.1,16784.2,151424,295507,113299,89094.9,35941.2,116050,18680.1,17209.6,30391.4,66235.9,204614,32056.3
204777,109996,135954,73987.3,36471.5,85854.5,71108.6,40575,141296,123364,120933,30067,68717.1,42811.6,231170,163932,108201,49250.1,238366,47468.1,392623,53803.4,66892.5,55131.7,107614,97393.6,410035,291433,11804,30161.1,121389,43511.2,44547.8,384238,19835.4,381860,44004.6,8286.8,206679,24586.7,24062.2,78522.2,22510.5,97915.6,34679.4,74170.7,64411.3,152253,8351.64,20994,74054.2,32173.6,65598.4,40387.1,36223.1,13700.2,16308.9,46526.9,18998.4,19858.8,33747.1,16762.9,38982,27389.2,25637.6,89056.2,50144.4,42052.8,11853.4,221701,20598.9,124411,302767,32030.6,187756,30952.7,43104.7,18900.2,40730.8,45271.7,32968.8,149403,11768.7
355961,68920.3,159023,73570.1,52149.6,89024.4,62903.3,55669.2,70612.9,95358.7,122192,73991.2,77650.5,33577,292646,177249,147971,67812.3,37125,157859,165315,21647.7,91218.7,180334,40283.8,154708,254719,166901,77658.2,23839.7,75592.4,31742.8,57470.7,207056,17101.7,199413,87926.6,11009,271804,30968.9,14729.8,31379.1,46113.4,29401.6,53780.9,75180.4,87666.8,158837,15175.3,58088,54373.4,32322.6,44112.1,59758.5,34316.4,21895.7,12556.2,45747.7,28551.1,20897.9,18817.5,10704.5,83618.1,10683.8,34248.1,45493,51025.5,55635.7,4836.85,272701,38160,128988,127301,31042.2,104226,31927.5,222463,18494.1,35400.7,38182.1,54765.7,131426,16434
141094,127640,164300,69955.6,111156,49242.3,171861,33775.9,86233.8,43363,64252.6,70624.9,36687.8,78642.3,169611,132549,100029,24045.4,96687.6,217313,198424,53397.3,55394.9,144888,60515.5,169252,167034,261880,61514.6,11488.2,31899.1,59703.9,35023.7,352062,16077.2,161846,45322.2,41714,249895,18096.3,10642.4,51887.1,46785.8,22447,36081.1,72315.6,156377,68152.1,18039.1,32899.8,73080.3,30362.6,35542.6,53689.2,32101.6,20716.4,29361.3,40187.4,26668,37837.4,35508.9,7135,42826.9,15944.6,38163.7,55820.5,93562.6,22719.9,6032.51,255686,34122.2,97596.1,135787,16000.6,179879,37392.2,88086.2,7321.14,46558.8,138003,52762.6,114947,39680.8
76014.6,56406.7,162073,86165.8,284141,24014.7,217319,41917.4,117646,58801.5,110634,70002,58840.5,67342.5,122378,39187.6,358138,37993.8,136943,283559,83343.8,13486.9,197358,192415,79636.9,97688.8,130265,264052,70305.7,62143.5,58151.8,19052.5,28229.4,318504,31536.6,132801,59367.7,14013.8,266140,47021.1,6269.99,83185.9,13403.3,25881.4,33344.3,148699,152908,78085,33288.7,18038.8,31162.6,22636.7,29832.6,62186.8,30763.4,33485.9,63406.9,47842.1,28397.2,44545.3,30260.5,8207.25,48279.1,22124.7,38341.3,58123.7,160047,41800.9,5692.81,258452,55604.9,52888.3,118666,39954.9,256525,36626.2,37944.5,13395.9,114654,44734.2,42359.2,308375,52924.5
48246.3,87655.2,89290,103213,234168,33325,283572,27158.1,141531,63794.9,55401.3,50728.6,51106.1,51981.2,114265,29776.5,221571,33324.9,289471,237713,65787.3,25925.3,216766,210743,41630.4,40056.7,102734,345079,43635.6,101441,83613.8,20753,19082.5,400459,46688.6,70476.6,25950.6,31935.5,206733,51372,10883.7,114667,7231.86,44416.6,27920.6,83449.3,99933.3,65818.6,37687,36689.9,11774.3,14066.1,57396.9,54588.7,26067.4,47107.2,46957.4,17154.6,21219.2,104197,19469.9,9589.54,41651,54620,21174.6,50906.5,116753,45668.7,11874.2,182268,28680.7,38235.6,135686,106186,331994,48229.3,23369.3,14796.5,136329,39036.3,40567.3,183531,46705.9
27894,159988,34430.4,52905.2,131747,18520.6,279029,14900.7,147676,122763,133920,101710,22896.2,223618,216500,36854.7,87327.4,60002.5,155613,119051,88613.8,18148.1,171820,237223,47337.7,55771.6,38518.5,345201,25958.2,20853.3,121203,69382.7,24267.9,345450,27842.7,47501.5,27576,30257.8,304190,38449.6,8662.49,64816.2,27393.8,27132.5,75259.4,46644.6,59966.3,76511,71306.2,50220.3,11455.7,29719,30288.5,60262.6,57033.1,65115.7,45176.9,13609.5,36324,98812.8,112613,14161.1,71521.6,23847.4,23146,29281.5,95189.2,100927,16060.6,102719,18344.9,38087.7,213267,116804,459678,72875,21056.4,11677,139257,79430.5,32399.1,92911.3,32207.7
14740.9,273874,19482.7,51889.7,64679.9,20162.5,120777,35290.9,280636,139354,237991,225060,9448.74,132426,238103,61231.4,38674,60921.5,39914.3,151559,253953,30873.2,103630,332301,34007.4,84262.3,68941.5,298628,15050.9,50809.7,70161.2,87415,32482.5,366624,31385.4,15052.1,64025.3,29910.1,320139,50255.1,11463.2,54971,38142.3,30108.4,113059,20003,47272.8,48171.3,46588.9,89381.7,27566.3,10393.8,38531.6,31923.8,70468.3,46566.6,56354.5,20449.6,18835.4,60351.5,60155.2,29914.3,56029.9,26257.6,22534.9,39470.6,49152.1,50176.2,13940.1,118028,18454.4,19107.9,107454,69586.5,330676,66739.2,9882.85,13538.9,89204.1,59271,52329.9,34929.5,17722.7
12376.2,172132,54213.2,131083,36399.6,15467.5,408240,86137.8,137367,131028,191361,216174,35517,243223,142221,108075,77107.8,21605.8,24485.7,44468.1,286266,35860.9,43208.8,271676,15679.1,263209,148678,352295,54384.5,31555.2,21586.1,52059.3,44749.5,369712,72379.3,19757.3,31252,19235.1,273586,26095.6,16825.7,54668.7,40203.1,22662.9,84770.8,58316,37455.9,56981.8,44902.5,47644.9,21310.6,23831.7,71572.6,28568.3,56658.1,27369.3,37635,20058.1,17950,53232.8,35187.6,51754.5,36575.2,16485.2,10141.6,26933.3,37762.4,42933.3,31197.9,115359,6203.24,17060.1,88674.1,52841.9,104224,54688.6,20678.1,24062.8,42567,26401.1,30722.3,37279.7,12640
16491.3,127721,37140.9,173670,30639.8,77993.7,144179,170899,161097,147749,180920,160690,69850.7,589636,144572,134611,191637,85855.7,20144.2,31657.8,131672,23395.1,76124.1,848855,13777.9,176311,102014,258089,92192.1,17297.1,29567,35029,20494.7,265881,77888.9,57587.8,24204.8,17237.5,314925,15860.6,18695.3,77214.7,63385.8,33499.1,43062.2,61411.7,36838.9,49372.5,47255.8,39286.5,17407.9,27393.2,54664,29378.5,24972.1,28201.4,24366.2,20449.1,13133.4,31782.1,23857.2,25415.6,39729.4,13908.2,9615.41,17945.2,20961.3,34373.6,19420.2,160233,4432.81,11791,85331.8,42605.3,131443,62053.8,36901.2,33548,47803.8,29648.9,23727.7,19193.9,14871
25774.8,105381,60006.9,116442,30645.1,155497,188538,91771.9,132563,189663,142448,115986,22685.1,512095,92484.8,84172.7,240163,92762.6,32919.5,32296.2,48648.7,39201.9,117831,484532,22295.7,155345,80348.9,626568,192424,8899.41,28470.7,30696.7,35411.1,230117,87046.8,56851.1,31692.9,20483,177139,10162.9,27867.5,122008,85603.8,19756.4,40128,37731.8,73584.8,44799.1,66392.6,30079.4,17595.3,25765.9,47637.9,36039,23836.3,15584.9,20847.1,19623.9,22814.4,26430.4,15563.9,21175.5,37821.8,10053.2,11202.8,25052.1,12944.1,66261.4,36620.1,67183.6,5804.8,10893.9,158310,56806.5,68987.6,18345.1,30942.4,73338,81549.6,30965.5,16625.5,60933.1,12386.8
39490.3,65957.9,157374,106188,55058.3,207211,68902.4,116694,407243,135373,160139,54879.7,59924.8,393013,103283,67418.3,61179.6,193729,126097,21469.1,53959.6,117564,94741.3,495748,39267.8,111961,94050.3,524537,172184,18031.7,16435.4,25226.5,82380.1,324869,56409,149063,27953.9,14613,162713,16511.2,20710.9,67333,104963,21148.9,18160.2,58866,151538,91336.3,48590.4,15178.4,17269.8,25279,34337.4,36519.3,35797.5,18925.8,19870,34248,17819.8,57421,5680.91,9641.62,52084,7869.74,8762.3,59832.1,10015.4,55897,95892,91675.3,5862.76,3998.85,221503,66265.5,39019.3,25943.2,35122.9,123606,102620,27293.6,22431.3,51865.7,18443.3
29524.7,100693,194904,122957,117924,526734,130684,74131.3,198385,211737,136128,54555.1,115107,194068,192931,85536.5,60550.7,172260,112053,34770.2,21682.8,164807,66345.8,249138,25684.1,79004.4,177562,349574,220266,20550.3,18557.9,49421.4,44482.3,221058,111904,130760,21604.4,17562.7,199770,17767.2,23232.9,47983.3,115458,26784.3,22285.9,32412.4,213940,65615.9,58742.8,18116.6,19343.5,26076,47122.1,32502,35285.7,26935.6,28918.1,31415.9,20089.7,56232.9,16585.3,14493.7,49009.5,9856.68,6259.95,97625.8,8950.75,93204.9,99090.3,33076.6,13186.3,11742,185853,142110,108645,22896.2,61751.3,186461,166411,25658.6,59169.1,37686.2,21529.5
47061.2,175960,249396,216737,109518,332337,132054,59575.1,91913.8,589667,55801.9,25997.7,74317.8,317873,55968.8,75517,196747,91142.1,266499,213610,23889.3,37809.5,66379.3,596523,94231.8,17485.3,84739.9,299426,52405.7,57334.5,21081.1,58585.8,39760.5,158192,149115,136800,21904.3,25837.8,243772,17275.6,17607.5,25443.5,187795,43760.9,23930.7,25750.3,75049.5,47827,106860,26839.4,12200.9,34255.6,49166.5,27110.1,42376,19593.5,30113.6,49293,15428.9,26880.3,31312.5,40836.1,20731.5,5486.68,5804.81,91354.3,8871.51,47641.1,57541.7,47173.9,28217,13252.2,136418,96713.5,53285.2,46511.2,46746.7,183708,130186,39337.5,50249.7,20178.3,34630.8
70207.3,46310.3,247606,163307,149315,47103.5,127402,61204.1,9381.74,287539,218012,10359.8,97595.7,260083,183544,41419.5,94100.9,50156.1,287565,346533,65215.4,64346.8,79516.2,452827,89853.8,21320.9,116799,478618,12179.2,47949.6,16524.2,53174.7,112071,158750,150681,86646.2,20585.4,23654.3,424403,32958.1,22602.4,14895.8,94526.9,49804.9,46238.1,113762,72908.7,48758.1,54157.3,32046.7,28945.3,34416.5,50633.6,22076.7,47556,37093.3,31712.6,41302.6,50791.1,22236.6,19802.9,28821.1,18286.4,6155.74,12275.1,69393.1,15841.1,33427.3,33280.5,49163.9,46618.1,13298,206905,58210.4,42924.2,25231.1,76776.7,84392.8,226305,26924.9,116230,7391.16,15522.6
74093.8,79790.9,367826,147189,86415.2,61258.5,77227.4,45992.9,40491.9,88225.8,113228,11260.6,53813.3,300209,113465,36738.6,198064,45205.4,275555,308761,104814,47126.9,147215,453068,83672.6,107732,58676,798943,9256.22,32144.3,11921.9,40319.7,112464,241597,114421,150559,24212,17057.8,226004,24619.8,19759,37771.3,93020.5,36730.2,74874.9,59558.6,43504.1,78901.7,43101.3,29116.5,35433.7,26673.7,40004.5,28441.1,41186.9,24291.4,35215,27595.7,19647.2,9094.98,29365,6174.88,17432,6019.35,5737.65,58107.1,7580.42,28007.1,21520.7,14901,54878.7,10955.9,141877,32384.4,38774.4,35367.8,64102.3,50094.5,142787,29670.9,80190.4,18614.7,12373
120290,157983,176838,53121.4,53727.6,35968.6,114602,37141.3,33327.8,119094,500870,20803.3,171685,427694,67264.4,59056.2,83875.9,35334.1,125880,189201,35394.6,134851,289317,273542,18511,84217.6,68494.4,658730,15884.5,35938.5,26245.2,40528.6,87752.4,334762,49842.9,177993,19329.8,8401.22,258264,36047.7,38024.4,45509.3,55897.4,55488.8,98644.9,55134.9,56749.5,82496.8,25809.4,36595,23666.2,30392.4,81467,33481.4,63406.6,35203,13477.6,41714.7,14903,19121.3,86981.4,7288.94,10955.8,9066.79,5049.33,118471,10305.2,45859.7,38574.8,17625.1,98565.7,27996.1,240986,38080.1,25797.3,45025.3,109831,52138.1,143416,28896.6,117348,45077.5,46218.3
249045,61432.7,137493,78679.1,29713.4,22561.3,161212,87098.7,63170.1,53995.1,808117,26080.3,168475,208956,61634.6,47850.5,75186.8,44341.1,170090,67273.5,339654,199279,430467,165476,19176.7,29825.5,107575,540677,44587.2,21068.6,27097.3,54876.8,67613.4,277455,20989.3,317311,37641.2,15146.7,167425,31534.8,139344,50725.5,47959.5,31006.7,52492.3,49511.8,148926,103148,56217.2,24604.9,43478.1,20648.2,64663,22121.6,59162.7,42183.9,14709.2,88211.6,28710.8,15706.2,32640.3,5680.28,8551.21,17004.8,12577.6,65153,11670.4,64269.5,67483.3,8570.18,121677,31495.4,154842,20005.7,46772.2,125746,225464,50862.1,151170,48254.9,112792,131586,30816.6
100919,25402.7,74579.9,76993.4,36307.4,67543.3,50396.3,33940.4,94760.6,36215.2,439028,22459.9,333035,220994,79191.9,121341,93109,75617.2,42743,40326.3,134910,217194,181616,120158,96021.9,56862.3,93312.3,361736,24542.7,9503.15,50122.5,36547.4,59920.5,329333,55385.6,147795,28008.9,24606.1,175236,45372.3,192682,18594.2,64889.5,27863.9,111471,64481.1,98461.8,48530.5,26101.9,57601.4,32255.3,29601.1,54581.1,39507.6,24067.9,26688,13173.3,73500.8,16976.9,16693.8,52280,4728.83,11344.5,23835.5,15930.7,100272,7677.38,98117.7,95714.3,15713.4,51917.8,48054.8,184743,22399.3,40631.5,122398,313758,101887,173630,39058.7,68569.7,59593,33011.7
251123,18026.1,60103,48974.7,80968.6,63342.8,95821.1,24037.7,84885,24831.7,367628,14393.3,222223,186966,85011.9,220245,235203,66902.2,45763.3,13795.2,117811,227274,212427,44880.5,268185,37723.6,33768.2,714955,35578.5,11953.9,48650.3,26244.6,39955.8,370513,31860.4,147952,62448,20656.1,86691.1,72489.5,182196,7055.59,130856,42271.3,54922.3,38932.5,114611,80232.7,30715.3,45460.4,47921.2,22377.6,62949.6,51963.3,30472.5,35221.6,15338.1,37067,19271.8,35291.7,74485.1,7269.79,23924.1,46615,12498.4,84073.1,5047.88,49446.1,126588,22653.6,40820.8,100402,86719.8,14975.4,49609.9,85940.3,559751,150779,123087,86558.8,38669.4,134179,55636.9
403987,10699.4,165528,36198.5,29106.5,32637.9,49459.3,44871.2,93818.9,60158.4,194933,15646.1,246369,148153,57898.1,153857,128203,63735.8,79032.1,91266.4,151140,244388,173444,96656,120425,14413.1,22262.1,686260,63775,19883.2,112789,16161.7,22091.2,280779,183013,192072,72279.2,11811.8,106459,131253,79176.9,6157.18,79308.9,89776.8,66042.7,29548.1,161155,34664.3,27486.2,68823.9,31808.1,26187.8,86291.3,60774.2,31569.9,43643.4,26799.6,21037.8,37752,24012.9,108784,13978.1,32783,41342.7,19808.3,90574.6,3575.11,114681,67694.8,33468.5,36015.9,174844,90405.3,41295.9,61163.7,53424.1,358008,246164,66312.1,58518.8,64643.4,73993.3,30985.6
506944,12812,125401,77824.6,14436.3,76164.6,31097.3,27420.6,143724,16113,250896,38447.8,274269,155631,87762.6,106910,106497,154026,181440,32133.7,200403,187047,297353,66875.6,145568,14978.5,25550.6,680306,69114.4,13353.6,60692.7,11529,24849.1,279254,187700,68703.4,64888.1,12794.1,112446,156675,52189.6,6270.08,173481,38722.9,86051.8,28588,173519,40540,23264,30253.4,51791.9,43214.4,65305.2,63679.7,27156.4,30982.6,54228.6,5937.01,111857,23019.8,119539,13544,75760.9,44675.3,20684.6,41966.8,5451.17,187772,36902.1,39751.6,180072,132463,76454.1,51462.6,82418.4,29754.5,212928,201266,129485,60099.5,151550,29038.9,64356.4
315885,16572.8,53693.1,67206.8,16863.9,50623.7,13038.7,31813.5,266126,38673,147528,40961.2,292005,173656,125639,60984.2,50035,240498,113969,24063.2,139142,135607,279237,52868.9,182626,12931.2,36111.7,563928,76667.2,9726.76,63656.2,12767.5,34737.6,356498,208879,130199,32548.2,12668.7,62281.8,73230,71407.3,3605.49,290169,55824.1,97892.7,29766.4,164936,57687.5,10905,28239.3,85788.4,53218,34737.4,124048,13736.2,15887.2,33480.6,12032.8,129449,17933,81515.5,15771.3,30106.9,20578.1,27830.1,46841.4,7389.28,174576,39418.4,39374.3,74490.4,77360.7,57927.9,50800.4,109817,35106.9,52229.5,291990,79113.3,36217.3,90686.3,34195.6,41779.6
361429,37268.4,59814.6,44242.2,24239.7,76643.5,17780.1,42105.4,336302,49374.4,57618.1,38286.6,216146,120712,139895,47957.9,137317,239190,126105,49959.5,112008,181272,503203,27826.9,121486,21789.4,53013.9,402122,27057.5,10189.5,98265.5,8597.85,19209.2,341122,70895.5,182881,23132.1,31787.3,49747.6,51431.3,149740,3566.47,102534,63609.6,44905.7,26822.1,254048,50932.8,32040.5,20064.9,37328.6,64295.8,121880,67729.5,7070.58,22903.4,41110.5,8009.99,95816.9,24427.2,94792.4,25934.5,12619.9,18731.3,37901.5,66996.6,9152.48,92625.8,30218,42162.9,45705.7,113314,40256,25017,168720,15662.7,82273.6,262507,70807.4,45605.1,33905.7,26866.9,40133
