rt1_1929,rt1_1930,rt1_1931,rt1_1932,rt1_1933,rt1_1934,rt1_1935,rt1_1936,rt1_1937,rt1_1938,rt1_1939,rt1_1940,rt1_1941,rt1_1942,rt1_1943,rt1_1944,rt1_1945,rt1_1946,rt1_1947,rt1_1948,rt1_1949,rt1_1950,rt1_1951,rt1_1952,rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011
159781,106510,106134,71612.5,100347,20003.6,2.33864e+006,52391.2,10811.6,39679.6,1.16744e+006,36376.2,39219.6,67670.9,16912.4,1.25148e+006,73293.7,200246,50133.2,381395,396578,19333.6,132920,58598.5,56971,63585.5,16100.1,403059,284391,21963.3,5506.72,42479.5,333950,267900,44678.1,9142.48,35723,52029.1,121729,112486,60623.8,19144.7,19525.9,34370.8,216345,21825.5,156980,50897.7,19967.8,17029.8,56860.4,83890.8,16566.9,54222.9,35942.7,25873.6,16443.4,28477.4,13512.5,9293.81,64765.7,11212.7,8257.97,19730.3,95665.9,29085.9,56794.5,3294,64715.7,239885,33257,13132.3,26392.5,155150,114971,76174.7,92511.2,28891,143531,472149,580544,61852.7,44023.5
147736,121960,239330,53618,189633,38962.7,1.11775e+006,75247.3,18802.5,13201.3,688698,21989.6,39004,51087.2,29804.8,835538,122924,127347,30156.4,228988,946607,23123.8,87759.5,114279,39860.5,79509.6,12744.1,399860,285593,19354.6,8381.87,92167.8,145679,271225,48213.8,23158.4,9229.56,80268.7,98712.6,233965,75015.7,42973.4,25351,36282.8,42365.2,50545.6,225259,31769,25956.7,22470.2,63899.1,88465.4,14677.1,27933.9,49972,36253.4,9481.01,39624.1,34894.6,13440.5,70879.8,14501.9,6647.98,29033.2,170099,30317.5,69505.8,20104.2,62083.6,296442,14242.7,16823.4,17555.5,274883,100458,55289.5,241747,90370.4,137858,206585,364940,85322.2,55415.2
122084,69933.7,136606,26679.8,81690.6,70911.3,1.11906e+006,37922.2,56624.1,17297.8,508296,13871.4,85187.7,21165,25544,1.10539e+006,277660,25734.1,20212.3,68017.5,578502,31426.3,54991.8,144807,39896.4,111067,21339.3,304370,176112,45624.2,14620.9,107895,114976,312993,43083.5,17595.4,12680.6,42082.1,105468,176799,38808.9,109100,27800.4,26693.3,18949.8,37674.8,186269,59550.8,26945.7,14466.1,48851.2,56829.4,14812.6,57981,22259.4,24583.3,6627.57,55153.2,17431.1,5694.09,14875.8,10895.2,4040.78,21793.1,66633.9,20720.4,22970.6,9416.87,38635.7,150744,8984.63,13764.5,18373,68029.3,52264.8,38393.9,135340,26895.2,72106.3,191985,350497,67466.3,25058.2
81750.7,70617.3,193706,11163.3,95638,115006,1.47815e+006,76295.1,87973.9,10350.5,678570,10709.2,41271.4,37764.6,24485.2,735537,115053,45038.3,31821,89183,465110,34945.1,48182,123034,57621.3,133549,21176.4,512450,143080,77634.7,20143.4,91546.3,95881.8,205815,42867.9,30663.3,11975.1,64731.6,94147.8,83605.8,69352.4,49703.4,32249,18994.9,24477.5,45822.7,138321,43475,38814.9,11126.7,72568.8,31594.1,15516.4,49109.2,24558.9,25902.5,12603.1,55764.2,8630.95,15446,4086.5,6284.18,13117.8,3928.95,60924.6,14665.4,10558.9,14328.2,47828,118182,11556.7,15048.5,15119.7,35899.7,46271.2,30924.8,144638,48682.5,47737.7,187935,254039,71749.2,84276.8
58456.1,74141.1,64090.9,12265.3,89713.8,65739.3,848350,102186,90377.2,10729.7,1.10898e+006,17590.2,30513.7,34364.6,30375.8,779764,184865,17982.4,78130.3,94036.2,526947,53338.7,60718,115022,125861,97505.7,35412.1,450759,112319,44915.2,15470.4,83358,261273,160794,26842.5,38324.7,20997.6,57907.7,47164.1,108387,68078.6,68107.8,116893,13866.8,34498.8,22353.2,154292,37695,44606.7,12935,113742,66140.4,13539.3,39921.9,20082.3,60061,14947.5,45283.8,25023.5,8842.92,4867.93,7540.14,19417.9,11571.5,60083.1,12593.8,12685.2,9441.05,140500,84883.8,13472.9,20112,13347.2,26687.2,37607,34627.2,164788,84018.5,39973.6,498056,190848,103771,243583
134366,95361.9,56979.8,21447.7,56322.8,93911.8,1.79728e+006,62170.3,99076.7,10308.1,888504,22170.6,24625.3,27835.1,18734,943032,200261,41586.4,60367.1,140528,172852,42389.4,45247.8,79998,136167,126752,46604.3,614774,70354.6,73774.6,27441.4,57154,183262,108036,18337.9,54444.9,26907.8,62983.1,60940.2,88882.2,34399.7,88973.7,87554.5,27180.2,30789.6,29724.8,117860,47186.9,27517.8,24611,71417.3,39205.6,20782.9,35271.1,17290.1,41152.6,10739.9,59902.7,13523.8,8881.32,3872.63,12508,20327.3,9552.56,26569.4,9984.66,14782,20436.6,62799.3,74244.1,19051.1,17194.4,21147.1,14013.4,52537.8,50621.4,177387,54611.2,47940.3,288512,88214.6,47367.3,132362
87480.1,65312.5,105957,15871.1,82974.6,46356.3,918336,34431.9,61330.8,58283.1,1.13891e+006,38634.4,30843.7,13310.9,39247.4,963797,104999,28792.7,176398,102979,304211,45910.8,19663.5,30185.7,76136,181252,70765.6,503223,52721.4,76497.8,14658.2,59888.9,180210,216403,45678.7,42813.8,12912.6,41902.5,75960.9,49288.1,107850,118470,80580.6,33102,11413,47256.1,131182,42395.2,83285.5,37332.6,64975.7,34843.1,37130.7,35791.5,21864.9,28854.6,20334.4,45235.9,26360.6,10886.6,3984.59,15709.3,41484.3,26217.3,31274.5,6820.44,16268.1,20505.4,137613,154337,23707.5,16947.5,35191,19111.1,111164,33776.2,149201,79463.1,73701.8,212484,165866,32060.2,87395.1
119508,66113.8,122773,44368.7,54776.4,53130.7,1.32653e+006,53941.3,105942,52856.7,765113,77763.2,47791.2,22476.3,51891.6,1.35405e+006,106845,50896.8,175481,139016,207506,47891.6,88888.2,26857.4,39666.8,154052,71657.3,601613,100448,105584,22036.6,41834.7,201056,228333,76598.8,25188.1,22112.9,48703,86032,105625,106669,184021,75335.3,26815.3,25400.4,30817.9,104616,50496.7,53864.8,38011.9,95984.6,50793.8,31597.7,19075.9,20775.4,16177.4,29061.5,30039.4,15004,9180.02,8152.42,6440.09,23477.9,60268.2,34397,9685.52,29289.9,23599.8,55613.9,50113.2,30192.1,21783.5,21112.5,19983.3,54580.6,47297.9,112882,29823.3,112617,156768,124410,28029.2,157438
118037,204691,54956,62403.3,70250.2,171748,1.60062e+006,131757,59806.3,143867,434130,257994,22593.1,26461.5,41016.4,1.14661e+006,176475,125114,405276,97085.3,79958.1,26814.5,18098.6,67054.8,64762.3,59410.1,336893,165740,102118,99969.7,29570.4,69069,95898.2,255059,39738,27594.5,46895.5,20279.9,150651,141838,41561.8,75781,133497,12837.1,61417.2,46362.2,104534,74659.1,29085,54195.3,145412,31489,43590.4,34094.9,23883.1,18848.9,28385.9,19713.6,12761.4,4497.5,9538.23,14347.9,18207.7,39558.7,55273.2,11011.7,39669.4,29740.3,76419,87717.9,15534.2,14735.8,43553.6,20109.1,80421.3,52777.8,109085,31527.5,197328,474329,41129,34581.9,183400
93117.9,133723,61610.1,36108.7,415298,221369,2.43999e+006,76420,43558.1,96046.9,269749,202786,8447.79,77389.6,71451.4,878791,63584.7,275293,324131,124484,96168.6,25328.9,40254.6,42570.9,126833,273920,337575,335355,52238.4,83089,33855.9,52878.3,33364.6,162810,33082,20812.8,71439.2,49730.1,166763,93685.4,39370.8,44543.9,85848.1,8519.42,107744,22953,137618,61732.8,23328.1,44796.6,84864,35623.3,71467.3,25488.4,24154.4,9873.55,26517.6,19752.8,39359.1,7155.65,5505.32,8992.09,13529.5,56390.8,25851.8,10755.3,75733.9,20482.7,61749.5,61535.9,22842.3,8874.78,70942.2,56403.4,28747.4,84215.1,36195.5,28534.1,281763,363429,8686.73,60681.6,197129
177323,28530.4,99255.2,77511.1,154542,154780,2.0813e+006,61796.1,39099.8,73742.7,336533,112536,8764.47,258867,83589.8,521331,66524.6,106632,744537,58877.4,89756.5,71064.6,34245.5,20199.9,49827.6,280200,304034,451161,46560.2,86726.2,43594.6,102348,26420.5,208893,43272.7,9260.05,111365,29567.4,123325,140888,60956.7,21129.3,62746.9,11301,57403.3,39890.4,108883,48698.6,52627.9,44963.8,87622.6,51083.3,53549.6,24364.9,14234.6,4964.99,34020.2,12888,30306.6,9898.36,15649,12588.9,14667.8,71206.7,6755.34,12774.8,51316.6,25528.2,49479,96280,23724.1,11358.7,58362.8,122962,38608.2,137242,100592,35516.5,170961,170325,14721.2,22642.3,109406
710405,21085.5,47103.8,57722.3,108364,131021,2.85939e+006,150190,73760.1,136829,152479,51796.8,17015.8,188872,53895,862315,310314,68535.2,475970,39685,160972,42191.5,61191.1,10753.2,27431,311716,383445,148463,106956,49611.4,19922.5,272902,65417.2,131196,30594.4,8317.79,87838.5,44092,139243,66210,62996,18984.9,68821.4,20459.7,80144.2,46233.6,101381,56047.3,93533.8,38411.6,87869.7,45155.2,63771,19535.3,13982.9,9297.71,20795.1,28289.8,49524.6,8408.56,21466.3,13426.1,38897.1,72192.9,5573.31,21963,55679.6,31516.3,68674.7,70289.7,16334.6,25012.7,82141.9,146439,57252.2,137806,92165.3,43010,107380,203252,41642.6,41671.3,191820
662408,65606.6,54619.8,177525,144601,43958.5,1.52283e+006,122118,93784.9,81448.1,62268.8,43974.9,22605.5,325242,79247.9,592504,371109,105565,375656,13190.9,116923,31915.6,230337,8993.62,19235.2,132821,584983,266375,32497.2,56624,29901.1,357206,75304,126593,18607.1,11905.8,124168,26887.3,82939.4,50392.7,64371.2,41883.6,88464.2,25784.5,58132,27042,56715.3,77804.6,121675,33752,139490,43358.8,51849.8,23748.1,13695.3,27189.7,19726.2,16827.5,27138,9366.83,13220.8,15491.2,15897.5,36915.9,10794.3,10814.8,47574.6,36112.1,82294.3,45355.9,21798.4,28515.6,65297.3,44204.8,44587.1,110248,186893,55327.3,65108.7,87629.4,49743.6,38460.2,278983
534773,45465.1,137011,86750.8,84475.6,53088.9,1.66524e+006,258621,44143.8,53313,115050,58586.8,37011.1,232476,38868,473181,336328,85300,260420,24681.9,116955,51073.3,247631,9120.89,45263.1,132825,503831,93031.1,54750.4,26370.1,30591.5,327532,144821,166884,30093.5,24469.1,70328.1,23553.1,61660.8,41545.4,25099,88440.5,59526.3,43459.2,91521.1,43014.5,28716.7,81461.6,31604.5,48848.4,187734,53576.3,41972.8,35249.2,9271.65,27885.1,28766.3,18455.8,25789,22118.7,18707.7,13351.8,46550.6,59634.8,12194,19569.5,198455,29624.1,92780.1,15271.3,35107.4,61361.4,100341,41265.8,23667.5,105730,206690,156663,161125,162015,94235.8,27265.5,342073
204703,85258.2,131449,45403.6,181286,32532.6,1.68714e+006,304193,70379.8,69703,375161,27792.4,27681.5,165841,48403.6,1.00475e+006,228009,143162,106024,75532.4,33600.1,40529.8,49755.2,10376.4,60801.1,311366,239777,360260,10825,38082.5,24140.2,51807.6,204573,364299,26924.8,20603,49497.7,35588.1,37068.9,53282.5,23109.2,54106.3,79460.2,57763.8,48266.5,53850.1,27888.9,98533.2,24182.8,40828.5,180670,66206.4,15166.7,57572.3,13191.4,16442,16874.7,30886,24852.8,23036.9,9748.47,12387.5,17585.6,26489.3,13373.2,14088.9,80736.5,45662.1,31570.4,19730.5,24836.5,26746.4,75597.1,28653.8,24915.7,59276.1,40338.1,91335.7,100181,173932,63961.4,12177.4,54642.6
644519,66331.6,37547.7,59093.1,118882,43432.3,1.71168e+006,186920,51398.9,69019.5,372442,89343.9,10968.2,147973,25624.7,1.02116e+006,69525.1,206583,106771,193982,59823.4,48869.1,79276.1,9593.42,82489.9,650853,223885,397481,23004.1,29787.1,34604,45266.3,248621,275731,29343.7,26718.7,41697.6,30390.5,61854.6,70407.9,26986.3,39070,66020.3,110915,56516.3,56207.3,15077.6,103204,13811,98961.4,78606.9,73420.4,15414.5,79027,33474,15368.1,36981.9,37675.9,47521.7,34713.2,10529.9,10964.2,33455.7,33217.8,5464.51,23728.9,63661.4,107413,44072.8,28523,31702.6,28008,95739.3,79128.5,29474.6,38503.2,31774.8,144028,261024,256045,173902,23619,111313
515952,85376,40498.2,24636.9,135806,34467,1.90516e+006,56735.9,137721,40702.5,257971,167884,12231.3,161058,32175.6,1.45541e+006,40149.1,147834,136066,96284.6,131776,44127.5,40706.6,17274.4,72866.9,227522,293704,727351,28461.8,39276.4,55915.3,42010.6,146989,461859,80127.3,27820.4,26134.4,24250.5,53962.1,116504,29152,39538.1,72278,111123,57190.2,59142.6,28378.9,53675.9,12199,76775.5,88395.8,79734.3,12327.7,73284,41657.2,11370.5,42724.4,39980.5,48971.9,37783.2,30722.8,19055,44018,43767.3,8614.97,19522.9,91343.1,121184,137468,29399.5,22205,185625,121503,69608.8,81540.8,29173.1,75775.9,133515,227381,191450,176100,45981.3,100525
610884,98035.5,40863.9,52205.7,143765,49217,1.80501e+006,83155.3,57324.5,61299.3,152531,86038.5,18458.5,201143,52361,1.17517e+006,73223.6,76015.6,85958.9,62275.6,45376,26130.7,251035,24170,13079.6,337740,594321,302897,17125.5,72713.8,24601.7,60229.2,89557.8,670312,132482,22797.6,13201.7,41333.6,90653.3,159895,60233.3,22232.1,114164,62607.8,18285.2,63187.6,67849,38022.7,22671.7,86896.2,56335.5,159541,10750.9,65477.5,53507.1,21225.9,22047.9,27889.4,45361.1,42291.3,99275.4,9177,75208.9,74688.4,19469,12434.6,54848,294214,121074,55753.7,43030.7,182867,147932,152972,46336,31611.3,67308.8,105404,424368,220106,203441,74720.1,130165
247384,68812.9,29341.1,27646.3,143668,18283.5,1.65682e+006,105865,37894.7,43092.9,107526,99301.4,29850.6,224602,44550.9,1.02047e+006,104316,29828.4,27703.5,35476.5,32983,32299.6,420547,22407.7,10439.2,341313,563772,72742.4,14309.7,75230.7,30059.6,155553,60910.1,361457,77633.7,34959.1,19053.2,36439.3,79866.5,129787,66047.9,24671.9,135033,38687.1,14455.5,33717.4,115146,70073.8,28608.8,66906,41770.8,121587,20779.8,41512.6,30892.6,41405.1,8359.91,32338.7,34389.1,27264.9,63102.4,10009.2,72264.8,60070.9,17759.4,21689.1,45579.6,225773,116153,23446.7,34975.9,116416,128144,85285.1,23931.4,55953.6,98548.8,39112.2,151451,189424,285321,72272.3,128068
321003,202250,14311,21675.4,196322,13066.1,2.36346e+006,120801,46056.4,23911.2,115331,47680.6,27128.8,304840,29262.5,644547,377214,19969.4,25230.5,27432.6,42063.7,145508,375097,40268.5,23193.5,39047.9,588074,47975.4,23203.4,47977.7,38111.6,109504,117311,628219,43700.4,37471.4,10976.4,99105.5,80293.2,97878.5,30959.5,28545.3,85834.8,172158,19704,25976.4,59771.8,72910.7,54750.7,73424.6,73203.1,78358.5,19213.3,39914.4,53290,65520,21212.9,20274.2,32819.4,42208.9,56496.9,22913,64324.2,69378.5,35134.4,15563,30307.7,257073,242235,68961.2,45550.1,207493,110611,158881,130937,95055.8,38769.3,45766.9,198866,628394,408149,264605,241700
280838,278148,11590.1,40804,299895,36712,2.15353e+006,31400.9,40876.3,163540,90128.7,32224.4,9155.72,321670,34872.3,363855,490541,16983.5,51286.4,59846.8,20259.9,224060,256785,54712.1,25670.8,55718.9,796414,59603,9942.01,38713.4,80425,145443,477830,275194,30186.4,38636.8,16370.4,59781.4,112381,93358.4,55837,11306.7,93157.3,182668,62101.7,68714.6,40383,45371.2,50882.9,75994.3,122592,31288,21030.1,73424.6,28377.4,25185.2,17950.9,23663,15374.3,34525,21692.4,7077.55,35032.4,43169,21602.8,8918.79,21563.3,110638,66609.2,32920.8,53679.9,153934,23213.4,195345,75669.1,45476.1,17048,56126.8,164105,197319,195314,423044,475300
186598,358976,23133.8,149695,103365,29904.6,2.64947e+006,28199.8,41226.5,187663,136529,36887.2,9529.6,263964,8845.68,252915,563627,31421.4,46513.9,34257.2,36895.4,70346.9,104536,60334.7,42314,58260.7,528453,85980.4,29329.6,14671.4,64457.2,47662.4,300137,366420,23634.9,37729.4,16615.7,61426.5,49766,124281,39303.1,14458.9,46235.3,80600.7,85320.7,99873.9,23851.3,43556.4,53865.6,83381,57899.7,37155.2,21309.1,50911.7,36117.9,8137.38,23524.1,30338.9,19252.5,26332.3,16476.6,7932.07,25785.9,19130.2,39858.7,6721.13,15997.3,61169.2,81643.4,30160.2,29829.7,305291,33597.4,95878.4,49167,34374.9,18798.2,30266.6,97449.1,152805,215701,193132,261974
197390,437523,49994.8,40878.5,21772.8,68050,2.41514e+006,26914.8,70133.4,75625.4,125827,86579.4,19872.4,286088,16456.7,103472,710093,39886.6,35537.1,88469.7,64804.4,28970.8,98961.8,29928.1,59449.7,85440.3,613879,103781,11003.7,12132.6,35564.4,36226.5,343070,127930,33285.3,30901.8,16599.4,40229.2,106083,81183.3,32784.9,19538.4,38394.9,73717.6,42205.9,69482.3,37050.4,27374.9,67401.4,90210.6,33713.1,35844.4,24531.5,24103.8,84785.4,7467.49,26485.1,22735.5,6076.15,28456.7,6484.36,9659.53,24028.8,12540.9,37953.4,4980.19,9315.74,54584.4,84250.8,40538.9,37791.6,121930,47029.9,33067.8,65244.1,37181.1,20058.3,41671.8,175529,151706,55733.3,172074,74358.6
239861,507047,87874.7,16070.9,25089.5,80677.6,2.09668e+006,72721.3,56936.3,18194.1,67141.3,137575,48479.6,282627,18526,142986,1.10779e+006,84133.1,40295.6,75443.9,116889,27869.7,159604,24064.9,32401.9,93611.1,488253,204623,21884.5,10106.3,21079.1,36259,187862,253587,27972.7,52592.6,22303.6,17101.7,82715.9,147092,21459.4,19289.8,18886.3,176551,26323.6,83773.8,77231.7,18946.3,78675.5,72706.8,35041.4,31522.2,35869.4,17798.7,65854.7,3953.89,20120.2,21571.3,10004.7,30913.4,6975.4,8981.48,27199.9,15913.8,30846.7,2921.33,6200.14,122027,45474,42833.9,20038.7,145339,39264.2,21158.2,28982.2,26048.8,27714.1,34593.5,198359,31210.3,65439.5,130078,33317.5
345010,250463,97702.6,13828.3,78782,122028,2.04325e+006,88267.1,55545.8,39150,47516.9,148095,53141.2,205442,14378.3,116595,816865,42930.2,54952.2,164593,186456,40636.4,104990,29851.3,24800.8,157436,600218,168752,23011.8,38610.9,16282.4,53650.1,94065.2,246335,49296,46767.4,27487.9,22746.2,71716.7,213670,13177.9,25303.5,9544.36,162789,31614.8,65202.3,71055.9,15071.8,80012.6,45689.5,62272.6,37297.1,73031.6,11062.7,52095,2933.49,29837.2,20679.1,11126.2,25473.6,6595.23,21742.8,29439.9,20886.4,21689.4,6682.67,4630.37,80470.1,81399.6,43400.9,37482.4,45384.1,26685.1,25514.1,76293.9,31834.4,24042.7,35075.7,145593,28167.3,36069.4,159869,106735
305376,94541.1,100600,66240,89346.9,195422,2.52023e+006,154440,42283.6,62849.4,135547,231974,64902.6,272434,15522,69345.1,564562,73966.5,105611,179150,222096,20934.3,85487.4,55210.3,35688.2,189901,450894,108162,17548.2,18124.8,10635,40147.9,168367,236532,60971.2,110381,8887.34,42860.4,46771,116846,31792.7,65294.5,6117.93,110675,42529.1,87317.5,55343.8,12181,52280,108122,90194.1,27705.1,70691.7,33497.6,31150.4,5437.39,30704.3,23198.3,7595.98,33462.6,21175.8,25533.4,28308.2,10257.8,22759.7,11138.4,9287.81,96468.1,57325.5,73002.8,41198.7,22386.4,34483,57182.3,130950,37772.8,49596.8,69737.1,83567.4,94284.2,56072.8,240027,98144.4
338479,64092.9,34178.5,63449.1,168489,209665,2.41292e+006,110758,58843.7,67151.4,84115.5,218769,117969,140073,16855.8,79061.4,369273,143629,171260,210051,101751,17849,61622,43558,127121,235602,661801,95661.4,8519.46,20396,5776.21,147298,91453.8,205136,91002.7,115120,19033,27494.8,34642.8,82552.3,29106.2,137013,24939.9,40921.5,35183.1,104126,59558.8,12525,57104.2,43668.6,88356.3,68300.7,77134.2,35260.1,27260.4,21993.9,15702.2,21041.4,13885,51060,30006.1,12442.4,26554.1,35085,83791.9,13337.4,9048.56,33736.8,67337.8,107987,36617.4,19584.7,37876.1,34898.5,263408,72637,27853.6,86880.6,53524.3,98193.3,55484.1,121839,68826.8
794941,68514.4,50824.6,113845,211791,541224,3.32948e+006,143234,35667.9,99133.6,61547.5,152883,314238,63134.7,36405.3,107558,224040,88520.2,114637,180522,175111,15666.9,56246.6,59975.7,132795,318612,742396,54001.3,5657.26,20543.5,10617.5,172926,58571.8,181415,110515,218603,24128.4,20306.9,12309.7,85136.4,21872.9,135861,19811.1,94060.1,39597.2,58117.5,55720.1,13866.1,58385.2,65397.4,74158.9,29207.4,69514.4,53755.2,21587.9,12644.1,23753.7,15258.2,25629.6,38316.9,48011,15440,29995.3,18221.2,31994,20861.2,12457.4,26060.6,109248,109229,44408.3,22713.4,52252.8,91959.3,322490,92263.2,28832.1,44266.3,52350.9,121702,92365,225631,63991.2
1.04009e+006,171732,80820.3,324425,128356,261470,3.15368e+006,204410,50111.7,115093,205995,42573.6,306267,54499,72101.4,64180.7,186178,105937,145852,173320,67184.1,19489.7,124514,50471.6,151757,178074,608737,91356.1,22692.3,36561.4,8698.86,91101.2,63660.9,127373,188806,319936,34923.2,28808.8,25326,134944,27422.2,186210,15860.7,53694,54189.4,73538.4,91189.9,16929.8,70217.2,88669.1,43167,60792.9,52622.2,96025.9,16719.3,13476.9,21537.6,21162.5,21229.1,32035.2,86433.8,10796.2,34116.5,58494.9,14484.7,36736.4,9985.02,21843.6,227265,70944.8,30937.5,60054.6,225123,48515.6,520435,76898.5,53611.6,104392,68498.2,139400,74870.6,54463.2,82658.3
652851,206159,79737.7,223950,66465,142267,2.14146e+006,131712,60149.7,139858,147502,78135.7,249666,50680.2,167974,110279,413408,100540,96954.9,134035,89263.3,20489.5,300605,51302.6,63599.9,190072,377830,117633,29061.7,38348.3,15192.7,73039.7,50152.2,202514,227645,264699,26831.3,80476.1,24141.7,107050,74703.8,143809,21251,43153,41834.6,66067,129269,14208.7,76318.7,65354.2,35048.3,39760.2,91627.9,92745.5,17571.4,7478.85,28980.5,35100.7,28894.3,37507.9,109559,21780.9,52295.7,90305.9,15661.6,81212.2,42903,53640,204300,51020,22889.6,83430.9,137443,100933,187388,152809,104731,179149,193110,107238,50297.7,97603.5,107307
197899,228152,81354.7,234229,63224.6,94851.2,2.10594e+006,222406,75449.6,188713,111643,342699,179557,39343.3,59295.1,116433,305286,92704.7,134428,59838.7,376318,28207.9,42696.5,230244,112583,246945,589596,78403.4,14988.2,54402.1,31430.7,148364,39671.9,347583,138372,49167.5,72417,45146.1,38230.1,64604.1,77802.5,89711.8,47517.4,73159.3,67685.2,29402.9,219767,30607.2,86554.4,78842.9,50581.6,71354.9,140588,35682.7,12426.1,8458.89,19496.6,56558.8,65668.1,26667.5,127572,14094.9,23361.9,96646.8,35658.8,117719,56210.7,62174.1,266259,79716.4,50527.9,165228,64929.6,154237,195823,341019,131421,333134,142059,64658.4,87965.6,100961,146658
213949,273674,91501.1,318936,52815.7,84216.4,2.17971e+006,304820,73528.1,135482,176333,113840,285257,18702.3,255749,419804,637049,32093.8,157694,66769.1,89538.5,85523.9,61708.7,236814,68238.7,161147,669516,162209,8917.48,56569.9,16728.1,137011,90033.2,271805,73562.1,58509.3,101574,26459.7,96946.7,84240.6,112476,30911,86802,94488.3,38698.5,40630.8,90860.9,135691,150619,32066.9,60721.1,26963.6,133545,20596.6,55627.4,7728.07,38533.4,68951,66272.5,28885.1,170496,7920.86,26950.7,55080,12131.6,194730,21233.7,40594.2,217129,79929.9,46837.3,179586,57726.9,249305,78911.6,144291,189463,312825,82674.9,57315.4,57582.2,98445.3,104107
198225,910166,124293,109437,95706.4,156339,1.1777e+006,198181,78508.9,223177,210438,283149,86324.2,26023.8,136334,120217,487137,24093.2,165709,96571.5,40074,177810,125739,190024,79438,178298,564710,106818,30045.6,19450.6,29735.8,76686.4,144652,132554,17380.3,68452.9,98387.6,67954.6,135541,29002.7,210226,26971.5,103194,42423.3,33412.4,41257.8,67088.2,91937.4,124506,19431.9,50681.6,19560.2,93976.5,28697,33262,17548.4,29084.1,86307.5,34937.6,26632,53108.7,20803,40338.8,18192.8,14270,74264,60823.2,16293.5,228569,23341.6,32759.1,167605,37582.1,260969,122427,85949.1,91131.6,77310.6,72145.4,64569.9,26936.2,35886.2,39467.6
161315,352280,90620.6,170991,39267.4,363968,1.93922e+006,228015,197853,76335.8,240586,204648,58538.2,51724.8,226062,87550.2,441258,87246.5,146696,83593.6,72782.7,287706,89528.2,135199,81661.5,56557.7,599101,76625.6,19180,22791,27888.4,120476,184502,49270.4,39914.7,61430.1,201695,77434.2,77162.6,155023,203304,3798.04,110957,44813.6,62390.5,50558,66060.6,39415.6,67230,41251.1,69317.7,23298.1,93112.9,19887.2,24750.3,47904.7,30414.7,47085.6,20499.5,33184.1,44341.8,34529.5,45619.7,15508.1,7604.18,51585,38102.7,10018.9,143208,69785.4,28861.9,108706,33760.1,83153.7,131226,87775.6,86989.9,55858.6,61824.9,60046,28673.9,49576.7,31014.4
121370,709044,192427,231220,38752.4,284348,1.70865e+006,221416,303637,175647,62605.3,142064,50270.2,73745.2,200910,74881.1,591547,90988.8,130407,23542,76130.7,696797,57629.5,132966,33056.2,171456,497356,70109.8,37503.7,27421.5,20913.2,55064.3,163878,20811.2,142806,59478.6,346655,92126.7,78047.5,129987,138190,4740.79,86067.8,26222.2,88780.7,101267,95412.4,56821.2,51864.6,52009,51444.1,24991.7,114267,25067.2,35424.1,16409.9,41188.7,41743.6,53698.9,60872.4,32233,84373.9,74616.7,20320.4,10206,55404.9,33304.8,16415.2,231838,64035.1,103866,114647,58645.4,144722,70885,157225,129768,128325,48220.8,51292,47478.5,49164.9,62583.3
395977,918041,137373,361369,90801.3,430954,1.74526e+006,393218,83034.1,106958,96702.2,186222,32903.7,104252,174648,35271.3,504853,117041,93780.3,61184.8,94166.7,485918,21011.7,194477,85794.1,231449,491145,58665.2,16328.1,61053.2,19852.4,48102,320428,33162.3,93296.4,35531.9,195414,65264.8,94075.8,147805,149554,5729.82,30998.1,46832.1,152269,177425,50393.2,74416.2,55477.4,48024.5,74415.5,20653.3,69166.6,30252.2,38706.6,25089.6,36857.3,53614.7,64924.1,59557.3,22699.2,114357,79966.1,27497.1,15104.9,119584,64446.2,21126.9,137621,172759,172664,136733,33790.2,302553,99086,304017,153198,182776,89515.1,88114.7,27303.7,62101.6,124855
320561,581188,74295.9,474913,238825,254369,1.42002e+006,777642,120923,55442.5,77501.7,280065,24289,81995,413510,53748.8,369057,84400.9,138522,66719.8,92911.9,269675,38050,145026,38868.6,195460,559301,203843,24188.1,19091.5,26509.3,32936.2,412460,34233.4,82498.5,52502.3,112966,127202,43196.5,110934,59475.5,8993.72,72525.4,27945.2,271300,125715,66634,96284,52374.4,36426.1,136743,31616.9,66130.4,14080,43440.3,35402.9,51893.1,31259.5,50498.8,78015.9,61615.1,51459.8,97740.4,30884.4,27090.8,78698.4,76813.5,37606.1,135398,134187,120576,120905,52527.7,376271,135570,274434,117297,290093,130011,288062,30067.1,68687.5,53923.9
