rt1_1929,rt1_1930,rt1_1931,rt1_1932,rt1_1933,rt1_1934,rt1_1935,rt1_1936,rt1_1937,rt1_1938,rt1_1939,rt1_1940,rt1_1941,rt1_1942,rt1_1943,rt1_1944,rt1_1945,rt1_1946,rt1_1947,rt1_1948,rt1_1949,rt1_1950,rt1_1951,rt1_1952,rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002
24051.4,89427.7,103106,157711,312092,29819.7,152234,74186.2,423420,1.16984e+006,91712.2,153956,72886.4,11987.1,309033,729501,170746,76575.3,69326.2,237960,48106.4,65531.9,207131,14947,279374,645146,16554.2,77747.6,26649.8,227740,82116.5,47996.5,160643,9435.19,31627.2,38652.1,43992.2,40301.9,261834,23204,97985.3,75265.1,41460,59205.2,61655.7,86720.4,63112,14899.4,62648.7,37350,46973.6,41546.7,40577.6,43034.8,31951.3,34606.5,48467.4,11664.8,24995.1,21346,37875.3,48949.4,36613.5,10302.2,116990,30004.3,46586.3,33857.8,28516.7,11028.6,127903,96328.7,117244,93042.9
45917.5,76214.6,118980,235669,400288,110972,134312,181515,261706,787660,248690,56463.5,42858,12638.2,374231,773368,71416.7,79959.1,66905.5,95361.9,137930,150712,64800,26328.7,409858,752903,15754.4,167798,73462.5,143476,87462.1,38556,95795.5,10106.7,77029.9,35054.8,71523.5,40035.3,140393,47779.6,87977,66949.9,30589.6,18690.5,59438.4,137332,81021,9521.75,36934.8,28240.3,86459.5,54344.4,64083.2,78193.1,29914.3,16544.2,24582.7,17075.6,62232.3,10228.4,64439.2,61912.3,49344.6,9759.14,101010,28756.3,39737.9,43924,25458.7,24147.7,114894,281810,151353,77781.4
152513,51964.9,198394,337936,418318,180680,364207,84589,203377,964430,56473.1,63423.8,171819,48553.1,416503,693471,51333.3,34024.5,90981.4,60038.6,179489,36113.7,113315,61522.7,243768,663740,17324.1,193423,72702.2,117230,204211,48594.1,179630,10400.3,43885.3,22659.9,67092.1,43179.7,174779,34151.5,85876.6,99289.5,14360.8,15258.6,69342.5,170934,45380.3,16038.8,38601.8,30910.8,108189,22150.2,46020.3,61093.2,43448.4,30284.5,18478.8,25645,39278.8,10071.2,31508.2,22417.8,45509.1,10876.5,67910.6,45654.2,17256.1,43667.7,21582,27630,111944,76152.7,168590,31088.9
92632.9,83673.7,122927,727839,462583,383374,469351,88332.7,139485,1.19364e+006,92354.6,33812.6,141173,53462.4,373818,512533,69848.8,63727.6,44625.8,23077.7,140769,51853.3,133784,66687.3,135769,330541,19550.9,196553,53189.8,106242,174969,38273.2,220990,11138.4,67047.8,16771.3,55600.7,52253.3,113350,20205,101129,161189,28387.5,11836.4,74758.4,87199.1,22231.6,18213.1,44310.4,31341.4,90432.2,22187.4,21312.4,67880,37906.5,34935.9,29751.3,15900.5,17816,24910.5,9891.7,41111.3,40440.1,18877.1,19743.9,66681.2,24188.9,68122.3,30993.9,11755.8,58084.7,65080.3,338206,17436.6
205450,65478.4,96614.1,617766,334377,206942,370058,144287,148583,1.37577e+006,153092,90029.3,144050,111569,244822,471853,45325.8,48399.5,36422,52620.3,154772,32757.9,80301.3,71415.7,109455,675844,10993,356934,57098.5,51184.7,319870,29184.3,151534,16777.6,95084.3,15094.5,63676.4,44941.5,138183,45187.2,69850.6,81099,25662.3,12895.6,57303.1,112912,25292.9,13364.9,34928,38895.5,94431,14254.3,21153.3,56323.3,21467.9,44220.8,49937,6773.18,28492.2,30038.7,9563.22,19624.5,15549.2,17080.1,30849.3,77276.4,53817.2,32827.1,24275.3,14331.9,72823,50261.3,139828,14145.4
155047,149809,44501.1,912516,401299,78690.3,171791,85839.1,180646,577218,480910,60177.9,355519,53827.1,82007.9,411879,39170.8,150800,50438,49639.2,187170,15081.9,99381.7,81063.7,101544,331391,15390.6,310082,27590.5,81394.2,204920,95230.9,60277.3,36654,98338,18876.5,171438,86282.2,60338.9,71053.8,27461.2,77736.1,45555.2,16140.2,81087.8,130145,33116.4,6272.98,40841.4,33498.7,122443,17277.9,24687.4,71347.6,7153.72,36323.2,26288,6181.63,50318.6,22249.2,11351.4,40252,11663.2,6387.75,22770.4,62098.9,28936.2,17276.6,55928.7,10887.3,62160,46129.6,114064,37470.9
50061.6,124473,60014.1,1.44894e+006,94387.4,138935,95637,112304,232642,568152,802928,26287.1,362945,46972.1,86857.2,351130,20985.3,248519,127261,59869.9,136259,13974.9,103226,72994,187879,564125,55140.7,258077,32643.1,25950.4,175010,59116.7,111667,38162.4,128332,44203.7,47153.8,100952,67952.1,173935,33352.4,58852.6,34374,13514.9,161018,71600.4,52319,6704.6,58688.3,17538.2,97383.6,11422,48390.6,51558.5,7741.12,23638.9,19273.7,5209.79,39155.2,22821.2,10612.6,34528.3,7716.7,7859.22,35817.1,42302.1,25975.7,27776.8,15308.3,15505.6,158164,16517.1,242637,43863.5
47921.6,39276.9,128976,1.50995e+006,110315,164702,91985.6,227657,243775,731206,529836,18310.4,214831,76864.8,77983.9,231787,29403.1,194971,187248,76842.8,98440.5,30848.6,84238.3,88988.4,233899,345281,31677.4,243216,41878.4,31746.7,160306,27672.3,72570.5,25612.3,160597,69596.1,43845.1,202911,39371,143117,31176.8,59469.3,59247.8,18994.4,136596,84537.8,40516,9350.16,66780.4,15202.3,110516,14609.3,50443.5,46329.9,12248,21717.5,12125.3,11567.6,44829.5,31412.7,16744.4,32945.9,10678.3,14549.6,39283.2,47647.4,58542.2,54709.2,19589.4,31011.4,139587,56324.2,146087,79239.3
38973.8,129336,183180,945506,160914,150055,73935.5,86736.5,252304,768975,730186,42076.9,143067,38824.9,97215.2,548973,18283.8,332004,159460,164065,89034.7,65821,35237,36919.6,209511,302234,106577,625724,32223.4,39431.6,138850,35885.1,56906,14637.7,91606.5,53355.9,40524.7,283063,58510.2,86832.3,29256.5,35220.3,47598.8,54195.8,42711.9,88620.9,36403.4,19762.1,32771.8,32328.4,75473.1,16796.1,51899.3,45920.6,11727.5,36493.6,19359.9,10171.9,26228,17329.8,11076.5,29504.2,25394.7,11351.6,49678.5,26530.8,124659,43093.2,15801.3,45453.6,122216,27904.6,486863,207016
78063.1,91826.1,278232,697019,85084.4,258210,39666.6,78432.3,571937,448736,655707,25521.6,106807,54572.2,79149.6,485658,34080,219088,260249,201285,43639.7,88190.5,34321.5,38083.9,103190,342068,86715.9,1.00611e+006,22710.1,62847.3,102973,155637,57629.8,14536.8,85139.7,75311.8,132248,175568,66725.5,83859.7,33142.4,32973.2,47002.8,115267,23275.5,87909.2,93431.5,16029.8,38036.4,31722.9,116467,9547.66,64685.5,59399.1,18610.5,21087.2,60011.4,14363.4,44572.8,6748.58,19269.3,31353.6,44806.6,13112.3,79800.5,48149.1,106964,31669.9,21827.9,104614,36551.3,53648.1,564759,187189
95760,193116,172627,131699,70398.2,211187,42119.7,47118.4,401837,548887,591749,40323.6,111427,55281.2,17632.2,490030,46177.8,616605,101558,133438,67094.1,208573,34092.9,51019.3,157410,60718.7,200095,393226,36409,25054.6,83709.9,62046.2,156160,16506.4,118812,33206.5,101941,179449,54649.8,109398,21933.2,31242.8,40551.3,68369.6,15442.7,115026,85087.5,10237.3,61926.5,28841.5,100202,24170.4,61912.9,25768.3,19407,46185.1,20849.4,54593.5,62196.9,16204,9725.73,19928.8,41203.9,11108.1,58619.9,31572.9,55952.6,66436.6,31810.8,66071.6,37222.7,30605.2,205726,139968
314234,69977.2,112146,68367.4,541810,181792,113465,41479.4,385594,942711,1.12487e+006,52356.7,19397,86194.9,38602.9,94612.8,194873,251738,33783.1,200908,290340,278292,48199.5,62689.4,240169,40876.7,143029,682063,26498.3,34195.8,87827.6,109438,73426.3,19061.4,233233,12630,148756,68177.4,96749.5,92502,33116,111770,14740.5,36228.2,29262.3,125589,96119,17533.5,89950,32762.8,80689.9,20526.8,32913.5,50012.8,19324,34958.6,55497.6,42518,29492,13389.9,7892.97,17268,23658.4,8670.07,177606,30229.7,101550,78901.4,36803.2,67231.2,70247,60400.8,141600,123277
153995,73343.1,93836.4,103603,255732,105814,131740,41390.4,790085,739998,341424,52889.6,47977.8,31443.7,45496.3,240973,353384,216789,33446.6,132151,425550,244769,44045.1,102372,154134,23300,126586,485045,53444,22074.5,36685.6,112106,64835.6,32081.3,228277,51368.9,48100.8,40774.1,77364.1,157054,64516.3,72651.5,8370.62,33076.3,20933,147660,188839,18455.5,75474.6,28471.7,52028,16418.8,21438.4,95747.2,21037,37615.5,19712.3,34848,38471.6,14729.7,7911.85,9439.86,25766.2,12389,171440,30188.5,176889,42961.8,39102.9,74591,46330.2,54537.7,82907.5,156182
157286,62486.5,144785,63188,366831,63931.7,34786.7,52354.5,535657,631009,703444,32265.9,66507.2,57161.1,58382.1,294115,282286,52477.4,95409.4,212776,318636,256240,77291,173598,70142.3,12291.8,114423,584218,72435.4,27773.8,39540.9,54495,44483.2,43485.5,341661,46374.3,94861.5,19857,197250,57768.4,39524.6,74516.1,8683.66,27055,12125.2,136195,121561,104511,73107.5,48047.8,27911.7,26071.4,36522,43623.6,23158.2,29328.8,13986.4,31884.6,65154.8,9323.2,8132.4,21283,8876.92,4812.94,68495.9,23291.5,145973,31925.4,32833.4,83480.3,26909.8,23528.3,49571.4,84027.2
163789,55579.4,210560,164139,337433,20769.4,26664.5,110549,705509,698638,472875,67273.5,56121.4,57271.5,56924.9,551182,225664,46475.4,141158,108733,413282,101354,77570.1,184330,54054.5,18940.8,129192,885729,45750.3,30588,45312.6,88354,30254.8,54956.1,250240,94166.9,186763,19314.7,94310.9,88049.7,33144.7,85370.2,16626.4,44954.5,7828.89,69332.1,140360,89200.3,40034,55862.8,47301.9,17519.2,51646.8,65315.8,38225,15651.1,9954.7,52344.8,42916.1,4995.13,24303.6,53007.8,7636.64,11563.5,75446.8,18506.6,46782.2,35864,74339.6,124803,44734.1,26849.9,25370,81856.5
100154,75160.9,168357,156800,507621,52994.2,15095.9,74998.2,671403,645698,757248,33332,65753.2,32886.6,432111,264530,272040,70101.7,196246,25636.9,462732,70994.5,131274,364423,66657.7,29375.2,72591.3,480015,20144.4,16289.9,94322.8,135471,66105.1,48552.1,277701,77223.1,74585.4,22309.8,51061.5,175209,21250.6,50841.1,10525.3,66552.4,10460.6,65672,117309,75498,53119.6,68373.5,74948.4,14107.4,79207.5,50508.4,25027.3,15534.8,20034.4,27513.5,36376.1,5000.93,17370.9,65786.2,6211.27,20664.5,51159.6,9369.89,52484.3,31505.8,70251.8,94503.1,31025.8,37445.4,44962.4,82939.5
36755.3,274159,54645,366062,201057,80787.7,41140.2,132506,219180,178187,1.6885e+006,13979.3,29374.6,37660.2,333535,208308,642792,34083.3,219109,34865.9,555620,14470.4,147658,424821,58030.7,88654.2,42983.8,220666,39451.2,16214.5,65670.7,199872,57229.3,47416.8,167227,45287.5,82421.6,40850.9,31325.3,209052,41090.9,45315.7,24372.4,44747.5,6174.46,44973.2,80336.6,51056.5,57305.6,55082,116387,8640.59,51339.4,89145.2,25723.9,24159.8,5935.08,16109.6,47349.2,7109.01,18119.6,110446,6072.4,35623.8,70082.9,5869.34,108328,17261.5,171932,110251,10834.9,51638.1,79681.3,173756
19786.8,242027,45115,701155,200092,89758.3,44860.7,266075,473068,157953,457747,14684.7,25969.7,42422.5,373555,415886,531219,33418.1,99514.3,33912.6,800262,19493.7,106845,256980,43815.9,112137,49427.3,493273,25527,22088.4,37520.5,155387,82241.8,34060.8,172318,29690.9,105120,59857.4,15972.1,118257,77916.7,40932.1,51300.8,49619,6466.21,17658.4,58027,66636,67218.9,49492.3,79570.6,17414.1,83368.9,49769.3,29803.5,33987.2,11276.3,27759.9,67781.1,6597.82,26282.2,78550.2,9310.37,58083.3,136529,6780.54,145441,9116.49,166006,88709.2,20864.6,36710.3,238670,469083
21314.3,182461,32572.3,1.05562e+006,60357.1,64642.6,85855.6,152590,328621,126666,726867,26258.3,20864.2,27716.4,117832,211802,489561,106685,155812,20757.4,585448,26386.4,58941.5,344181,59977.8,63137.3,136815,471338,8283.51,19593,78321.4,119485,114369,73415,269187,5849.47,77149.7,63041.4,9687.37,53305.3,122683,20260.5,64212.5,65922.7,22526.8,8821.17,54895.4,43707.4,125549,11417.1,40342.3,21354.8,117927,26658.1,19489.1,50285.3,17160.4,20202,45105.3,14099.5,15395.3,32985.8,6776.18,27092.4,50630.4,12735.5,60928.9,12970.8,154318,73652.8,27458.4,18517.9,106284,248499
41771.5,470368,53949,779804,73766.7,24437.4,88744.6,96280.3,258371,117950,1.35275e+006,20262.3,21642.6,34292.7,46589.9,154674,602741,160724,235877,11345.2,575567,38451.9,161615,97130.4,20293.2,57740,240673,603984,37043.3,46619.9,54166,58241.6,92607.6,37403.2,270607,10883.9,31266.9,45433.5,22822.3,58340.6,105602,10259.1,55619.9,106716,29454.9,13812.4,23982.4,51475.7,101078,7302.77,82750,14582,97962.4,19244.5,23128.4,27758.1,19046.1,12528.9,82716.3,24810.6,16629.4,7390.37,10883.5,23612.5,41640.1,11476.2,15137.4,22104,110918,69962,16314.9,19274.8,65520.8,104119
41906.9,425929,52344.6,748577,103021,26290.1,93172.2,97504.6,218837,242555,1.16118e+006,16174.1,18533.7,82598.5,35776.7,154218,591833,168889,119636,6182.29,602005,45982,197304,385329,17722.9,80678.3,55500.6,579713,35365.5,13850.2,93195.6,122979,33491,61616.8,130930,11452.3,82198.8,91139.1,46883.9,34311,118794,10026.2,24682.7,110229,24413.2,11062,57877.3,62855.8,53202.1,6518.28,65184.2,21793.6,56771.8,21204.8,10889.5,24639.3,42011.1,13231.3,52849.5,16344.9,19203.9,2451.12,12030.1,23412.7,54224.7,24754.9,11002.2,17948.3,72157.1,69054.3,29877.4,20706.4,100116,384382
103756,340915,152159,516772,194188,46638.2,282728,86972.8,385968,56280.1,1.19367e+006,16950,18992.8,64729.6,34157.9,178095,840725,70439.3,85438.2,14763.1,752911,81576.1,62812.2,100963,8253.35,188859,62378,221221,107876,10376.8,70317.3,144970,39191.4,30845.5,54090.7,37681.1,163935,100753,28036,49297.6,137698,11609.4,24152.8,104843,23648.9,15880.2,35679.5,164342,92596,3213.36,57143.9,25403.3,40854.6,12738.9,12691.4,32758.7,67008,9220.23,29295,22054.4,6647.99,2318.2,7566.55,33005.8,61579.6,24508,18544.9,18096.9,37114,20739.2,42887.3,22348.9,165171,297516
112746,195388,137159,192874,351827,24916.6,300071,20805,1.02801e+006,182403,486082,28222.1,33125.7,158245,32733.6,39408.5,765194,31716.8,85447.9,21450.9,711269,115224,49492.3,115694,23521.5,99564.3,82070.2,350588,54093.5,9232.41,90095.8,178502,18839.8,48905.1,67701.1,100271,74965.7,141223,30626.5,42641,149640,10727.3,52789.7,164107,10901.7,44008.4,57040.8,71413.3,122882,7690.13,43901.4,20731.7,33617.1,25527.3,14619.1,34353.5,56032,17233.9,18246.7,39369.5,18932.1,2708.19,12118.5,21617.2,32608.7,83066.9,46215.3,45849.8,38137.4,12647.2,202177,24369.2,166488,153361
156935,203372,267810,174425,187570,22250,855333,19404.2,1.27394e+006,311564,157603,15877.8,15171.8,637721,15821.2,82396.3,362561,26834.5,196775,56976.7,662788,209506,39622.6,36944.1,44160.4,134425,53240.2,547529,41586.4,13385.1,123688,239387,25821.5,57361.1,108071,84718.4,150403,70577.9,22280.8,52310.5,129348,14933.6,77091.9,143657,14353.1,8544.62,75715,116399,58758.4,23193.3,74736,16731.3,31056.8,48399.2,27887.2,23534,58773,25044.1,34679,22238.3,45709.7,19228.5,34437.5,44814,66472,143947,101468,58346.7,89002.2,19836.6,218345,32707.4,183388,54440.9
403155,257996,129068,170032,335372,18392.7,383207,27529.1,1.0568e+006,241498,110826,21215.2,87518.5,157838,15090.4,49003,752182,88965,212211,69880.5,652463,32544.1,29066.5,122676,16196.3,132156,96544.7,639606,75718.7,21680.3,141320,198291,30267.6,13390.3,167246,218547,162691,42755.1,31272.2,55037.8,98367,28910.5,174623,109204,28541.9,9446.95,44939.8,138489,88199.3,28636.3,92822.9,16316.6,37681.2,27247.6,47154.6,40436.9,47077.7,27409.1,78807.2,22085.4,61518.4,53829.9,47828.3,33555.8,97261.2,106680,76421.4,37220.5,169552,37901,372863,62719.9,303764,69961.1
81822.2,174868,103937,70628.5,95007.4,61841.6,184780,44237.4,1.25952e+006,88339.7,176206,26495,24467.1,96457.5,22035.2,69863.3,911306,209594,62319,52814.4,795708,12866.5,73627.2,116361,19270.8,97001,42082.1,204059,65359.1,64449.9,252228,122265,21218.2,51821,127166,107833,162393,16759,41986.6,47650.3,137934,48350.5,164984,62099.4,13915.9,32912,71840.2,113060,22395.1,28333.5,56284.2,21693.2,20109.8,14572.7,28734.9,34012.8,26739.5,9548.57,26619.8,10688,43596.6,10013.6,10419.5,39309,42915.3,26722.3,32205.1,20889.3,71799.7,36745.2,152433,8672.21,212267,83102.1
82579.6,175405,81329.9,20316.5,111493,228224,182556,37303.6,755626,242019,292316,16154.1,30903.5,145380,45816.1,70404.6,484457,452742,150794,21671.8,249381,18069.1,33411.9,443019,33857.7,124407,40844.3,172489,40667.4,116720,395264,82912.7,11085.1,44607,141953,256391,57095.8,20161.6,65007.7,40967.4,58783.2,101032,69770.5,15109.2,78185.6,73168.4,31578.9,75353.9,27513.9,20730.7,79392.9,15039.4,22307.9,21413.6,15189.9,23541,25931.5,22942.3,11877.6,7537.57,50278.8,9631.45,10564.9,20155.2,109330,23650.6,29660.2,19487.1,57948.8,18232.1,113415,12021.2,273303,37573.2
45429.7,407581,131827,39619.2,93353.7,148974,156238,52387.1,520397,407611,959507,36112.8,19735.5,35587,63277.2,99299.3,665564,326797,127839,34951.5,65666.6,16407.5,21830.9,641855,42533,230486,36002.8,81652.8,47965.9,106503,289705,88104.8,37691.7,18435.6,148526,196683,90424.9,35197,100986,17838.6,99868.7,64085.4,39621.6,19162.6,52566.2,77271.3,14022.7,100012,58116.9,17073.4,86259.2,12974.3,28006.3,18281.3,31448.5,24050.9,22958.8,29583.2,6234.28,12532.7,29196.4,15226.2,24886.7,16781,134917,31140.8,15366.5,17195.1,48144.2,48702.4,49552.1,29351.7,139779,35132.4
130014,258129,74156.9,46138.8,176088,118951,81845.4,48709.6,755289,276982,655916,37573.7,33019.8,46489.4,39566.8,91607.9,369313,340817,37513.4,31087.1,83876.7,72961.8,33542.6,630555,35748.4,132935,46430.3,185390,46459.1,92474.5,116261,109652,40830.4,15870.9,140025,275245,84099.1,38619.4,121058,15063.8,85554.6,39396,25433.2,12023.8,131305,88250.8,16446.4,46446.8,148335,16842.8,54747.4,12285.8,62523.3,17321.3,27613.7,23210.2,23067.7,32650.5,11041.4,13004.4,22035.8,14151.5,27109.5,9990.5,92576.3,44385.4,4234.22,16359.6,53565.6,43072.5,43775.5,31627.9,81649,47659.1
172031,227072,130581,26877.8,154484,77902.4,98065.8,24248.5,793398,584581,305608,19240.7,106382,40991.4,81884.5,116988,598327,623529,17151.5,15374.6,133190,480754,36630.9,227729,21896.1,166851,34141.6,174442,51659.9,99799.7,69358.3,164880,84814.8,13187.2,154586,132023,149116,12832.9,182963,22018.9,147749,28454.6,35833.5,34812.9,36771.6,56565.4,21664,70263.4,55057.4,27670,47194.8,8894.88,75729.1,21794.6,37958,18868.9,31649.6,26660.6,10689.9,12347.4,17463.1,6953.48,38655,8438.36,54456,35626,4865.13,10800,43669.4,27091.2,41365.6,75208.9,50528.6,33317.1
215500,169579,86488.4,36677.2,137090,179678,142558,26156.7,650453,453695,376387,25662,231628,53132.6,89434,53173.1,808085,256618,50701.8,27046,100857,413519,72243,110673,28840.3,102263,81118.4,99796.9,31937.9,113771,102110,105621,81424.9,8893.78,239046,179105,35089,49203.5,119958,25604,156303,58357.5,61459.6,10774.5,117970,47993.3,45314.1,38952.4,147896,49766.3,26130.8,17981.3,37730.5,32180.6,34199.6,18967,29896,38586.8,24527,14120,32955.1,19046.3,14336.9,28647.5,84538.2,23696.9,3774.9,21307.6,69730.5,27600.7,33083.9,82815.4,55727.1,21895.9
314797,300003,100613,67659.4,102667,229299,85042,58968.6,734910,279309,250736,44927.4,116972,159721,56511.7,74953.9,736196,300745,46021.6,43865.1,55547.9,209095,53539.3,29310.2,77440.8,152851,187097,52441.1,29814.9,203131,64629.4,77893.8,97042.7,9716.58,194126,119526,18524.3,103851,166708,38001.2,75685.6,33789.6,72389.5,9498.49,171112,70186.7,19114.6,35449.7,139627,64098.5,14477.5,32805.4,37240.2,32423,37115,18934.3,13457.9,36059,16868.2,41859.5,16342.2,12986.5,36299.3,25601.7,55956.3,27763.1,11339.9,46839.8,33493.8,77312.3,20166.5,92935.8,118986,87670.2
197988,337345,76337.8,142113,242025,250917,84421.2,41332.1,707147,400940,193572,724385,45157.7,53067.9,168719,115231,514043,383848,113692,39021.3,68007.8,132144,62593.6,61899.7,39664,68246.7,296795,54929.3,77608.5,92498.6,39998.3,33383.7,272841,75578.8,315290,104998,15653.9,50517.3,98227.7,24002.9,65524.5,46469.2,117312,22687.5,195844,38405.7,47833.9,60207.1,137595,28280.6,22856.7,31010.5,134366,32338.7,21040.9,22914.1,30737.6,78730,10285.4,27343.6,23736.7,18838.7,70228.4,93191.6,28793.1,42947.6,10507,19880.7,60658.6,56259.5,58269.9,95516.9,65366.1,26173.1
194413,400314,105382,243249,118699,222459,194170,68162.8,577579,584574,133776,528495,26800.2,154742,87508.7,211190,432888,328085,146074,22434.4,124374,153142,38050.8,54222.3,41514.8,164488,119175,60329.2,83706,42744.6,71222.3,25600.6,451050,74708.3,232185,37554.2,31570.9,38158.1,107174,73577.6,117241,17834.7,113748,74725.8,143256,26514.3,40206.4,48566.3,125907,24441.9,38788.8,106944,31793.8,19295,39139.8,23597.2,28347.1,44107.4,46182.3,41930,17602.6,24072.3,73455.4,77765,22729.6,43966.7,58912.1,11484.9,151603,21613.5,42350,68349.9,143258,30811.6
236839,265471,147702,174936,349191,187598,300027,91195.6,723147,568442,127126,488652,31103.2,82139.9,61226.3,415097,234249,716629,154925,29351.9,132626,200489,76539.1,20182.1,45683.4,216958,88589.7,30602.4,246934,75704.2,77793.1,16064.6,423437,27817.5,105512,58453.6,77189.5,63079.1,38678.2,119897,89132.5,49834.9,50023.2,122399,58329,29405.9,72676.3,27984.7,76620.4,48969.8,32066.1,107676,45626.5,11506.9,31127.5,20002.7,40994.4,82013.1,39324.8,55157.6,16363,35171.9,100012,36920,25569.2,65320.5,59720.2,29652.4,124776,14810.3,68242.2,135513,122782,39949.1
376559,164352,170919,186410,242890,163924,192546,72951.4,392557,918302,195532,153838,23996.2,148201,87357.8,790386,138046,642073,62721.2,28252.9,107559,321572,132885,24730.4,211467,180929,37752,48744.2,147204,87808.3,43366.7,70373.1,408924,48865.9,25013.7,66558.7,85443.1,42312.5,23812.7,158047,78823.9,21913.3,57311.8,143443,23247.3,22083.2,76853.6,15151.9,109954,53588.9,61459.9,86718.3,66706.7,7392.74,13369.2,28509.2,38840.9,82459.5,50476,27355.6,35780.1,22673.6,39503.5,70344.3,54051.5,38413.9,161222,22083.7,96669.8,24324,58299.1,140705,233228,66568.8
320296,361738,315134,262519,266153,79347.7,97128,260863,606787,846620,374827,61962.5,42978.6,171878,50768.6,553425,217032,509070,41323.4,29181.3,150586,270293,127444,58974.4,401436,105442,82471.7,19751.4,161910,91365,71968.5,104305,225225,83985.7,34714.9,272939,82585.9,58200.1,22127.9,37852.8,76925.2,23814.1,71439.4,101127,15687.9,26707.6,123865,21383.3,72799.3,36840.2,47085,89576.2,39873.6,11363.4,10230.6,21770.9,26044.5,51204.6,28490.8,93691,30789.5,12126.7,10248.3,57020.7,26931.3,21093.9,125009,13905.7,98037.8,31534.6,54824.1,57910.3,413723,78072.3
192797,228588,239064,300093,113957,469646,195874,475773,424948,783186,148159,56553,35700.6,805361,30894,483433,441911,259298,65814.2,36175.2,355776,216400,210339,69308.1,188789,105035,157941,29299.1,70022.5,85361.8,76717.2,129280,262400,163287,21708.5,248076,146777,63637.8,60801,44841.2,56236.6,15453,45186.9,88146.4,20893.3,35687.3,42750.9,48833.4,21158.6,55445.6,57285.2,89435.3,31706.9,10879.2,7614.77,26433.5,28478.7,76865.8,30209.3,29017,21331.1,8930.7,29644.4,28399.3,17857.7,27502.4,66316.3,11396.5,31583,29784.8,92327.7,112617,223822,72468.2
63412.1,160940,204812,123970,405487,441387,292440,198378,425775,570064,95202.2,225491,27278,468726,36538.9,281103,161303,367135,44421.4,50148.3,279705,195698,395378,40971.3,85700.5,75612.8,147288,31611.2,87552.2,179478,42591.7,255554,120430,186986,29222.2,129234,159356,53359,26768.4,90087,60023.2,19108.7,59410.6,104057,17175.7,31313.6,67387.4,26371.8,60505.4,52833.7,59836.3,66811.8,15540.4,9687.47,26499.3,17679.9,71256.4,39071.4,40413.4,26191.7,22132.8,26076.2,7555.6,35939.4,24988.2,18026.5,148864,11393.5,17944.2,10899.1,130566,76204.7,261509,64639.1
45164.7,162956,93078.7,64046.9,208063,538520,315226,286905,653743,779789,316192,124431,28204.3,100927,60919.9,525965,105907,451280,97346.7,32385.4,220085,137772,134870,32245.1,160950,167301,157972,29221,88252.3,159199,26998.2,99163.8,316216,116580,26882.2,102786,97702.2,50800.1,88217.3,65312.1,77776.1,27662.4,40293.9,266253,35218.9,40102.9,22928.8,25397.1,70266.2,41117.1,50867.9,106931,10891.7,12111.3,36821.6,20227.9,61686.7,20097.9,32776.5,55694.5,18907.3,26911.5,3564.46,62790.5,45507.6,23390.8,94378.3,19340.8,19655.2,13420.1,115622,131164,199664,27679.6
73517.8,122128,127625,144897,212238,252270,293970,400219,328403,1.2192e+006,196168,168051,15855.6,39959.2,85480.7,332551,271809,339533,32045.1,76209.1,191040,89086,132701,27686.4,83583.3,199116,288289,54989.5,110581,140165,48791.5,86218.2,211119,198422,33012,165626,72831.8,45675.3,156461,89364.5,64812.9,50176.4,30061.4,97633.5,28483.5,38354.2,52132.1,16479.8,95963.1,69225.6,25261.8,41134.1,15494.8,16328.6,72041.7,9943.06,35636.1,15163.5,21166,30578.4,21402.6,15968.6,5497.24,49063.4,35423.3,21396.8,86124.1,22916,30585.6,8913.98,52730.3,209483,48923,32063.2
89422.6,114905,156153,190966,237350,138401,218953,146138,395685,627791,231639,161236,77105.7,56913.8,83897.4,378120,583399,173372,85124.5,83345.8,115545,142540,159628,40190.1,162792,136792,212253,67268.6,56070,296396,57213.9,99559.2,380229,232057,25478.1,58235.1,116110,66173.7,132799,42304.7,93127.1,90002.2,31983.9,82508.9,35209.1,9562.29,94876,41249.3,144111,33141.8,106162,13657.9,5100.22,21284.6,76910.9,19254.5,27941.3,20714.5,17943,50785.7,11514.3,16698.7,4194.81,47626.8,45402.6,70081.6,82589.3,31194.5,40579.8,9645.23,37214.2,343821,21728.5,140304
