ro_gr1,h_gr1,m_gs1,m_gs2,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,SSB1,f
301222,0.48595,0.199888,0.199888,71972.4,36118.6,0.26,0.735, 35232.3, 15174.5, 1664.75, 0.165608,0.0544335,4.42813e-005,5005.03,356.322
231825,0.529694,0.199888,0.199888,72579.1,2.66674e+006,0.26,0.735, 27115.3, 11224.1, 1383.46, 0.19026,0.051529,3.91498e-005,5288.94,356.041
244378,0.529944,0.199888,0.199888,74446.7,1.39198,0.26,0.735, 28583.5, 11829.3, 1458.96, 0.190403,0.0381398,3.61489e-005,5770.7,349.594
266936,0.509236,0.199888,0.199888,78037.5,9799.12,0.26,0.735, 31222, 13161.8, 1539.15, 0.178634,0.0413604,3.43756e-005,7354.52,349.461
271209,0.50396,0.199888,0.199888,92809.1,66656,0.26,0.735, 31721.8, 13436.7, 1549.33, 0.175664,0.0359685,2.39649e-005,11007,362.258
249158,0.581797,0.199888,0.199888,95053.4,95.2663,0.26,0.735, 29142.6, 11538.6, 1607.02, 0.220818,0.0314281,2.11224e-005,12731.7,353.424
272032,0.488385,0.199888,0.199888,96149.6,4376.67,0.26,0.735, 31818.1, 13672.8, 1510.38, 0.166961,0.0294559,2.29759e-005,11714.6,353.439
367872,0.527226,0.199888,0.199888,89450.5,126426,0.26,0.735, 43028, 17849.8, 2186.54, 0.188847,0.036296,2.77772e-005,9989.58,341.561
290409,0.548105,0.199888,0.199888,80246.3,8553.1,0.26,0.735, 33967.6, 13837.5, 1783.97, 0.20089,0.043508,3.46627e-005,7501.25,338.881
244753,0.688117,0.199888,0.199888,76133.9,2376.66,0.26,0.735, 28627.4, 10399.6, 1792.21, 0.289157,0.0568205,4.67903e-005,5363.28,341.864
258088,0.639861,0.199888,0.199888,77724.3,7.14884,0.26,0.735, 30187.2, 11398.2, 1791.73, 0.256944,0.0534639,3.70152e-005,7037.6,342.487
230849,0.675295,0.199888,0.199888,71313.8,226.649,0.26,0.735, 27001.1, 9909.71, 1667.6, 0.280372,0.0697538,5.16532e-005,5633.45,351.183
214732,0.590785,0.199888,0.199888,69760.7,1882.77,0.26,0.735, 25116, 9870.4, 1401.96, 0.226252,0.0576128,4.91517e-005,5719.48,354.154
269714,0.565077,0.199888,0.199888,84519.7,43023.4,0.26,0.735, 31546.9, 12666.9, 1699.11, 0.210847,0.0362131,2.8597e-005,9301.09,350.606
208730,0.670574,0.199888,0.199888,84724.2,22.1886,0.26,0.735, 24414, 8994.08, 1500.15, 0.27718,0.0439674,2.86828e-005,9140,354.169
205035,0.640782,0.199888,0.199888,83820,7579.32,0.26,0.735, 23981.8, 9048.45, 1424.95, 0.257538,0.0394095,3.33173e-005,7153.76,347.738
200838,0.678292,0.199888,0.199888,77214.6,1.41114,0.26,0.735, 23490.9, 8600.82, 1455.47, 0.282409,0.0497026,4.34527e-005,5318.77,337.377
241406,0.593575,0.199888,0.199888,77379.7,1.13847e+006,0.26,0.735, 28235.9, 11071, 1581.99, 0.22795,0.0382406,3.27806e-005,8874.47,353.522
242514,0.679845,0.199888,0.199888,73460.4,47285.9,0.26,0.735, 28365.5, 10372.7, 1760.41, 0.283469,0.0685901,4.48228e-005,6294.33,348.244
274740,0.659456,0.199888,0.199888,75610.8,3038.06,0.26,0.735, 32134.9, 11944.2, 1950.54, 0.269752,0.0678566,4.49957e-005,5773.79,347.708
261644,0.720784,0.199888,0.199888,77757.4,221.558,0.26,0.735, 30603, 10831, 1979.99, 0.312389,0.0641927,3.94204e-005,6318.48,342.273
284451,0.638877,0.199888,0.199888,69813.5,234214,0.26,0.735, 33270.6, 12572.5, 1972.47, 0.25631,0.110931,6.98062e-005,3432.43,340.048
330960,0.722168,0.199888,0.199888,75985.3,3.33608,0.26,0.735, 38710.6, 13685.2, 2507.91, 0.313402,0.086341,4.76964e-005,5216.24,340.771
234914,0.789105,0.199888,0.199888,80308.6,352801,0.26,0.735, 27476.6, 9201.25, 1891.81, 0.365799,0.0631214,4.4945e-005,5367.01,336.259
281017,0.738934,0.199888,0.199888,77724.3,217664,0.26,0.735, 32869, 11464.9, 2163.77, 0.325884,0.067177,4.14778e-005,5540.03,344.768
318730,0.615169,0.199888,0.199888,88636.3,24.3624,0.26,0.735, 37280.1, 14360.7, 2147.61, 0.241272,0.0473652,2.77879e-005,9002.26,343.07
351670,0.600441,0.199888,0.199888,89455.5,70.6685,0.26,0.735, 41132.9, 16036.8, 2325.46, 0.232149,0.0362391,3.20472e-005,6924.74,335.603
317970,0.493737,0.199888,0.199888,93870.5,85.6966,0.26,0.735, 37191.2, 15902.2, 1783.15, 0.169942,0.0374275,3.56889e-005,6889.72,342.268
363079,0.57732,0.199888,0.199888,89871,1457.93,0.26,0.735, 42467.4, 16877.2, 2327.34, 0.218132,0.0520203,3.89355e-005,5808.73,337.609
289483,0.517539,0.199888,0.199888,89614.9,6.76163,0.26,0.735, 33859.3, 14167.5, 1693.12, 0.18333,0.0549955,3.68764e-005,6707.28,337.749
232321,0.564716,0.199888,0.199888,101426,1.06666,0.26,0.735, 27173.3, 10914.1, 1462.78, 0.210633,0.0461178,2.75359e-005,9770.67,337.149
245210,0.638821,0.199888,0.199888,86117.1,7.5668,0.26,0.735, 28680.9, 10838.6, 1700.25, 0.256274,0.0554137,3.9012e-005,6057.06,330.941
