rt1_1929,rt1_1930,rt1_1931,rt1_1932,rt1_1933,rt1_1934,rt1_1935,rt1_1936,rt1_1937,rt1_1938,rt1_1939,rt1_1940,rt1_1941,rt1_1942,rt1_1943,rt1_1944,rt1_1945,rt1_1946,rt1_1947,rt1_1948,rt1_1949,rt1_1950,rt1_1951,rt1_1952,rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011
179367,256229,313937,170454,69210,1.01591e+006,241964,72062.8,301961,70475.3,142962,557318,124813,140579,106522,93711.9,309855,179287,76894.2,557923,65022.5,351804,7428.13,45755.9,59276.1,34261,204372,148323,222485,15554.1,13419.2,31467.6,43097.7,417519,24871.7,41223.7,17621.5,90871.9,83625.9,45225.7,65790.1,72620.3,23282.3,42208.5,19590.4,162304,43518.3,21529.3,18385.7,37819.3,68983.4,44102.6,37515.4,29172.7,27998.7,13479.8,54395.1,26959.1,16450.3,29480.3,26493.8,13833,22779.9,19489.1,56007.2,68819.3,25712,33339.6,24917.9,20455.1,35787.6,85907.2,62754.8,94212.4,187109,80688.9,49212.6,21031.7,146893,110207,243133,115729,251477
147985,352139,285696,231386,108663,1.14398e+006,372167,62836.8,337414,146999,116711,299366,153409,78050,230954,198972,231250,272100,62389.2,313806,39950.6,247818,6757.71,66680.7,101881,18931,200381,230052,195626,23735.5,8525.61,31123.3,48458.2,442966,34673.8,30888.2,44588.8,59263.7,58841.7,51864.3,127877,64556.1,12809.5,31297.7,24667.6,106772,46844.4,36674.1,15026.9,49268.2,32872.7,64448.9,36088.8,18371.6,24011.5,11860,62589.5,29256.6,8195.13,36945.3,33842.9,9250.23,23797,22184.3,57923.1,47658,20186.7,18908,26499.3,17342,28115,60791.5,45834.9,50640.6,91970.9,83437.9,87583.6,19669.7,243651,121935,58271.1,135772,131184
198369,280312,232665,216985,110929,686860,260657,74610.9,387651,121705,243360,447724,284067,57943,424673,225437,241212,126158,81217.5,445712,40794.8,252837,5783.3,43175.2,109652,21116.2,309360,216732,134493,37178.4,17592.9,46327.4,25150,303375,22001.9,26030.8,18145.8,48943.8,68464.5,31470.6,123164,60404.3,10315.3,58640.9,25858.8,109641,18302.6,22779.4,17899.5,65201.7,39569.8,62639.3,36525.2,25874.6,19084.2,19489.9,50008.1,21835.4,11723.2,39717.5,32201.4,19260.1,52550.3,18070.3,78036.1,78275.7,37034.6,48633.3,34153.8,29641.1,40797,138659,113890,72380.9,91402.7,191518,119269,32141.2,146386,193938,126379,125586,508280
200704,155879,109466,355984,113631,433807,431456,215253,408763,176937,188185,254212,387148,129384,812312,317218,187196,126359,88890.9,244182,86241.6,177148,4175.04,42051.1,107825,40933.1,128640,173912,144472,55666.1,17124.3,30880.3,33513.4,328609,37346.1,18753.1,23821.9,73499.4,106320,20251.6,71295.8,45629.4,17626.2,39511.7,47114,120628,28694.8,37120.4,6711.87,60542.5,69426.9,47052.8,114452,21740.5,16244.5,19938.1,30527.9,37595.7,16620.4,44640.5,29322.8,23781.3,28220.7,24796.5,39822.3,64217.8,39603.3,128847,44910.2,114127,60385.9,67999.4,79290.7,67598.5,144361,189103,134069,36436.5,60982.4,231368,127580,171539,212885
110420,82866.9,110046,440984,240537,465104,680320,125573,382246,199398,129975,145890,1.01136e+006,228015,474732,74811.4,293867,281292,125439,270691,63189,158049,5266.4,58213.3,90065.5,68678.3,121644,213844,141527,46768,27082.6,23130.7,26729.9,300011,13495.6,14036.8,32864,164975,59348.7,19950.3,148317,33002.4,25349.2,60581.1,46911,108622,20525.5,21100.8,16990.5,63071.3,66560.7,90255.8,85559.1,18291.8,20583.2,16035.5,36269,28916.5,10071.3,49289.2,28145.1,11167.2,43418,19187.1,15662.9,66764.8,30596.3,126413,22608.2,65360,43361.8,55152.7,49681.2,79169.7,140917,114766,150676,35029.2,32264.9,182494,78150.5,216892,210474
97300.3,127275,285407,631970,110749,282768,555670,168944,337669,320919,643629,71622.8,494821,158136,675115,146188,321357,195049,73681.4,552870,96123.9,467831,11833.2,97030.3,53111.8,53016.3,97119,501680,74924,49122.9,80958.8,8315.59,28924.1,402044,23387.7,33449.4,35424.7,76456.1,44283.8,25770.7,166309,48880.9,27200.2,61567.2,78740,219585,13375.5,34087.5,24965.6,76443.6,59708.9,36144.1,45210.4,17728.5,48388.9,42189.9,53930,24704,12294.2,31573.1,17321.6,11306.7,61021.6,39328.5,39596.6,67412.5,27239.4,117268,40695.9,42352.5,65324.4,50712.1,88846.5,68822.7,86347.7,123599,262357,46794.1,73446.4,121725,37792.1,140796,215180
68903.8,277233,313900,260535,168609,330868,1.01214e+006,110966,325301,119727,597657,52405.9,315713,271309,646467,83366,182839,208028,130561,637684,82670.3,533658,13100.8,99071,41232.5,49184.1,121748,350346,59963.7,71743.6,107131,10975.6,45819.6,348544,29266,37685.8,38537.7,75413.5,79860.2,60695.1,268773,43297.8,24576.8,34296.7,37075.4,210304,23641.9,68962.5,16439.4,56626.8,54233.1,16145.1,121004,20499.5,72953.8,31453.5,27248.1,20266.6,13859.3,24528.7,16061.4,15379.2,67674.5,59090.5,83757.4,55285.9,21999.1,68025.5,37916.5,20417,123976,55998.1,142617,33566.9,111148,129186,218248,52836.6,82663.5,173396,53699.5,154018,232098
90565.6,187144,235254,164816,253810,225056,1.02502e+006,65418.2,279031,114762,445518,72443.4,343454,521702,314451,195347,126098,286044,85470.5,459556,111668,470296,13030.5,106845,54398.5,36276.1,197303,297562,56649.7,184065,67949.1,15929.5,63790.1,401530,36806.5,33020.4,21488.1,49255.2,81208,49924.8,229826,32250.8,23933.9,23970.7,21997.6,160324,31087.1,47001.3,14517.8,53547.2,49273.5,17023.3,128628,17106.6,60808.8,18182,22869.6,22782.2,12316.7,25115.9,17284.8,17417.1,61296.5,63063.6,57856.5,34378.8,40536.4,100084,20200.3,18282.4,86678.2,88730.2,251669,51866,118818,88696.3,155008,85559.7,59567.3,121933,51875.8,92858.6,301114
70654.6,106490,144241,189575,352230,212732,700136,46471.5,284263,74121.5,89162,97986.4,276278,1.07485e+006,303290,212925,64507.7,150021,99769.3,316016,122462,847424,15548,112756,152210,86895.2,100357,423614,65633.5,104715,100866,16798.9,42643.7,336952,66339.1,33363.4,24876.5,79213.6,43496.9,86704.8,201409,33136.5,22789,32316.2,12531,190666,24569.5,103131,10900.2,25696.9,37269.9,21901.8,90466.7,22974.9,49351.9,24533,23465,47756.3,26051.2,14487.9,13913.7,38196.2,48329.9,80652.4,50368.5,64468.9,25247.5,77716.6,36562.1,15160.5,98634.3,130557,348425,123408,182827,126577,247940,95033.4,71291.1,247332,102415,73313.2,392291
60936.7,110239,109943,107215,440524,187085,586060,32674.1,172010,37322.4,133400,186058,396478,775069,322537,164306,140604,161062,64380.5,216899,141962,724378,12981.2,150599,72030.1,99174.2,60918,288364,55874.5,139343,94340.1,20817.8,64811.9,374438,30172.7,31674,26850.9,81128.2,54523.1,90399,178899,31611,31670.2,64575.6,9073.93,124582,40864.1,48448,22082.9,27810.3,34586.9,41788.4,85303.4,24550.5,55805.7,9524.74,29865.2,33495.6,40078.8,13508.7,18768.2,19421.1,88192.4,44444.8,34619.9,128580,47743.9,49470.1,50872.8,15783.3,153052,68105.6,264985,100711,232249,208064,366060,51994.9,136646,291277,77615.2,198382,343931
60429.4,155752,169860,127093,448662,82242.4,980909,28660.6,138831,86026.4,171944,111433,234542,461801,792407,186152,98512.3,207601,93975.5,227473,165400,444664,16024.8,136365,69806,220267,82788.7,281953,103813,158269,89854.3,12979.5,52069.8,403165,27514.1,28866.6,71913,62178.2,73882.6,116473,46821.3,34769.4,22871,54289.5,11297.9,111702,99267.1,23609.1,29393.1,27552.4,92193,32584.4,51153.5,34110.3,61737.8,7068.86,33970.6,38631,15094.6,20839.5,23989,7483.46,78537.4,38755.2,40364.3,93362.2,57221,48564.2,58326.7,29698.1,60552.2,78344.7,151418,38502.3,244564,396407,332990,98828.8,195520,138176,75850.9,226734,249102
82584.6,113693,190503,474148,242026,183233,691973,69568.2,94484.5,45206.6,229198,59703.9,195917,292669,662382,390481,151498,175358,70733.9,260339,555673,673355,14326.8,97351,77095.2,171493,63489.3,340566,111109,115879,89439.6,10921.4,42538.2,362958,19446.3,27814.5,84683.3,56799.6,64340.2,189137,42061.3,55828.9,19659.1,98362.7,6917.89,79234.2,62209.5,23296.1,43852.6,54994.1,87315.8,15997.5,87029.3,20933.6,46735.9,14519.4,39330.8,18328.6,15064.1,23246.7,26298,9110.74,91003.5,34727.4,54730.4,98321.8,43596.6,49633.5,57298.8,27027.6,95175.5,48759.5,94234.4,19302.9,232734,318293,322932,126736,290171,152779,69533.3,192388,345261
74177.3,150333,107146,173789,113300,176265,1.06752e+006,42761.6,137123,80649.8,100703,83160.5,245354,258822,768890,163890,80539.5,245200,92038,296479,652855,338678,23777,48336.4,123947,173570,71861.3,251267,106170,76830.9,189432,7850.7,53348.6,440659,15647.2,34634.3,52443.5,47971.9,78076,229497,44031.7,29847.3,26810,68481.1,10682.7,102257,89382.8,46883.2,38007.4,21103.3,62280,12718.6,112703,32703.3,45548.9,26646,56206.3,9727.66,8422.36,51034.2,34591.8,13379,71316.7,30571.2,24070.5,113864,31251.3,76842.1,61509.9,25229.8,105964,41580,82582.8,19575,161801,696581,178120,118816,571471,146669,119733,235986,304905
56930,203014,276953,167608,46685.1,164066,874050,19270.8,195839,54814.6,114435,108963,209948,195301,1.369e+006,243879,56702.3,294895,158114,175405,697864,252849,39964.5,85440.5,39399.3,95587,86036.2,187822,405397,79463.5,118384,9161.57,30021,243572,14334.1,31060,107891,55838,103142,213505,52722.6,51238.5,30816.4,36165.1,5868.38,115860,37349.3,27145.1,28248.9,63889.6,104298,21832,96244.4,37476.2,14213.8,27167.8,27372.6,24721.5,11630.4,47295.4,25404.7,32604.9,83487.4,58555.8,18597.1,84327,36670.9,79648.5,122658,53578.2,97890.1,52496,174661,68045.7,125472,224777,211877,222154,413569,155243,79128.2,138891,238621
79231.7,313387,156396,311163,110362,90673.7,783992,12831.2,113994,87915.9,184371,62094.8,278369,429577,676707,97741.9,71292.6,249247,116137,136083,581071,515538,62633.2,140819,86998.8,42060.4,176032,189780,191333,37298.9,88635.4,16073.1,23249.6,276620,16622.5,15837.8,53013.8,52477.1,122357,60813,34806.8,29210.5,40560.5,70976.5,4912.03,49946.3,21401,63771.4,16238.4,79953.5,50226,40225.2,57459.7,50799.4,20795.7,18995,26389,13093.5,10301.1,16569.8,9460.06,12888.1,29703.4,42511,6343.42,48489.3,16639.9,32240.4,84229.5,53399,38173.6,17008.7,173599,26428.4,88794.2,118693,53668.2,198829,280770,35571.8,32872,82849.4,163926
92104.1,161268,234958,225187,150656,208688,613798,33986.6,230269,61242.2,222145,57135.5,212456,423648,546021,45149.2,182855,295646,220044,148112,626621,554800,65675.3,91980.2,48725.5,63481.4,173685,274546,134504,61636.3,110438,11219.2,24280.8,203430,76310.8,23018.5,30738.7,29380.7,136981,59355.8,73330.4,40798.6,38418.9,72818.5,7359.59,162683,61233.7,53829.1,21112.8,58609.7,45088.3,76940.5,58086.7,57681,34372,25543.9,57532.8,40273.4,43742.1,15442.8,11123.3,37462.8,75124.2,77135.8,17337,78890.4,27010.1,60746,80554.8,153501,40586.3,35533.9,184727,64292.5,450928,141585,74864.5,352479,510340,72680.4,70066.4,202127,466493
124918,164314,464596,155863,127710,122196,736726,48696.4,246149,55611.8,152334,55454.7,553847,184828,1.07865e+006,70523.9,96918.8,468150,133281,85239.2,564862,183264,144752,146664,21185.9,104598,107634,293004,179430,135476,32480.5,18857.7,21801.3,273711,38851.8,34005.6,25572.5,28412.3,52373.1,36607,143652,37431.6,77948.7,104559,3930.89,93375.3,94284,58190.6,13767.5,67624.1,20868.5,82143.5,59471.5,57429.9,24273.1,51345.9,31571.9,27592.2,38254.5,9187.12,20149.6,25919.3,30485.1,85837.2,12830.9,68360.8,53497.3,20459.1,24034,64742,49160.7,17738.8,55784.1,115557,124924,95070.7,39178.8,406099,212139,50594.6,45270.1,86004.8,157044
69543.7,176074,474990,174224,147864,107393,1.04552e+006,48788.5,222010,92454.3,201676,21447,480726,159572,1.03553e+006,68195.4,90420.1,479762,139757,67927.8,393938,262540,121075,196553,23120.3,211579,167650,264335,243698,76601.8,50179.6,31550.6,34643.2,246994,22474,30989.6,29860.5,29771.2,62682.1,42573.4,117137,31282,76773.4,73546.8,2965.93,89342,109531,102785,21230.4,45851.5,26144,83897.4,51517.8,47801.6,14421.3,48081.6,19626.4,30671.1,23381.7,9013.59,17293.1,13533.7,8426.55,40400.5,7682.16,40265.4,50426.5,8718.16,13864.9,17598.3,27612.6,25391.1,25116.2,84966.6,54250.8,55459.3,13843.6,144307,170782,19743.8,59644.7,66717.8,90193.5
102677,133633,509865,76418.7,153366,142364,872558,35299.7,224110,154816,82979.3,41833.8,267389,162364,1.22264e+006,156699,61191.6,248011,171041,81275,430187,151461,152472,274092,27231.8,119790,204483,354390,158416,59182.6,129612,31598,88439.1,168121,22185.7,77012.6,41179.3,33617.5,49088.5,43377.1,93691.5,47405.2,191165,73762.6,6120.95,50943.9,84855.2,33344.3,44940.5,110561,40863.8,54940.4,123686,52896.1,13706,69870,18740.5,79421.1,36457.5,79078.5,22291.3,23411.6,53690.7,39222.7,36890.4,69671.6,209027,18929.3,77447.2,138332,16178.9,95576.3,37169.6,130975,108747,90323.2,66407.1,48886.8,372308,48018.2,102870,112995,136662
82637.5,204125,624975,68852.5,256410,90672.5,865120,53656.5,207908,89794.7,217587,49189.4,206370,145573,1.39406e+006,89788.8,169487,236678,268530,138158,1.13659e+006,37175,72463.4,231424,23905.2,48870.9,319612,218319,107786,37685.2,168432,51833.8,196684,146191,11576.1,34489.7,34670.5,61142.2,70251.8,25564.6,141115,28136.2,67679.1,127602,9499.23,75505.4,72209.5,30583.8,76541.5,114003,22609.6,40157,53546.6,57218.6,25212.7,43420.9,13496.7,71935.2,45851.1,34750.2,8976.87,7811.35,40266.8,19584.8,39237.4,53017.9,135103,13682,50358,119276,18559.3,88164.8,19910,75231.5,150263,54175.9,54472.2,63768.1,355438,43724.5,144747,133666,251897
408920,273069,199444,97883.8,376306,101040,910905,61103.1,222960,131777,198179,43970.1,104022,506771,530143,164512,134621,313888,295573,137088,507640,51893,79417.2,186314,46531.7,48398.2,127926,343354,89136.9,27049.7,132378,77350.8,232350,307167,15776.5,23171.1,14290.4,31844.7,99844,51916.6,99881.7,63930.8,35391.9,46230.7,18538,124208,111445,30260.8,41652.3,91044,34246.3,52696.6,77453.9,61705.6,41281.9,31157.7,16262.5,45223.6,28997.9,34633.2,12516.2,9107.9,48514.1,26680,31385.6,52226.2,139651,49759.7,35908.2,48219.2,62079.8,83560,24478.1,131088,146917,54511.4,95464.1,48146.7,248414,120116,177756,189044,822637
348273,358028,129497,72738.1,347222,91681.3,475301,112183,138833,141558,62478.2,78618.5,158748,454897,519803,133509,82740.3,292737,149214,163925,800366,101239,29581.5,185029,27066.1,45957.2,170242,270639,106774,18952.5,150391,74058.7,122210,369527,32364.3,26962.9,16613.5,49279.4,59196.7,61792.6,75848.4,59117.2,25908.7,45501,31997.8,231241,57702.8,22950.9,19246.2,92882.4,94990.7,72390.1,57307.8,74571.8,40121.3,34752.9,12450.9,25225.2,26619,54016.5,24887.6,14713.4,71048.1,25332,41410.4,51049.8,131208,50538.6,58616,58574.5,38043.2,96502,68377.9,147937,223330,40537.1,148521,55495.5,152568,98011.8,170965,59759.1,476446
272544,324552,205935,79632.8,450406,118174,783981,72072.7,139829,129255,46161.8,77819.9,220997,365356,883902,146599,79608.1,244777,209091,63456.4,634454,65288.2,33636.7,115432,34990.9,56580,316235,305015,111064,10418.8,112849,60266.6,142835,326019,42158.1,20075.3,30353.9,46837.8,66969.9,83497.9,49826.7,62478.9,29345.9,27958.8,40256.8,130456,99853.8,25787,16796.4,182808,45692.2,30410.2,58374.8,87876.3,41948.3,32173.7,26945.1,31067.7,23638.9,28332,23180.6,17825.9,52109.2,37259.2,39804.8,33625.2,122846,32684.2,86650.6,74661,39396.9,128490,115585,317441,172845,38581.6,165879,69559.8,51252.9,73689.1,169083,24963.2,755041
445034,204429,362419,103271,553088,65469.3,800633,80028.9,543939,187892,82124.4,79437.6,179964,385582,917118,87655.6,93650.1,277658,127390,97005.4,970375,50954.7,33051.4,168289,62605.7,91959.3,248692,303664,85036.7,10996.7,128873,97851.9,88292.4,239037,41896.8,12834.4,29779.2,46084.3,65925.9,141015,87306.3,69516,21723.2,20699,66268.2,51643.6,109068,30815.6,18926.3,67659.7,59756.3,29850.9,62260.2,80965.2,22943.7,27492.1,21965.5,49573,19600.2,25642.6,37803.8,15624.7,53885.6,66898.8,47816.3,28486.1,113613,23494.3,79106.3,109164,53156.8,119877,109419,166721,124058,45992,190704,165995,48323.8,123080,74219.6,33243.6,810772
231835,157580,327987,41842.4,787325,54936.8,680752,75277.2,150745,74843,206960,220877,471371,401092,758305,109047,62420.1,309721,212344,193704,333118,57426.3,48307.7,275398,48106.6,56570.4,186866,185587,119153,14092.8,99128.3,175112,83381.1,116640,47053.9,10188.7,37882.4,80250.7,76733.2,89199.9,190065,32238.8,12797.6,34149.2,53647.4,154877,80212.8,35264.6,20813.3,74320.6,70345,49631.3,25245.4,56568.9,27306,34182.9,15184.7,41929.8,26775.3,16880,49913.8,28250.5,59570.1,78137.2,33271.8,36653.5,113793,20289.8,77593.1,75443,85441.3,173422,262560,115598,184148,42090.4,185078,115827,44938.8,240638,92594.3,64152.6,595204
274382,362615,84563.8,49324.6,597987,145423,406720,78258.1,72367.7,188972,288981,261635,319259,592633,725472,213935,85717.4,307559,132327,92946.2,636807,45333.4,69739.7,387351,38009.2,90966.2,208857,256394,89179.5,32430.4,91327.3,274524,79926.3,70701.1,63696.2,16035.4,39952.6,156297,65389.4,160748,119120,30754.7,19334.4,55789.8,47569.8,99938.4,80359,46197.9,20781.8,56217.8,67785.6,56125.9,26522.9,62843,24816.9,43495.3,17440.3,50412.6,50076.6,13933.2,34516.6,38184.4,40073.8,133042,59336,12636.6,35831.3,35598.6,102377,63866.6,50547.9,233764,230489,69224.5,113854,81474.7,133355,48706.8,60001.2,366770,72475.9,43463.1,1.51224e+006
504293,283274,79880.6,79675.1,618839,131097,591324,72838.7,144857,107400,533222,129522,166939,417493,882105,175994,88958.8,388744,157254,58136.5,469288,32480.4,76733.1,352820,41243.6,102177,160226,281967,151596,15066.9,48669.8,176497,37756.6,118211,160550,22079.6,35966.4,86094.3,81546.7,75399.6,95233.4,52586.8,15590.3,69833.6,40766.2,75326.9,161975,57586.4,28842.2,62786.6,38618.5,59727.6,23939.9,77631.7,11850.9,27289.8,18656.4,24613.9,69559,23443.6,19663.7,68802.3,38279.3,80584.5,32660.7,21018.3,93824.9,37380.5,88277.1,76916,52303,289308,90023.7,119428,202168,116960,98774.5,45980.6,106339,244105,59816,47949.9,595610
504305,152673,59765.2,68218,743894,90588,694045,153851,120017,121197,279682,52436,351538,251805,624936,117076,44287,353447,163201,82995.8,596207,29560,76589.2,239097,32032.2,188709,101003,105315,129471,14198.1,49496.8,133023,33043.6,222849,54402,20999.2,38215,126555,54521.3,46392.3,106788,67757.8,33449.2,42846.1,85843.9,58667,76460.8,62266.6,44352.3,65905.6,57338.9,71685.7,14107.5,76845.9,8767.98,28857.9,16194.7,33245.3,45714,19532.5,13013.8,68336.6,16065.4,76999.8,28320.2,28198.2,51353.3,50052.4,56568.6,78140.5,39046.6,233723,84139.4,115800,144699,99457,256868,55657.5,96893.5,166155,138682,17612.2,341948
172071,129115,45375.2,68319.3,1.16244e+006,99998.4,403423,200882,62639.7,210096,138808,129271,555192,453528,504506,163577,28889,288059,95634.3,87461.8,565251,28730.9,129030,125060,101399,107368,61422.4,77607.9,145680,6785.94,40052.3,415861,46139.5,48195.5,74682.3,21884.1,53158,114052,68671.3,23418.3,100771,104706,52686.4,62623.9,91319.8,37915.9,96335.3,41039,29184.4,88086.5,86618.2,63812,38112.3,26936.6,17192.8,37809.2,23965.1,26620,70960.6,19049.8,26817.9,92105.3,24940.3,89155.6,20563.2,37622.1,73164.6,35918.4,61575.8,82522.4,96183.3,191735,74599.3,99948.2,137613,70253.2,458637,48108.9,196480,251895,330013,47424.1,214687
121331,145778,38205.4,115342,1.06903e+006,141620,834299,278995,47295.8,292732,181261,129328,447566,443349,996564,151828,54316.8,211521,42279.7,150025,312195,32063.9,191274,71603.5,150794,97635.9,57463.8,43726.6,94665.7,8398.09,69543.8,300248,123568,30140.2,43889.1,22094.2,40954.6,124426,119825,30389.2,94986.2,59220.3,152387,50748,54527,56524,76308.4,56297.7,28456.9,69582,47373.8,74978.8,25343,45936.2,14672.7,66390.2,17737.8,16153.4,50354.4,15284,12451.6,78614.6,19590.4,73407,47022.9,24517.7,59506.4,17791.1,36969.9,128099,51037.3,75972.5,90605,196833,89693.9,40575.7,254549,111807,153691,78608.1,169697,23160.3,114966
106563,105499,59375.7,284633,400346,165847,653593,224589,123892,152455,422113,222146,217015,336404,398651,152764,221816,147634,62065.5,72560.4,699025,32743.4,269666,88480.1,114502,126340,102085,39138.4,62284.5,16046.8,101469,238631,297510,31306.8,53970,26989.6,33886.6,181692,85877.6,20565.4,77563.1,68654.1,176681,63875.6,46827.9,112088,106975,44370.8,32598.2,120855,57048,68780.4,30039,54748.7,37505.7,119002,37645.5,42389.7,50513,83717.1,53146.4,245013,31551.2,284430,77693.5,39333,114917,40906.6,96399.4,598664,104003,185910,132202,240692,264476,89530.7,243600,93605.4,207689,280244,191990,69197.3,80358.4
56147.5,89606.2,135581,365670,1.09378e+006,154702,550847,175236,124012,358327,409212,229131,213670,347619,350511,85701.6,222665,193953,81149.8,327093,545203,26062.1,521169,55468,54801.7,170645,51789.7,14483.8,182745,17472.6,120247,224160,338110,37807,55717,37008.1,39804.6,147577,83881.3,34597.4,62075.3,60260.9,110790,66058.2,30752.4,90991.3,106358,37763,36876,61061.8,57502.5,30327.4,43647.4,115784,36264.1,71058,40706.8,39654.9,39507.8,70129.9,43251.4,141070,27432.4,171862,57605.7,22373.7,75158.4,52589.9,116181,385164,91841.6,129400,183981,143326,115444,81004,247350,126780,103223,728893,211577,55734,134567
48889.5,73856.7,150148,407053,771975,81434.1,375465,317217,136905,407511,427381,361318,141337,528867,251388,106114,172176,90398,96709.1,507333,337905,16293.8,589685,29581.1,141112,138808,27351.3,39820.3,106905,37443.4,87546.5,248883,190480,33085.6,58381.9,21550.1,26751.5,74173.6,144901,47030.3,77644.8,121682,83916.8,37377.9,19070,71499,47981.8,75565.5,27492.7,48810.5,55269.5,57103.7,46395.8,63500.2,17509.2,45162.5,42542.2,28078.2,81463.4,61752,22485.6,55952.2,19364.2,125419,35867.7,36044.5,32379.2,67509.5,69137.5,207980,61957.3,127294,172777,80379.5,138325,51477.7,133419,61526,205292,419808,400217,114907,162577
43109.6,113632,319759,75667.9,214623,168771,167922,683484,191353,655108,193240,146433,130457,312345,480674,95483.4,323855,149237,35405,384091,260540,26324.3,316210,69244.2,90790.2,136236,59163.5,85437.9,91381.8,74183.4,53434.2,139589,281136,28890.9,74696,9639.06,30385.3,82850,180290,66421.7,24774.7,77869,48103.3,64900.1,21096.8,68125.7,31402.7,64497.8,49420.7,81853,81083.7,36617.3,61052.6,23814,32532.8,42662.4,36453.4,25672.9,38951.7,102429,33866.7,70759.8,11568.7,241364,62559.9,32834.4,25831.2,75188.7,100251,126892,40554.1,135919,161085,48007.7,89158.8,66807.4,154474,91806.8,143700,807345,627167,88353.3,74729.8
84804.1,88910.1,302965,66876.1,253122,343294,76821.7,776825,166915,260893,234107,107323,430859,185805,934475,124482,146235,137696,47514.1,224761,217770,14051.8,402766,179677,48738.4,159366,133306,117655,52790.1,27168.8,51612.9,269764,287412,29309.5,62038.9,20370.4,73252.9,107481,221457,36807.9,80901.6,67994.2,42619.4,89269.2,32409.4,76005.4,103186,67708.4,60872,42006.2,76002,110769,81289.8,25348.6,35134.5,46935.9,49266.8,50455.6,69872.9,236037,67271.8,129177,16523.2,289923,136821,38302.4,37182.2,211886,110467,302693,120633,332004,81144.1,71983.9,171867,135417,197024,114112,141494,664052,581183,139909,145803
266437,120982,380333,92060.3,282844,286882,57064.6,657664,353232,207715,169538,172037,450594,348766,742468,88345.9,138413,320567,45287.6,254193,312664,14291.5,311828,112698,51836,124155,160740,189538,70010.5,35187.3,40409.4,150797,199939,37435.2,30232.4,29521.6,98221.1,146856,360828,48809.4,60483.3,105449,36102.3,90696,32373.1,55273.5,85423,75661.5,56546.5,18462.5,152894,59047,103432,21134.6,33928.4,51388.2,47456.1,52491.4,133809,271593,73336.8,175910,33431.3,310992,66350.1,101232,53149,183079,128855,391673,138350,510636,130788,129599,320214,180495,207059,150194,102056,432723,529053,156526,184857
198955,145786,468258,93037.5,70099,376855,124561,332168,885496,476201,180484,98351.6,270485,210249,1.1322e+006,103465,99982.5,160184,75035.5,625811,391959,14872,263909,81611.2,34125.5,311966,169207,142786,150692,34183.8,24209.7,94863.9,285106,116593,49128.1,18847.1,91086,164866,126100,39822.1,61759.2,88044.6,59006,94895.4,25567.2,92756.3,116691,52615,38542.8,20052.1,105724,31626,83943.5,18887.3,23852.4,38758.9,25578.8,66924.8,117047,102019,48371.8,103115,56186.7,110724,29894.5,152114,54291.9,170729,59722.4,242225,347585,84843.2,116351,48912.9,58020.5,290188,479631,146943,83085.2,306684,568233,90452.3,83108.3
343545,86805.1,776685,179989,104874,561515,103050,145135,633628,525555,327409,71768.4,260710,170551,735085,43653.6,224786,81206.7,90302.2,301414,532898,60878.4,205768,123978,65611.7,283958,69210.2,129335,251795,93956,25818,101897,441368,46000.4,124727,32009.2,94120,151581,112883,76494.1,54566.1,56121.3,34755.6,136531,53208.8,143623,107542,40244.5,35751.9,38369.3,44752.5,37499.8,158631,28201.2,27169.4,41334.3,22769.4,63535.9,195235,69543.1,134033,41118.8,70745,156964,38416.6,174139,106579,71339.3,124031,401093,521150,128225,141385,74981.6,59525.9,250617,467367,241470,75442.8,280365,968124,184724,179995
312592,120637,1.5441e+006,248692,197441,700866,238700,54029,598460,349356,185911,111745,479878,92816.5,397223,75159,229219,201074,72380.2,433943,367705,48533.6,121110,152599,115482,560628,26597,116853,105113,233303,32470.5,30404.1,443884,82510.2,39247.5,41333.4,67967.5,62186.2,116197,89731.6,75650.7,28150.7,46509.3,77185.5,124105,30743.4,57625.5,27552.2,23765.1,77468.7,22814.1,50003,131800,18487.3,22566,41683.9,10252.1,14923.2,148948,62147.9,95626.1,53746.6,29214.8,137955,22311.5,71890.7,57237.6,64966.2,89091.7,283475,394182,64418.6,111357,92582.2,61649,497206,153796,264586,60133,159144,370894,152456,111885
